#Insert size (bp)	insert size
2.0	498.0
3.0	503.0
4.0	523.0
5.0	543.0
6.0	559.0
7.0	530.0
8.0	630.0
9.0	581.0
10.0	503.0
11.0	597.0
12.0	603.0
13.0	446.0
14.0	456.0
15.0	410.0
16.0	472.0
17.0	465.0
18.0	494.0
19.0	6419.0
20.0	7965.0
21.0	5985.0
22.0	3569.0
23.0	2275.0
24.0	1546.0
25.0	1341.0
26.0	1193.0
27.0	1152.0
28.0	1123.0
29.0	1138.0
30.0	1209.0
31.0	1275.0
32.0	1248.0
33.0	1306.0
34.0	1427.0
35.0	1514.0
36.0	1501.0
37.0	1596.0
38.0	1618.0
39.0	1699.0
40.0	1703.0
41.0	1852.0
42.0	1860.0
43.0	2020.0
44.0	1988.0
45.0	2121.0
46.0	2144.0
47.0	2180.0
48.0	2213.0
49.0	2287.0
50.0	2420.0
51.0	2568.0
52.0	2580.0
53.0	2464.0
54.0	2548.0
55.0	2679.0
56.0	2697.0
57.0	2748.0
58.0	2786.0
59.0	2874.0
60.0	2868.0
61.0	2926.0
62.0	2968.0
63.0	3087.0
64.0	3103.0
65.0	3138.0
66.0	3162.0
67.0	3265.0
68.0	3247.0
69.0	3291.0
70.0	3302.0
71.0	3462.0
72.0	3202.0
73.0	3184.0
74.0	3305.0
75.0	3523.0
76.0	3523.0
77.0	3458.0
78.0	3502.0
79.0	3618.0
80.0	3794.0
81.0	3835.0
82.0	3937.0
83.0	3937.0
84.0	3685.0
85.0	3710.0
86.0	3932.0
87.0	4125.0
88.0	4268.0
89.0	4375.0
90.0	3985.0
91.0	3949.0
92.0	4013.0
93.0	4094.0
94.0	4375.0
95.0	4072.0
96.0	3983.0
97.0	4107.0
98.0	4054.0
99.0	4327.0
100.0	4018.0
101.0	4167.0
102.0	3960.0
103.0	4212.0
104.0	4408.0
105.0	4386.0
106.0	4093.0
107.0	4257.0
108.0	4127.0
109.0	4189.0
110.0	4355.0
111.0	4373.0
112.0	4249.0
113.0	4287.0
114.0	4162.0
115.0	4307.0
116.0	4416.0
117.0	4455.0
118.0	4365.0
119.0	4164.0
120.0	4225.0
121.0	4391.0
122.0	4319.0
123.0	4484.0
124.0	4611.0
125.0	4928.0
126.0	4943.0
127.0	5251.0
128.0	5278.0
129.0	5652.0
130.0	5587.0
131.0	5984.0
132.0	6259.0
133.0	6608.0
134.0	6893.0
135.0	7265.0
136.0	7792.0
137.0	8020.0
138.0	8610.0
139.0	9436.0
140.0	10329.0
141.0	11861.0
142.0	13693.0
143.0	19015.0
144.0	184384.0
145.0	191891.0
146.0	196298.0
147.0	198660.0
148.0	202478.0
149.0	204505.0
150.0	205606.0
151.0	209094.0
152.0	211057.0
153.0	212551.0
154.0	215469.0
155.0	216605.0
