#Coverage (X)	Coverage
1.0	97.42866540282513
2.0	92.09498092757259
3.0	83.07887386214513
4.0	71.14334278028431
5.0	57.906476806313364
6.0	45.10925695762237
7.0	34.01502455389894
8.0	25.203999274464024
9.0	18.691022044424315
10.0	14.128182850818902
11.0	11.047757825699506
12.0	9.005668680644618
13.0	7.647248736337133
14.0	6.719036959724718
15.0	6.053471811495697
16.0	5.546200487397783
17.0	5.136861701323497
18.0	4.790612271063694
19.0	4.4872844566531
20.0	4.215402648462046
21.0	3.9684309660273556
22.0	3.742007822393049
23.0	3.5327963882928657
24.0	3.3391164390374826
25.0	3.1591555128269135
26.0	2.9915539436404828
27.0	2.8352813617918287
28.0	2.6893275013293874
29.0	2.552850029973115
30.0	2.4248367637472654
31.0	2.305126482064921
32.0	2.1931088625322985
33.0	2.0876811478102297
34.0	1.988766190704439
35.0	1.895807799725418
36.0	1.8082244583608968
37.0	1.7257541431982588
38.0	1.6478322447530616
39.0	1.574476273875561
40.0	1.5052176643655315
41.0	1.4398672422097576
42.0	1.3780162551468607
43.0	1.3194285020525456
44.0	1.2639003526944066
45.0	1.211294597306562
46.0	1.1611915793050542
47.0	1.1137950354791855
48.0	1.0687217161851947
49.0	1.0259545723193781
50.0	0.9852494465090444
51.0	0.946512639721746
