#GC Content (%)	Sample
1.0	7.298454634946869E-7
2.0	9.731272846595826E-8
3.0	4.865636423297913E-7
4.0	1.11909637735852E-6
5.0	1.0217836488925617E-6
6.0	1.9949109335521443E-6
7.0	2.335505483182998E-6
8.0	2.335505483182998E-6
9.0	4.525041873667059E-6
10.0	4.087134595570247E-6
11.0	4.914292787530891E-6
12.0	1.0753056495488387E-5
13.0	1.4986160183757572E-5
14.0	2.1019549348646982E-5
15.0	3.5957053168171575E-5
16.0	6.471296442986224E-5
17.0	1.2553341972108617E-4
18.0	2.149151608170688E-4
19.0	4.162551960131364E-4
20.0	7.57628247471718E-4
21.0	0.0013465648801476975
22.0	0.002324849739415976
23.0	0.0037236228983856595
24.0	0.005785144394572751
25.0	0.009483806578106893
26.0	0.010676520034549912
27.0	0.01548230912984126
28.0	0.0196572198064878
29.0	0.024108693257434595
30.0	0.02856581084663242
31.0	0.03306258337268011
32.0	0.037585435709956684
33.0	0.041300154493687714
34.0	0.043453977112824775
35.0	0.0439310041077649
36.0	0.043897625841901065
37.0	0.04407955198776818
38.0	0.04350886149167957
39.0	0.042033405902678705
40.0	0.04040263919904617
41.0	0.0393142936438829
42.0	0.03798028210570732
43.0	0.03717346227399605
44.0	0.036255997870019
45.0	0.0330104724065866
46.0	0.0294335971027276
47.0	0.026119514822090923
48.0	0.02336541863741161
49.0	0.021263609671639604
50.0	0.019297454649349153
51.0	0.01912920094183151
52.0	0.014196029484978223
53.0	0.01436253156338348
54.0	0.013127292444600838
55.0	0.011975644959570453
56.0	0.010919753199350572
57.0	0.00991232317790674
58.0	0.008993301770274232
59.0	0.008185314185821382
60.0	0.00756338853819544
61.0	0.00689081161540297
62.0	0.006272486538730272
63.0	0.005555535011757324
64.0	0.004733388425312676
65.0	0.0038912927295325058
66.0	0.0030923065724627555
67.0	0.002499282805191206
68.0	0.0019942784008171155
69.0	0.0015680973065004516
70.0	0.0012297896059885473
71.0	9.51183264390509E-4
72.0	7.200655342838581E-4
73.0	5.518118267662163E-4
74.0	4.2661900159476104E-4
75.0	3.479416606300338E-4
76.0	2.580246995274883E-4
77.0	1.9895587334865165E-4
78.0	1.6484776202133327E-4
79.0	1.4961832001641082E-4
80.0	1.3438887801148835E-4
81.0	1.009619557834317E-4
82.0	7.712033730927191E-5
83.0	5.936076436423454E-5
84.0	4.4471916908942925E-5
85.0	3.5567802254307745E-5
86.0	2.6858313056604483E-5
87.0	1.8927325686628877E-5
88.0	1.557003655455332E-5
89.0	1.1434245594750096E-5
90.0	5.498169158326642E-6
91.0	2.627443668580873E-6
92.0	1.5083472912223529E-6
93.0	3.89250913863833E-7
94.0	2.4328182116489564E-7
95.0	5.352200065627704E-7
96.0	1.459690926989374E-7
97.0	3.8925091386383305E-7
98.0	5.352200065627704E-7
99.0	5.352200065627704E-7
100.0	2.925220617686705E-4
