#Mapping quality	mapping quality
0.0	4.2403331E7
1.0	6071381.0
2.0	5475494.0
3.0	5393366.0
4.0	4828675.0
5.0	4629232.0
6.0	4652305.0
7.0	4181004.0
8.0	4245912.0
9.0	4257227.0
10.0	4293509.0
11.0	3766847.0
12.0	3916359.0
13.0	4706279.0
14.0	3632972.0
15.0	4168645.0
16.0	4033310.0
17.0	3833960.0
18.0	4006839.0
19.0	3860834.0
20.0	5699602.0
21.0	4387804.0
22.0	4384738.0
23.0	4369555.0
24.0	4799994.0
25.0	4919199.0
26.0	4944479.0
27.0	5606453.0
28.0	4949933.0
29.0	4989937.0
30.0	7652254.0
31.0	5594421.0
32.0	5812549.0
33.0	6414482.0
34.0	6075665.0
35.0	6305926.0
36.0	6919281.0
37.0	6720150.0
38.0	6634065.0
39.0	6937473.0
40.0	1.300803E7
41.0	7714973.0
42.0	8278374.0
43.0	8287734.0
44.0	8422736.0
45.0	1.1056171E7
46.0	9689147.0
47.0	9334530.0
48.0	1.1934631E7
49.0	9878188.0
50.0	1.4179647E7
51.0	1.2020177E7
52.0	1.2408516E7
53.0	1.4668284E7
54.0	1.3129244E7
55.0	1.5842226E7
56.0	1.793146E7
57.0	1.8659986E7
58.0	1.8747711E7
59.0	1.8310393E7
60.0	2.249026385E9
