#Position (bp)	Coverage
3519247.5	2.732564380959904
1.05577415E7	2.700068366897805
1.75962355E7	2.7491577033382426
2.46347295E7	2.760913911413436
3.16732235E7	2.7660802154551813
3.87117175E7	2.78009386667091
4.57502115E7	2.77597792936955
5.27887055E7	2.7711149572621645
5.98271995E7	2.803123082864033
6.68656935E7	2.801004731978176
7.39041875E7	2.848342699446785
8.09426815E7	2.7871311675480577
8.79811755E7	2.871853410687002
9.50196695E7	2.739998215527356
1.020581635E8	2.864774623662391
1.090966575E8	2.7510831152232282
1.161351515E8	2.8330172619313165
1.231736455E8	3.490623988597561
1.302121395E8	2.8133785437623446
1.372506335E8	2.780060478846753
1.442891275E8	2.796625812283139
1.513276215E8	2.782294621548303
1.583661155E8	2.7676244378413903
1.654046095E8	2.7153621214992865
1.724431035E8	2.8910992891377045
1.794815975E8	2.6711913088225976
1.865200915E8	2.6262849694835286
1.935585855E8	2.616871165905661
2.005970795E8	2.6614028512349375
2.06554927E8	2.622126707511132
2.10074174E8	2.6364902861388995
2.146740675E8	2.7229256713154832
2.217125615E8	2.6251810401486453
2.287510555E8	2.6801942290495666
2.357895495E8	2.6846529953708846
2.428280435E8	2.79070338058113
2.498665375E8	2.828012213976456
2.569050315E8	2.793836437169656
2.639435255E8	2.708898096666702
2.709820195E8	2.786824283717511
2.780205135E8	2.8267322526665506
2.850590075E8	2.9167523620820024
2.920975015E8	2.71034783861434
2.991359955E8	3.854366431228044
3.061744895E8	2.7828068049784513
3.132129835E8	2.7583139234046374
3.202514775E8	2.7685114173571788
3.272899715E8	6.161408534268836
3.343284655E8	3.7953974245058673
3.413669595E8	2.780514411179437
3.484054535E8	2.794098567108248
3.554439475E8	2.7875079526955626
3.624824415E8	2.7791698053589307
3.695209355E8	2.762284375038183
3.765594295E8	2.7487266452170025
3.835979235E8	2.694407070603456
3.906364175E8	2.770539123852347
3.976749115E8	2.669100236499456
4.047134055E8	2.6657100226269996
4.08526901E8	3.0088853469091603
4.12046148E8	2.6892032662960927
4.187903935E8	2.6524651438219595
4.258288875E8	2.673536554836873
4.328673815E8	2.6618356142663475
4.399058755E8	2.7081943949941563
4.469443695E8	2.8251829155498323
4.539828635E8	2.808151147106185
4.610213575E8	3.514447835005613
4.680598515E8	2.874760424602195
4.750983455E8	2.691492242516652
4.821368395E8	2.75694630129684
4.891753335E8	2.746286350460766
4.962138275E8	2.812218068240166
5.032523215E8	2.7716458947041795
5.102908155E8	2.7901832409035228
5.173293095E8	2.769683969326393
5.243678035E8	2.798424918739719
5.314062975E8	2.723584477020226
5.384447915E8	2.821859477325689
5.454832855E8	2.807592220722217
5.525217795E8	2.790418518506942
5.595602735E8	2.7750030049041743
5.665987675E8	2.804489852516746
5.736372615E8	2.730317451432082
5.806757555E8	2.7269617619905624
5.877142495E8	2.708009128089049
5.918006215E8	2.6076420542208507
5.953198685E8	2.7179129114582663
6.017912375E8	4.520340288703805
6.088297315E8	2.6954037326734954
6.158682255E8	2.741098024662662
6.229067195E8	2.722882054030308
6.299452135E8	2.739955592773113
6.369837075E8	2.7866904482691894
6.440222015E8	2.751458195460563
6.510606955E8	2.779275793941147
6.580991895E8	2.8550169965336334
6.651376835E8	2.842165809901948
6.721761775E8	2.8525579477655305
6.792146715E8	2.765681692703013
6.862531655E8	2.866704155746954
6.932916595E8	2.774686744067694
7.003301535E8	2.7647424292753535
7.073686475E8	2.7301375834091783
7.144071415E8	2.7754205658199043
7.214456355E8	2.768530881748283
7.284841295E8	2.8700615500986433
7.355226235E8	2.775799766256816
7.425611175E8	2.7435099042494033
7.495996115E8	2.735471394875097
7.566381055E8	2.623653866864133
7.636765995E8	2.613717792470946
7.683379745E8	2.6392698541669586
7.718572215E8	2.74832328545605
7.777535875E8	2.735879436709046
7.847920815E8	2.706840554243564
7.918305755E8	2.7720645922266893
7.988690695E8	2.7526100043560455
8.059075635E8	2.7956591282169168
8.129460575E8	2.7665355685463395
8.199845515E8	2.7415806563165357
8.270230455E8	2.777421135828204
8.340615395E8	2.7536670486612618
8.411000335E8	3.030896524171222
8.481385275E8	4.868370563361992
8.551770215E8	3.2680728292160226
8.622155155E8	2.9627011119139977
8.692540095E8	8.667354550561527
8.762925035E8	6.695312662055263
8.833309975E8	3.1079439721053963
8.903694915E8	2.6626457307486517
8.974079855E8	3.096829804784944
9.044464795E8	2.980862525420921
9.114849735E8	2.8519676226192705
9.185234675E8	2.700891554358077
9.255619615E8	2.7256749810399783
9.326004555E8	2.7027376879201714
9.396389495E8	2.7015299011407836
9.442718855E8	2.635501921990789
9.477911325E8	2.7150800354844904
9.537159375E8	2.699032207742168
9.607544315E8	2.7375417241245072
9.677929255E8	2.721424924138601
