#Mapping quality	mapping quality
0.0	6.4028944E7
1.0	5038466.0
2.0	4977167.0
3.0	5115313.0
4.0	4656818.0
5.0	4431034.0
6.0	4585994.0
7.0	4068111.0
8.0	4382210.0
9.0	4299645.0
10.0	4422129.0
11.0	3641064.0
12.0	3818056.0
13.0	5078466.0
14.0	3414999.0
15.0	4234712.0
16.0	3976050.0
17.0	3636207.0
18.0	3845563.0
19.0	3681206.0
20.0	7004355.0
21.0	4465001.0
22.0	4577535.0
23.0	4416933.0
24.0	4923006.0
25.0	4972076.0
26.0	4782143.0
27.0	5980805.0
28.0	4759604.0
29.0	4683678.0
30.0	1.1273783E7
31.0	5527639.0
32.0	5666136.0
33.0	6526294.0
34.0	5958475.0
35.0	6031851.0
36.0	6524491.0
37.0	6108598.0
38.0	5876588.0
39.0	6236196.0
40.0	1.6602526E7
41.0	7256531.0
42.0	7717920.0
43.0	7831947.0
44.0	7329882.0
45.0	1.1249662E7
46.0	8444753.0
47.0	8664658.0
48.0	1.1176193E7
49.0	8439685.0
50.0	1.2932824E7
51.0	9816875.0
52.0	9657384.0
53.0	1.1843027E7
54.0	9975750.0
55.0	1.1325169E7
56.0	1.1359626E7
57.0	1.0833238E7
58.0	1.0110294E7
59.0	9749073.0
60.0	2.042808315E9
