#Mapping quality	mapping quality
0.0	4.5780199E7
1.0	7769124.0
2.0	6738752.0
3.0	6222527.0
4.0	5747114.0
5.0	5527391.0
6.0	5422730.0
7.0	5055207.0
8.0	5209379.0
9.0	4998970.0
10.0	5187592.0
11.0	4841137.0
12.0	4984313.0
13.0	5268097.0
14.0	4821807.0
15.0	5200781.0
16.0	5115855.0
17.0	5097740.0
18.0	5162240.0
19.0	5086496.0
20.0	6437648.0
21.0	5539925.0
22.0	5671646.0
23.0	5684687.0
24.0	6130503.0
25.0	6190867.0
26.0	6239552.0
27.0	6424348.0
28.0	6392683.0
29.0	6389271.0
30.0	9210629.0
31.0	6972798.0
32.0	7163026.0
33.0	7451411.0
34.0	7544288.0
35.0	7534438.0
36.0	8451178.0
37.0	7946619.0
38.0	7915308.0
39.0	7826705.0
40.0	1.271354E7
41.0	8588640.0
42.0	9775601.0
43.0	9171473.0
44.0	9111563.0
45.0	1.4034006E7
46.0	1.0843621E7
47.0	1.031866E7
48.0	1.6329315E7
49.0	1.1799473E7
50.0	1.9123331E7
51.0	1.9785061E7
52.0	2.1133546E7
53.0	2.2516116E7
54.0	2.7619937E7
55.0	2.8941879E7
56.0	2.7246909E7
57.0	2.6679187E7
58.0	2.8696829E7
59.0	2.7050653E7
60.0	2.029370468E9
