#Position (bp)	insert size	chromosomes
3381345.5	358838.26162057	0.0
1.01440355E7	235977.44399921218	358838.26162057
1.69067255E7	230371.0666345351	0.0
2.36694155E7	164102.51724891306	0.0
3.04321055E7	164275.42335453222	358838.26162057
3.71947955E7	161010.12159569573	0.0
4.39574855E7	159230.2234261797	0.0
5.07201755E7	137963.8511075253	358838.26162057
5.74828655E7	120386.28583709111	0.0
6.42455555E7	128989.83318568005	0.0
7.10082455E7	106817.05313788031	358838.26162057
7.77709355E7	91719.53427331256	0.0
8.45336255E7	82913.64358885153	0.0
9.12963155E7	86187.53982663661	358838.26162057
9.80590055E7	77832.20628065654	0.0
1.048216955E8	75555.03951461925	0.0
1.115843855E8	49114.796861194096	358838.26162057
1.183470755E8	49523.40522857812	0.0
1.251097655E8	39251.86759584133	0.0
1.318724555E8	33984.61515880487	358838.26162057
1.386351455E8	24133.3157361465	0.0
1.453978355E8	23138.91245561322	0.0
1.521605255E8	15889.51290076792	358838.26162057
1.589232155E8	15145.305988088647	0.0
1.656859055E8	14311.456687864053	0.0
1.724485955E8	8566.722786008177	358838.26162057
1.792112855E8	8762.566803817548	0.0
1.859739755E8	3546.427401832461	0.0
1.927366655E8	2402.23959960429	358838.26162057
1.994993555E8	1018.1777551592971	0.0
2.05937114E8	456.35879712107175	0.0
2.09318459E8	282779.59471183637	358838.26162057
2.130247355E8	291870.55602106464	0.0
2.197874255E8	235771.08063967992	0.0
2.265501155E8	222541.19178712825	358838.26162057
2.333128055E8	233265.21547636954	0.0
2.400754955E8	158561.13829532612	0.0
2.468381855E8	119726.2664553552	358838.26162057
2.536008755E8	146054.72250695765	0.0
2.603635655E8	119467.6668146125	0.0
2.671262555E8	131436.4519395008	358838.26162057
2.738889455E8	88928.88171451929	0.0
2.806516355E8	95646.9186453642	0.0
2.874143255E8	87245.68549024375	358838.26162057
2.941770155E8	94389.12233337901	0.0
3.009397055E8	74966.83999815263	0.0
3.077023955E8	52086.79061585621	358838.26162057
3.144650855E8	45550.12732728492	0.0
3.212277755E8	47222.57000362957	0.0
3.279904655E8	30275.671930749148	358838.26162057
3.347531555E8	30878.90416939942	0.0
3.415158455E8	25411.153998025668	0.0
3.482785355E8	17678.004448709	358838.26162057
3.550412255E8	13947.878315423319	0.0
3.618039155E8	12163.985547030485	0.0
3.685666055E8	9696.841924494584	358838.26162057
3.753292955E8	7192.159143968872	0.0
3.820919855E8	3888.5921753843695	0.0
3.888546755E8	1991.332022814934	358838.26162057
3.956173655E8	1559.3105210392937	0.0
4.023800555E8	622.5352816011703	0.0
4.07291275E8	253.35309192038324	358838.26162057
4.1067262E8	294212.28896245937	0.0
4.159054355E8	184034.0711625955	0.0
4.226681255E8	181338.73658644737	358838.26162057
4.294308155E8	149479.2651897881	0.0
4.361935055E8	153949.41314242693	0.0
4.429561955E8	138050.94073042402	358838.26162057
4.497188855E8	106323.58690034068	0.0
4.564815755E8	99084.47217978277	0.0
4.632442655E8	99768.55745656954	358838.26162057
4.700069555E8	104524.12608853991	0.0
4.767696455E8	79878.61402637829	0.0
4.835323355E8	68964.45577196112	358838.26162057
4.902950255E8	55230.79435203205	0.0
4.970577155E8	48607.02909564495	0.0
5.038204055E8	37155.62426868221	358838.26162057
5.105830955E8	35902.05222812682	0.0
5.173457855E8	29137.03974819478	0.0
5.241084755E8	28313.896922391734	358838.26162057
5.308711655E8	17046.024563269762	0.0
5.376338555E8	19299.686020100868	0.0
5.443965455E8	13652.6760440289	358838.26162057
5.511592355E8	10453.221265468972	0.0
5.579219255E8	6618.739107563685	0.0
5.646846155E8	4945.5924880181865	358838.26162057
5.714473055E8	2233.003740492914	0.0
5.782099955E8	1621.1451731505633	0.0
5.849726855E8	758.9796239972503	358838.26162057
5.903608885E8	269.47804154302673	0.0
5.937422335E8	229233.7005550493	0.0
5.984980655E8	187074.55074434425	358838.26162057
6.052607555E8	178387.1709278582	0.0
6.120234455E8	139856.63815626412	0.0
6.187861355E8	118626.60100435781	358838.26162057
6.255488255E8	97551.84746128743	0.0
6.323115155E8	85141.7332124073	0.0
6.390742055E8	76337.49458521712	358838.26162057
6.458368955E8	80547.12345286313	0.0
6.525995855E8	79710.25590565799	0.0
6.593622755E8	71628.29100749655	358838.26162057
6.661249655E8	64051.14465032875	0.0
6.728876555E8	48467.72642399868	0.0
6.796503455E8	45858.07540458284	358838.26162057
6.864130355E8	34257.166227642614	0.0
6.931757255E8	35399.02193830315	0.0
6.999384155E8	30581.150279270736	358838.26162057
7.067011055E8	22568.349577224526	0.0
7.134637955E8	16554.990672748172	0.0
7.202264855E8	11428.68816582241	358838.26162057
7.269891755E8	10719.570526315789	0.0
7.337518655E8	6884.947244758773	0.0
7.405145555E8	5234.663812904573	358838.26162057
7.472772455E8	3789.4661981186655	0.0
7.540399355E8	2728.446964091111	0.0
7.608026255E8	1088.9055054062096	358838.26162057
7.668320365E8	331.9892796312995	0.0
7.702133815E8	290253.2185227372	0.0
7.743280055E8	193145.79306292828	358838.26162057
7.810906955E8	168152.8285556124	0.0
7.878533855E8	129171.2415529678	0.0
7.946160755E8	143306.2637900483	358838.26162057
8.013787655E8	127860.15339727585	0.0
8.081414555E8	133587.7685876998	0.0
8.149041455E8	120826.78034015566	358838.26162057
8.216668355E8	91811.9012934519	0.0
8.284295255E8	78618.93714198426	0.0
8.351922155E8	74417.85763527853	358838.26162057
8.419549055E8	52815.339602098386	0.0
8.487175955E8	74989.57158893725	0.0
8.554802855E8	46659.1414758491	358838.26162057
8.622429755E8	42797.83299741992	0.0
8.690056655E8	39207.84738163518	0.0
8.757683555E8	28538.005863012204	358838.26162057
8.825310455E8	23724.21896932023	0.0
8.892937355E8	21623.32055739085	0.0
8.960564255E8	16973.14612664128	358838.26162057
9.028191155E8	14004.807186498094	0.0
9.095818055E8	9101.890210398667	0.0
9.163444955E8	6195.521236784524	358838.26162057
9.231071855E8	2413.2068315817373	0.0
9.298698755E8	1405.1355695077154	0.0
9.366325655E8	1037.741486591257	358838.26162057
9.426997425E8	314.4357200516629	0.0
9.460810875E8	182847.6623509575	0.0
9.501579455E8	169135.92221681413	358838.26162057
9.569206355E8	131924.3681295026	0.0
9.636833255E8	104991.43213108317	0.0
9.704460155E8	97680.49708906427	358838.26162057
9.772087055E8	75170.3695269542	0.0
9.839713955E8	83321.05947223025	0.0
9.907340855E8	69457.92861428134	358838.26162057
9.974967755E8	57461.25500277631	0.0
1.0042594655E9	59857.67236450268	0.0
1.0110221555E9	50018.8750802124	358838.26162057
1.0177848455E9	46923.670712367915	0.0
1.0245475355E9	35869.72773176677	0.0
1.0313102255E9	27184.830606345306	358838.26162057
1.0380729155E9	22574.37515289443	0.0
1.0448356055E9	27038.26256362092	0.0
1.0515982955E9	20283.95373400454	358838.26162057
1.0583609855E9	13058.339983236752	0.0
1.0651236755E9	12186.637906087699	0.0
1.0718863655E9	7394.955379119257	358838.26162057
1.0786490555E9	9241.96439278487	0.0
1.0854117455E9	3052.2823261377994	0.0
1.0921744355E9	1585.9043464734325	358838.26162057
1.0989371255E9	678.7094788893115	0.0
1.104984942E9	292.6203045208183	0.0
1.108366287E9	164238.5313480083	358838.26162057
1.1124625055E9	142350.14282399736	0.0
1.1192251955E9	136608.80773164387	0.0
1.1259878855E9	109843.84040217185	358838.26162057
1.1327505755E9	95216.31325127138	0.0
1.1395132655E9	84418.54000431004	0.0
1.1462759555E9	73982.87106569698	358838.26162057
1.1530386455E9	75690.57539188479	0.0
1.1598013355E9	55817.87718645329	0.0
1.1665640255E9	49223.28097363575	358838.26162057
1.1733267155E9	45440.123543463735	0.0
1.1800894055E9	43496.89081675206	0.0
1.1868520955E9	31194.301094606897	358838.26162057
1.1936147855E9	26191.919839028735	0.0
1.2003774755E9	21464.067348260854	0.0
1.2071401655E9	19766.627262196103	358838.26162057
1.2139028555E9	10470.615146167074	0.0
1.2206655455E9	13225.060884680173	0.0
1.2274282355E9	8748.635147326107	358838.26162057
1.2341909255E9	8868.583576664872	0.0
1.2409536155E9	5207.322418208007	0.0
1.2477163055E9	1924.3012688008268	358838.26162057
1.2544789955E9	645.2373126011265	0.0
1.2602528435E9	305.32457140820475	0.0
1.2636341885E9	169911.91919485928	358838.26162057
1.2680043755E9	154080.26812462747	0.0
1.2747670655E9	129987.1702711206	0.0
1.2815297555E9	110002.3876153373	358838.26162057
1.2882924455E9	111753.19889619738	0.0
1.2950551355E9	81129.59143998135	0.0
1.3018178255E9	67743.69535792948	358838.26162057
1.3085805155E9	60186.96886656788	0.0
1.3153432055E9	58339.016976338055	0.0
1.3221058955E9	40313.18036142328	358838.26162057
1.3288685855E9	50806.71084744985	0.0
1.3356312755E9	36869.05771380237	0.0
1.3423939655E9	25905.840971054007	358838.26162057
1.3491566555E9	32384.976954959562	0.0
1.3559193455E9	24816.32273368643	0.0
1.3626820355E9	20686.124983460428	358838.26162057
1.3694447255E9	13497.178796709066	0.0
1.3762074155E9	9468.468557498067	0.0
1.3829701055E9	7593.5229763770885	358838.26162057
1.3897327955E9	6338.2408084687295	0.0
1.3964954855E9	1775.2873456436366	0.0
1.4032581755E9	919.8501795111396	358838.26162057
1.408757431E9	317.645969225623	0.0
1.412138776E9	142082.62822837627	0.0
1.4167835555E9	98718.2723785605	358838.26162057
1.4235462455E9	102810.95394270675	0.0
1.4303089355E9	88781.31058781676	0.0
1.4370716255E9	64344.03619252412	358838.26162057
1.4438343155E9	60761.93589552881	0.0
1.4505970055E9	39291.235822104245	0.0
1.4573596955E9	47921.547005414155	358838.26162057
1.4641223855E9	40073.006357113125	0.0
1.4708850755E9	38036.373523474074	0.0
1.4776477655E9	29616.731130852473	358838.26162057
1.4844104555E9	26942.63604889788	0.0
1.4911731455E9	20282.08306403795	0.0
1.4979358355E9	13365.894267541564	358838.26162057
1.5046985255E9	13163.510209877595	0.0
1.5114612155E9	10081.072146140548	0.0
1.5182239055E9	5778.885496245511	358838.26162057
1.5249865955E9	3502.3690713179762	0.0
1.5317492855E9	2782.872980119479	0.0
1.5385119755E9	1239.8295573242317	358838.26162057
1.5452746655E9	635.7298614826705	0.0
1.5504776755E9	271.4866660094151	0.0
1.5538590205E9	118231.12628738147	358838.26162057
1.5588000455E9	104464.44254861664	0.0
1.5655627355E9	86194.11886151646	0.0
1.5723254255E9	88854.9466177466	358838.26162057
1.5790881155E9	72510.39086885798	0.0
1.5858508055E9	60665.23127552436	0.0
1.5926134955E9	58758.27816824441	358838.26162057
1.5993761855E9	56494.64952553569	0.0
1.6061388755E9	28560.43457131126	0.0
1.6129015655E9	26798.28297106711	358838.26162057
1.6196642555E9	25647.46107020198	0.0
1.6264269455E9	19908.190853180276	0.0
1.6331896355E9	14602.275723246887	358838.26162057
1.6399523255E9	12009.772206818854	0.0
1.6467150155E9	14771.823396674585	0.0
1.6534777055E9	6532.737849899182	358838.26162057
1.6602403955E9	6246.553498632817	0.0
1.6670030855E9	3401.8123720087788	0.0
1.6737657755E9	3264.8114455766186	358838.26162057
1.6805284655E9	1158.0232892157214	0.0
1.6872911555E9	689.1479907658992	0.0
1.691973483E9	265.8800862125269	358838.26162057
1.695354828E9	138921.4613108691	0.0
1.7008165355E9	134244.62273390903	0.0
1.7075792255E9	82078.3248119377	358838.26162057
1.7143419155E9	73275.02160775645	0.0
1.7211046055E9	61193.015955010436	0.0
1.7278672955E9	58684.49380886271	358838.26162057
1.7346299855E9	47025.19904153118	0.0
1.7413926755E9	38658.6933102566
1.7481553655E9	37757.98290995181
1.7549180555E9	32015.056564999584
1.7616807455E9	24597.318235407012
1.7684434355E9	16361.03135093067
1.7752061255E9	21946.685327731586
1.7819688155E9	12646.46771843364
1.7887315055E9	5450.984619678364
1.7954941955E9	5153.446295522459
1.8022568855E9	2947.417176800491
1.8090195755E9	3164.479201829368
1.8157822655E9	787.2508736962814
1.8225449555E9	379.9755316795265
1.8272135585E9	236.1445124914941
1.8305949035E9	61994.36427800966
1.8360703355E9	39063.39169846807
1.8428330255E9	49859.75423960435
1.8495957155E9	37592.535565497
1.8563584055E9	26359.29928366355
1.8631210955E9	22175.72194637537
1.8698837855E9	20741.18729214073
1.8766464755E9	21705.72322767042
1.8834091655E9	13933.44813493437
1.8901718555E9	14326.958675203758
1.8969345455E9	6936.146009220173
1.9036972355E9	6169.035916654175
1.9104599255E9	5330.028132574416
1.9172226155E9	6523.078575170246
