#Duplication rate	Coverage
1.0	1.33391888E8
2.0	1.8775254E7
3.0	3533830.0
4.0	1140354.0
5.0	421807.0
6.0	219606.0
7.0	121000.0
8.0	78546.0
9.0	52946.0
10.0	38567.0
11.0	28537.0
12.0	22706.0
13.0	18019.0
14.0	15276.0
15.0	12269.0
16.0	10545.0
17.0	9140.0
18.0	7891.0
19.0	6838.0
20.0	6301.0
21.0	5502.0
22.0	5019.0
23.0	4368.0
24.0	3952.0
25.0	3628.0
26.0	3364.0
27.0	2939.0
28.0	2645.0
29.0	2517.0
30.0	2294.0
31.0	2163.0
32.0	1921.0
33.0	1791.0
34.0	1651.0
35.0	1570.0
36.0	1447.0
37.0	1344.0
38.0	1266.0
39.0	1139.0
40.0	1117.0
41.0	1052.0
42.0	1023.0
43.0	908.0
44.0	862.0
45.0	797.0
46.0	775.0
47.0	763.0
48.0	713.0
49.0	663.0
50.0	22381.0
