#Mapping quality	mapping quality
0.0	4.7503111E7
1.0	6759994.0
2.0	5888816.0
3.0	5482425.0
4.0	5004229.0
5.0	4804731.0
6.0	4721940.0
7.0	4334530.0
8.0	4509919.0
9.0	4350805.0
10.0	4557580.0
11.0	4171631.0
12.0	4330984.0
13.0	4694155.0
14.0	4136971.0
15.0	4566821.0
16.0	4477760.0
17.0	4380983.0
18.0	4456314.0
19.0	4359480.0
20.0	5946286.0
21.0	4811561.0
22.0	4916495.0
23.0	4917147.0
24.0	5360354.0
25.0	5411145.0
26.0	5446897.0
27.0	5707311.0
28.0	5571895.0
29.0	5562321.0
30.0	8832062.0
31.0	6160154.0
32.0	6384270.0
33.0	6770256.0
34.0	6748019.0
35.0	6809149.0
36.0	7782880.0
37.0	7234474.0
38.0	7224736.0
39.0	7173858.0
40.0	1.2866595E7
41.0	8020118.0
42.0	9123080.0
43.0	8604983.0
44.0	8587825.0
45.0	1.3221697E7
46.0	1.0092955E7
47.0	9663306.0
48.0	1.4735194E7
49.0	1.0543126E7
50.0	1.6700093E7
51.0	1.5954602E7
52.0	1.620843E7
53.0	1.7305324E7
54.0	1.8343073E7
55.0	1.9291803E7
56.0	1.9612583E7
57.0	2.0472272E7
58.0	2.2149036E7
59.0	2.1887787E7
60.0	2.089711765E9
61.0	1.0602901E7
62.0	5480286.0
63.0	1753371.0
64.0	365619.0
65.0	861029.0
66.0	145217.0
67.0	25646.0
68.0	9702.0
69.0	492.0
70.0	144480.0
