#Position (bp)	Coverage
3519247.5	0.22702782725963822
1.05577415E7	0.19911802155404268
1.75962355E7	0.1938433136406737
2.46347295E7	0.1827765996532781
3.16732235E7	0.17943710685837055
3.87117175E7	0.18894382804048707
4.57502115E7	0.1884714258476316
5.27887055E7	0.18401777425682256
5.98271995E7	0.18190752169427152
6.68656935E7	0.1836070329817714
7.39041875E7	0.19363744573768196
8.09426815E7	0.18735783535512
8.79811755E7	0.2029851840464736
9.50196695E7	0.20596678778159078
1.020581635E8	0.19578406971718665
1.090966575E8	0.19197927852179741
1.161351515E8	0.18656405759527536
1.231736455E8	0.2368623174218803
1.302121395E8	0.1884933055281428
1.372506335E8	0.18497820698575576
1.442891275E8	0.1804888943572304
1.513276215E8	0.18416183916616252
1.583661155E8	0.18781318844627842
1.654046095E8	0.19567538169386803
1.724431035E8	0.2045443243966678
1.794815975E8	0.1941375527207951
1.865200915E8	0.19662515873424058
1.935585855E8	0.2064906214312323
2.005970795E8	0.2034980778558595
2.06554927E8	0.2150663874628091
2.10074174E8	0.22293552979628398
2.146740675E8	0.20833874405519134
2.217125615E8	0.20417833701357138
2.287510555E8	0.1977387492267522
2.357895495E8	0.19920880802057941
2.428280435E8	0.19021696970971347
2.498665375E8	0.1928966622689456
2.569050315E8	0.19981248829650206
2.639435255E8	0.19425291830894506
2.709820195E8	0.18878143534682276
2.780205135E8	0.19727487158474527
2.850590075E8	0.20855001084038716
2.920975015E8	0.1985661989624485
2.991359955E8	0.21308223037485008
3.061744895E8	0.18858565482900178
3.132129835E8	0.1860760270591976
3.202514775E8	0.19201124558747937
3.272899715E8	0.4024564061573399
3.343284655E8	0.26188471567923477
3.413669595E8	0.1810387278869599
3.484054535E8	0.1832332314270638
3.554439475E8	0.18106160209840344
3.624824415E8	0.1903279309465917
3.695209355E8	0.189894315460097
3.765594295E8	0.19292124139055883
3.835979235E8	0.1923893094176112
3.906364175E8	0.18153102069846191
3.976749115E8	0.19690590060885182
4.047134055E8	0.20591450386971985
4.08526901E8	0.29123682873489587
4.12046148E8	0.22207421181746287
4.187903935E8	0.19465783447424975
4.258288875E8	0.19218400981800937
4.328673815E8	0.1986883841912773
4.399058755E8	0.18862046341163322
4.469443695E8	0.2019532871662603
4.539828635E8	0.19713734216438913
4.610213575E8	0.24904247982594005
4.680598515E8	0.20823659152085658
4.750983455E8	0.1925683249854301
4.821368395E8	0.18958203274734622
4.891753335E8	0.19120794874585387
4.962138275E8	0.1899133536236587
5.032523215E8	0.17850963572605164
5.102908155E8	0.18715097292119592
5.173293095E8	0.18549820458751545
5.243678035E8	0.18224836165236483
5.314062975E8	0.18514969253365848
5.384447915E8	0.1833407828436026
5.454832855E8	0.18460824147893
5.525217795E8	0.18421866950515267
5.595602735E8	0.1901592869156385
5.665987675E8	0.18939108280833938
5.736372615E8	0.19374272394066117
5.806757555E8	0.19213186798198592
5.877142495E8	0.23993612838200898
5.918006215E8	0.23612078465946662
5.953198685E8	0.27213153792424566
6.017912375E8	0.32430687587429924
6.088297315E8	0.1935473696503826
6.158682255E8	0.18247042620196877
6.229067195E8	0.17638290236519347
6.299452135E8	0.17961725903296927
6.369837075E8	0.18315636839357965
6.440222015E8	0.19354495436097552
6.510606955E8	0.1887145176226619
6.580991895E8	0.20675644534185864
6.651376835E8	0.201312951321689
6.721761775E8	0.20189077379337114
6.792146715E8	0.1792220040252929
6.862531655E8	0.19681269885290803
6.932916595E8	0.1841821560123515
7.003301535E8	0.1938697397483041
7.073686475E8	0.20133326816787797
7.144071415E8	0.18741693890766975
7.214456355E8	0.1876763694051597
7.284841295E8	0.1895320220490349
7.355226235E8	0.1791729878579139
7.425611175E8	0.18830363427176325
7.495996115E8	0.1888220690392007
7.566381055E8	0.2038706007279398
7.636765995E8	0.20642199879690173
7.683379745E8	0.2224531751257302
7.718572215E8	0.24412240194958687
7.777535875E8	0.19001365917197627
7.847920815E8	0.18480047010056413
7.918305755E8	0.18362493453855327
7.988690695E8	0.18650438573933573
8.059075635E8	0.1900486098304552
8.129460575E8	0.19114586160050714
8.199845515E8	0.1816452496798321
8.270230455E8	0.17977908342324367
8.340615395E8	0.17817788862219675
8.411000335E8	0.2057813788006355
8.481385275E8	0.35130498086664563
8.551770215E8	0.20389702683557023
8.622155155E8	0.20510779720775496
8.692540095E8	0.6051811651753912
8.762925035E8	0.44976269071196195
8.833309975E8	0.20273697754093417
8.903694915E8	0.18886909614471506
8.974079855E8	0.2236397445248941
9.044464795E8	0.2060241864239708
