#Insert size (bp)	insert size
2.0	82.0
3.0	81.0
4.0	62.0
5.0	80.0
6.0	84.0
7.0	70.0
8.0	85.0
9.0	88.0
10.0	61.0
11.0	105.0
12.0	93.0
13.0	84.0
14.0	108.0
15.0	77.0
16.0	92.0
17.0	107.0
18.0	102.0
19.0	3357.0
20.0	4221.0
21.0	3192.0
22.0	1851.0
23.0	1092.0
24.0	586.0
25.0	511.0
26.0	469.0
27.0	418.0
28.0	477.0
29.0	471.0
30.0	462.0
31.0	476.0
32.0	481.0
33.0	512.0
34.0	587.0
35.0	669.0
36.0	672.0
37.0	823.0
38.0	838.0
39.0	925.0
40.0	1036.0
41.0	1036.0
42.0	1094.0
43.0	1162.0
44.0	1145.0
45.0	1204.0
46.0	1234.0
47.0	1324.0
48.0	1326.0
49.0	1356.0
50.0	1454.0
51.0	1459.0
52.0	1532.0
53.0	1584.0
54.0	1536.0
55.0	1586.0
56.0	1705.0
57.0	1657.0
58.0	1759.0
59.0	1834.0
60.0	1882.0
61.0	1912.0
62.0	1990.0
63.0	1949.0
64.0	1995.0
65.0	2100.0
66.0	2036.0
67.0	2001.0
68.0	2180.0
69.0	2228.0
70.0	2257.0
71.0	2294.0
72.0	2262.0
73.0	2472.0
74.0	2690.0
75.0	2656.0
76.0	2976.0
77.0	3068.0
78.0	3219.0
79.0	3242.0
80.0	3321.0
81.0	3564.0
82.0	3463.0
83.0	3550.0
84.0	3501.0
85.0	3553.0
86.0	3592.0
87.0	3579.0
88.0	3694.0
89.0	3795.0
90.0	3658.0
91.0	3857.0
92.0	3849.0
93.0	3731.0
94.0	4040.0
95.0	3867.0
96.0	3917.0
97.0	3846.0
98.0	3984.0
99.0	4094.0
100.0	4005.0
101.0	4191.0
102.0	3956.0
103.0	4078.0
104.0	4005.0
105.0	4214.0
106.0	4164.0
107.0	4199.0
108.0	4035.0
109.0	4180.0
110.0	4210.0
111.0	4373.0
112.0	4302.0
113.0	4570.0
114.0	4424.0
115.0	4424.0
116.0	4424.0
117.0	4602.0
118.0	4391.0
119.0	4436.0
120.0	4506.0
121.0	4620.0
122.0	4632.0
123.0	4550.0
124.0	4897.0
125.0	4880.0
126.0	5125.0
127.0	5244.0
128.0	5383.0
129.0	5576.0
130.0	5631.0
131.0	5903.0
132.0	6115.0
133.0	6295.0
134.0	6523.0
135.0	6536.0
136.0	6985.0
137.0	7352.0
138.0	7504.0
139.0	8140.0
140.0	9005.0
141.0	9622.0
142.0	10819.0
143.0	14326.0
144.0	119995.0
145.0	124329.0
146.0	125243.0
147.0	126756.0
148.0	128757.0
149.0	129714.0
150.0	130622.0
151.0	132180.0
152.0	132724.0
153.0	133343.0
154.0	134353.0
155.0	135032.0
156.0	136227.0
157.0	136270.0
158.0	137449.0
159.0	137636.0
160.0	138739.0
161.0	139414.0
162.0	140078.0
163.0	140385.0
164.0	141207.0
165.0	140977.0
166.0	141568.0
167.0	141978.0
168.0	141857.0
169.0	142747.0
170.0	142767.0
171.0	142867.0
172.0	142795.0
173.0	143978.0
174.0	143379.0
175.0	143702.0
176.0	144305.0
177.0	144544.0
178.0	143980.0
179.0	143003.0
180.0	143624.0
181.0	143497.0
182.0	144047.0
183.0	143613.0
184.0	144019.0
185.0	143553.0
186.0	143359.0
187.0	143366.0
188.0	142453.0
189.0	142452.0
190.0	141503.0
191.0	141879.0
192.0	142370.0
193.0	141502.0
194.0	141542.0
195.0	140830.0
196.0	139750.0
197.0	139347.0
198.0	139650.0
199.0	138620.0
200.0	137824.0
201.0	138400.0
202.0	137730.0
203.0	137579.0
204.0	136295.0
205.0	135875.0
206.0	135070.0
207.0	133773.0
208.0	133550.0
209.0	132778.0
210.0	132002.0
211.0	132145.0
212.0	130432.0
213.0	130653.0
214.0	128358.0
215.0	128783.0
216.0	128277.0
217.0	127286.0
