#Mapping quality	mapping quality
0.0	7.1287253E7
1.0	2754829.0
2.0	3067285.0
3.0	3426974.0
4.0	3720043.0
5.0	3261351.0
6.0	3479651.0
7.0	4003792.0
8.0	5297527.0
9.0	3922944.0
10.0	2851720.0
11.0	2505144.0
12.0	1974114.0
13.0	1710040.0
14.0	1525728.0
15.0	1542929.0
16.0	1540404.0
17.0	1600760.0
18.0	1571787.0
19.0	1640719.0
20.0	1916475.0
21.0	2162207.0
22.0	3045780.0
23.0	2590829.0
24.0	2179672.0
25.0	2007021.0
26.0	1751968.0
27.0	1847068.0
28.0	1554356.0
29.0	1472894.0
30.0	2520702.0
31.0	1701801.0
32.0	1866472.0
33.0	1932558.0
34.0	1853004.0
35.0	1635201.0
36.0	1396158.0
37.0	1401916.0
38.0	1310798.0
39.0	1321612.0
40.0	1435037.0
41.0	1316244.0
42.0	1343384.0
43.0	1490271.0
44.0	1295023.0
45.0	1393215.0
46.0	1299774.0
47.0	1236553.0
48.0	1289600.0
49.0	1117583.0
50.0	1127246.0
51.0	1104847.0
52.0	1139367.0
53.0	992016.0
54.0	1386370.0
55.0	1060242.0
56.0	1084871.0
57.0	1058588.0
58.0	1053414.0
59.0	971108.0
60.0	4.63472317E8
