#Position (bp)	mapping quality
3519247.5	56.538360398640265
1.05577415E7	58.02233124213409
1.75962355E7	57.21501233834733
2.46347295E7	55.29218052479207
3.16732235E7	55.59311216892031
3.87117175E7	55.55449951755211
4.57502115E7	55.74369501248576
5.27887055E7	55.505851868813345
5.98271995E7	54.62907985252718
6.68656935E7	55.517133093586224
7.39041875E7	53.11999165417798
8.09426815E7	54.88656207244753
8.79811755E7	52.43554443564648
9.50196695E7	55.752040366647684
1.020581635E8	54.34295188965145
1.090966575E8	56.68652755652783
1.161351515E8	53.6798058391792
1.231736455E8	48.41261049441956
1.302121395E8	53.98635773497019
1.372506335E8	55.90761624592643
1.442891275E8	55.12293466923158
1.513276215E8	55.84371015044679
1.583661155E8	55.70278342483604
1.654046095E8	57.61062791117826
1.724431035E8	53.897424002657694
1.794815975E8	58.213062480105066
1.865200915E8	58.48818949762636
1.935585855E8	58.533894298003766
2.005970795E8	57.82314915128868
2.06554927E8	58.44365423511029
2.10074174E8	58.51637021761145
2.146740675E8	57.6118686369488
2.217125615E8	58.84988142140811
2.287510555E8	58.28438716988096
2.357895495E8	56.161739316410724
2.428280435E8	55.41346613119731
2.498665375E8	53.65644694982725
2.569050315E8	55.48535008467612
2.639435255E8	57.01451603247574
2.709820195E8	55.80147139052161
2.780205135E8	54.757905113307814
2.850590075E8	54.41187735015761
2.920975015E8	57.36714123355184
2.991359955E8	48.38946562943963
3.061744895E8	55.346265904767094
3.132129835E8	55.85200243598512
3.202514775E8	55.805721331387694
3.272899715E8	49.00877044607934
3.343284655E8	50.9992764901509
3.413669595E8	55.628028336775294
3.484054535E8	54.84877246811332
3.554439475E8	54.41904516211515
3.624824415E8	55.689347509252116
3.695209355E8	55.97035898922295
3.765594295E8	56.39514335583441
3.835979235E8	57.664261213022165
3.906364175E8	55.72046019278564
3.976749115E8	58.16061097408225
4.047134055E8	58.247405974631995
4.08526901E8	49.503686053812935
4.12046148E8	57.76433216028627
4.187903935E8	58.880138704277044
4.258288875E8	57.11848648885282
4.328673815E8	58.14941263092429
4.399058755E8	56.82842257742895
4.469443695E8	54.729520549089536
4.539828635E8	54.657761237055645
4.610213575E8	53.12525784725623
4.680598515E8	52.17530673943356
4.750983455E8	57.32535359972993
4.821368395E8	55.240437338947615
4.891753335E8	56.47735608270587
4.962138275E8	54.91888940359472
5.032523215E8	56.16379160156537
5.102908155E8	55.44724513583305
5.173293095E8	55.783881405832645
5.243678035E8	55.87140489469896
5.314062975E8	57.34972328969116
5.384447915E8	54.69903665643013
5.454832855E8	55.01210263740815
5.525217795E8	55.31166563273339
5.595602735E8	55.85295100303598
5.665987675E8	55.54311675091882
