#Position (bp)	insert size
3519247.5	20803.73712584345
1.05577415E7	11551.6452001366
1.75962355E7	22358.57694263718
2.46347295E7	14590.747778129062
3.16732235E7	7134.596357237132
3.87117175E7	9030.85796065031
4.57502115E7	6903.158812148322
5.27887055E7	7894.233905579399
5.98271995E7	7844.579444522769
6.68656935E7	14818.983818313363
7.39041875E7	13472.079371904238
8.09426815E7	1726.0970163858594
8.79811755E7	3302.257692046458
9.50196695E7	3064.0849491348577
1.020581635E8	8107.502368123005
1.090966575E8	9480.95603121046
1.161351515E8	5819.098734662577
1.231736455E8	4918.837190037002
1.302121395E8	5039.295228748041
1.372506335E8	2585.520066919081
1.442891275E8	1779.2903129131776
1.513276215E8	417.0427027984414
1.583661155E8	704.8910058986271
1.654046095E8	2132.7331833360117
1.724431035E8	497.3640806667353
1.794815975E8	571.8086077776775
1.865200915E8	554.8120115933522
1.935585855E8	592.2726976660033
2.005970795E8	291.87825234061523
2.06554927E8	249.1823377960865
2.10074174E8	13634.077109001946
2.146740675E8	16116.445388067441
2.217125615E8	16898.164255784297
2.287510555E8	16727.567327446388
2.357895495E8	10523.336620382119
2.428280435E8	8132.506743907593
2.498665375E8	12281.489554966003
2.569050315E8	19969.623831693294
2.639435255E8	19356.7925016625
2.709820195E8	7259.329996988432
2.780205135E8	5707.702265203903
2.850590075E8	8664.511622765996
2.920975015E8	8549.468462864557
2.991359955E8	6298.178894543398
3.061744895E8	1996.5047160559864
3.132129835E8	6200.266449797785
3.202514775E8	2014.6841634200273
3.272899715E8	2974.2021239269257
3.343284655E8	1131.42642311928
3.413669595E8	2238.6377716053726
3.484054535E8	1785.2787634644014
3.554439475E8	451.50170831619056
3.624824415E8	461.72521815008724
3.695209355E8	670.9414933069614
3.765594295E8	256.75244420828903
3.835979235E8	257.0875
3.906364175E8	259.3242066735368
3.976749115E8	268.5683615012582
4.047134055E8	252.68604692373123
4.08526901E8	262.8245246816675
4.12046148E8	26749.115187986947
4.187903935E8	11380.039448200256
4.258288875E8	10198.568832283916
4.328673815E8	11271.111445836825
4.399058755E8	9046.40101440087
4.469443695E8	14157.078334570437
4.539828635E8	4267.06026557712
4.610213575E8	6851.14071747627
4.680598515E8	6198.179251291487
4.750983455E8	9641.13528483849
4.821368395E8	7449.105978114388
4.891753335E8	4115.50158612012
4.962138275E8	1866.5784179481777
5.032523215E8	975.1680682683285
5.102908155E8	4438.616490390479
5.173293095E8	3160.0714373045953
5.243678035E8	3867.8539231174304
5.314062975E8	3885.083688547883
5.384447915E8	996.3414188836724
5.454832855E8	338.9875422333882
5.525217795E8	831.9800952045134
5.595602735E8	518.0808039810828
5.665987675E8	884.0798154312182
5.736372615E8	255.1263431818584
5.806757555E8	256.6482700633296
5.877142495E8	251.24303613775527
5.918006215E8	249.26396495071194
5.953198685E8	7859.016772859614
6.017912375E8	21502.01911976912
6.088297315E8	7875.922070421772
6.158682255E8	7173.203778192788
6.229067195E8	13826.792088550172
6.299452135E8	14239.077368195456
6.369837075E8	14022.884862809213
6.440222015E8	6520.141298950057
6.510606955E8	11493.56476154632
6.580991895E8	12900.765522748181
6.651376835E8	6773.385093601565
6.721761775E8	3227.968046616803
6.792146715E8	4038.396773443508
6.862531655E8	2828.820868578502
6.932916595E8	3109.566751165553
7.003301535E8	2736.657439017919
7.073686475E8	2283.0515163669975
7.144071415E8	1176.1437934105077
7.214456355E8	749.6210786041594
7.284841295E8	884.8487515840668
7.355226235E8	2248.484290126744
7.425611175E8	258.16644007155634
7.495996115E8	415.61080868132655
7.566381055E8	599.8289613644149
7.636765995E8	366.48221123595505
7.683379745E8	248.94314646150366
7.718572215E8	6189.05285486125
7.777535875E8	7103.144553322366
7.847920815E8	7196.086074002539
7.918305755E8	8620.278078099438
7.988690695E8	5953.2034759358285
8.059075635E8	14742.098308760516
8.129460575E8	6339.462375244231
8.199845515E8	8475.836285502772
8.270230455E8	12956.22292558357
8.340615395E8	6448.178195053055
8.411000335E8	7163.489238655407
8.481385275E8	14975.248704001886
8.551770215E8	2261.642584368193
8.622155155E8	474.1333703443659
8.692540095E8	3206.1766235406217
8.762925035E8	1821.979836273187
8.833309975E8	1275.3011776537762
8.903694915E8	1706.434643783676
8.974079855E8	1602.527226486925
9.044464795E8	585.9431495454317
9.114849735E8	1581.660788708717
9.185234675E8	707.6589706589707
9.255619615E8	530.7546470427909
9.326004555E8	439.06536478055466
9.396389495E8	267.22031391972064
9.442718855E8	248.4259323403764
9.477911325E8	6565.984433962264
9.537159375E8	20834.95032836254
9.607544315E8	4308.777919488405
9.677929255E8	2495.444322139416
9.748314195E8	9642.97580032172
9.818699135E8	7575.126722204422
9.889084075E8	7280.81428111127
9.959469015E8	8757.62583634477
1.0029853955E9	1890.3579328093483
1.0100238895E9	10349.826366673775
1.0170623835E9	5110.591147505887
1.0241008775E9	3393.194037545332
1.0311393715E9	259.52435726155954
1.0381778655E9	1530.2779390934845
1.0452163595E9	4107.435829729921
1.0522548535E9	721.0842939997136
1.0592933475E9	1589.9503761266055
1.0663318415E9	992.1275586575051
1.0733703355E9	735.8826542326781
1.0804088295E9	254.95611718408395
1.0874473235E9	326.91683717704177
1.0944858175E9	255.24067244342595
1.1015243115E9	255.28347594177131
1.106347486E9	328.5218953702156
1.109866733E9	9610.295391679576
1.1156012995E9	14512.189848539489
1.1226397935E9	16085.310015413845
1.1296782875E9	8319.498487630983
1.1367167815E9	8808.622039846852
1.1437552755E9	8810.912535663338
1.1507937695E9	4456.730345687812
1.1578322635E9	13745.848990248842
1.1648707575E9	1479.533703637341
1.1719092515E9	6193.630568193842
1.1789477455E9	3241.6598709585683
1.1859862395E9	2891.888352454928
1.1930247335E9	2009.859115088331
1.2000632275E9	1969.5784128356113
1.2071017215E9	1219.433431293971
1.2141402155E9	3448.2885339870577
1.2211787095E9	2211.268484881346
1.2282172035E9	300.60812355973053
1.2352556975E9	4298.623254535998
1.2422941915E9	752.1925576946919
1.2493326855E9	255.10540975600932
1.2563711795E9	255.81881081475802
1.2612678865E9	253.4750295857988
1.2647871335E9	8884.732598641009
1.2704481675E9	9266.901692731632
1.2774866615E9	16617.231830547997
1.2845251555E9	12490.288274643442
1.2915636495E9	4913.518697051999
1.2986021435E9	5598.799262728617
1.3056406375E9	10438.279449880984
1.3126791315E9	3302.632478024129
1.3197176255E9	8635.446315041734
1.3267561195E9	5313.224517263657
1.3337946135E9	2812.8077630266766
1.3408331075E9	903.1392886330526
1.3478716015E9	256.5762593534066
1.3549100955E9	1391.7735781842794
1.3619485895E9	756.3952626607571
1.3689870835E9	257.06762444282646
1.3760255775E9	1256.3570181128687
1.3830640715E9	309.1894833967467
1.3901025655E9	430.2119350055792
1.3971410595E9	253.30239945350525
1.4041795535E9	334.7759986089816
1.409287071E9	254.12137871875854
1.412806318E9	15596.70834690819
1.4182565415E9	4433.373448156071
1.4252950355E9	7652.935413265398
1.4323335295E9	9699.64749161467
1.4393720235E9	10432.390937792736
1.4464105175E9	5713.1311883889275
1.4534490115E9	4803.637391930835
1.4604875055E9	8237.131230340612
1.4675259995E9	5031.657484205696
1.4745644935E9	2442.0615619115933
1.4816029875E9	1375.3433353599657
1.4886414815E9	3009.414704830054
1.4956799755E9	2898.4605833708506
1.5027184695E9	1923.5510797565835
1.5097569635E9	823.683655595803
1.5167954575E9	259.5051810226032
1.5238339515E9	528.7436035164992
1.5308724455E9	556.3282065557798
1.5379109395E9	392.7236584126062
1.5449494335E9	254.09710394883405
1.5503840105E9	302.36315018781437
1.5539032575E9	11096.84540302267
1.5590264215E9	5505.858403711624
1.5660649155E9	10669.114999085421
1.5731034095E9	3799.296972860125
1.5801419035E9	6789.175243750458
1.5871803975E9	6451.701367781155
1.5942188915E9	4400.905824556315
1.6012573855E9	4817.190215181145
1.6082958795E9	7759.280015000803
1.6153343735E9	1048.1381608902325
1.6223728675E9	291.7829111544115
1.6294113615E9	2737.925146571727
1.6364498555E9	3225.5646331773637
1.6434883495E9	1911.8676891176892
1.6505268435E9	1406.6871250993713
1.6575653375E9	1970.9450616508427
1.6646038315E9	802.4452483975798
1.6716423255E9	497.54389767658495
1.6786808195E9	256.8452517367328
1.6857193135E9	338.06045213907566
1.691256513E9	249.84346375492873
1.69477576E9	14648.522894454087
1.6997963015E9	6467.7159787992005
1.7068347955E9	6582.310653648731
1.7138732895E9	5616.655737226107
1.7209117835E9	3490.282711891376
1.7279502775E9	10415.334117975006
1.7349887715E9	5879.51822064057
1.7420272655E9	905.8201204214752
1.7490657595E9	5065.048896154053
1.7561042535E9	2310.182105730786
1.7631427475E9	256.54227799558305
1.7701812415E9	3415.5028337088143
1.7772197355E9	325.1560869015585
1.7842582295E9	1854.031981981982
1.7912967235E9	1323.262661512581
1.7983352175E9	326.80345156472134
1.8053737115E9	420.258063937426
1.8124122055E9	255.07573221004122
1.8194506995E9	331.8048539387122
1.8257353815E9	256.2704962858315
1.8292546285E9	313.91998821912426
1.8335276875E9	6860.402827794562
1.8405661815E9	2889.531632482908
1.8476046755E9	13833.334246575343
1.8546431695E9	3003.9880330355636
1.8616816635E9	3426.126201130884
1.8687201575E9	4921.96705241661
1.8757586515E9	2451.2984758679086
1.8827971455E9	11421.156221276597
