#Coverage (X)	Coverage
1.0	98.84266652630708
2.0	97.50613567761692
3.0	94.61684897109873
4.0	89.37803771428537
5.0	81.49729890978924
6.0	71.38012954127794
7.0	60.00637956859735
8.0	48.57048742437013
9.0	38.12395906608517
10.0	29.323145240758976
11.0	22.400435248273467
12.0	17.25864205818361
13.0	13.609230510910635
14.0	11.097294635863108
15.0	9.394354537677287
16.0	8.23244888507864
17.0	7.419524639533051
18.0	6.825301039540548
19.0	6.365713501147013
20.0	5.99018681721617
21.0	5.668724652609143
22.0	5.383797545121453
23.0	5.125097571132557
24.0	4.886075708161854
25.0	4.663372963108259
26.0	4.454699712381782
27.0	4.258786117426908
28.0	4.074338968208465
29.0	3.900236788892144
30.0	3.735704662195488
31.0	3.5803665488248413
32.0	3.433629956907396
33.0	3.2945018471901335
34.0	3.1627149394534655
35.0	3.0373857349356683
36.0	2.9185230423403397
37.0	2.8054765804369026
38.0	2.6980488282551107
39.0	2.5959866421238758
40.0	2.498831543229315
41.0	2.4062979235653756
42.0	2.3181123226123788
43.0	2.2340439381288917
44.0	2.153786987336119
45.0	2.0771796458246996
46.0	2.0041484958917977
47.0	1.9345318907228801
48.0	1.8678645318626081
49.0	1.804271303995634
50.0	1.7435010525129542
51.0	1.6854156086366174
