#Coverage (X)	Coverage
1.0	19.78889062415614
2.0	4.523036178495005
3.0	1.2969829307939733
4.0	0.5086531539534036
5.0	0.2528608690828662
6.0	0.1453594150464994
7.0	0.09282405824939133
8.0	0.06424741618383223
9.0	0.04765451807635657
10.0	0.037456667731632365
11.0	0.030784110287072508
12.0	0.02621509256931631
13.0	0.022929055424526723
14.0	0.02050055267724815
15.0	0.018671325925296856
16.0	0.01718748559927974
17.0	0.015948513025264788
18.0	0.014912034076743907
19.0	0.014065439520763334
20.0	0.013357475489314652
21.0	0.012744098464466447
22.0	0.012194158312993864
23.0	0.011699094964086498
24.0	0.011281853669814268
25.0	0.010907803438257702
26.0	0.010552968967346033
27.0	0.010259617826676504
28.0	0.009978094501704504
29.0	0.009711879851110439
30.0	0.009451170640247142
31.0	0.009226939407525947
32.0	0.009020893885420378
33.0	0.008812468592594769
34.0	0.008608554208464625
35.0	0.008418314626254642
36.0	0.00823397119241065
37.0	0.008048917379255727
38.0	0.007868623107555095
39.0	0.007708503608569117
40.0	0.007541848619823099
41.0	0.007388406686459348
42.0	0.007241464723875879
43.0	0.00710354457866913
44.0	0.006963884004136389
45.0	0.0068223054054357135
46.0	0.00668257379297188
47.0	0.006543481521887884
48.0	0.006410640588839556
49.0	0.0062804990972011865
50.0	0.006157319322909416
51.0	0.006033819877927726
