#Mapping quality	mapping quality
0.0	5.9886265E7
1.0	4423011.0
2.0	4371044.0
3.0	4604978.0
4.0	4136083.0
5.0	3966558.0
6.0	4151181.0
7.0	3722628.0
8.0	3864371.0
9.0	3913454.0
10.0	3913526.0
11.0	3203144.0
12.0	3404688.0
13.0	4609590.0
14.0	3010194.0
15.0	3788813.0
16.0	3537334.0
17.0	3204723.0
18.0	3414906.0
19.0	3288244.0
20.0	6254406.0
21.0	4012723.0
22.0	4036075.0
23.0	3845455.0
24.0	4378521.0
25.0	4460927.0
26.0	4231403.0
27.0	5735894.0
28.0	4173143.0
29.0	4117167.0
30.0	9902510.0
31.0	4921613.0
32.0	5049236.0
33.0	5867845.0
34.0	5262857.0
35.0	5317760.0
36.0	5805679.0
37.0	5541489.0
38.0	5255947.0
39.0	5706159.0
40.0	1.6414432E7
41.0	6580642.0
42.0	7070698.0
43.0	7251739.0
44.0	6734361.0
45.0	1.0340638E7
46.0	8054648.0
47.0	8077438.0
48.0	1.0559607E7
49.0	7936526.0
50.0	1.2776005E7
51.0	9269189.0
52.0	9336283.0
53.0	1.1746129E7
54.0	9762595.0
55.0	1.1320654E7
56.0	1.1482453E7
57.0	1.1028317E7
58.0	1.0298217E7
59.0	9917614.0
60.0	2.006453638E9
