#Coverage	Number of genomic locations
0.0	2.027510584E9
1.0	5.74932527E8
2.0	1.41880377E8
3.0	3.8906124E7
4.0	1.4249378E7
5.0	6842571.0
6.0	3779005.0
7.0	2244607.0
8.0	1393616.0
9.0	899264.0
10.0	604239.0
11.0	414366.0
12.0	298934.0
13.0	217680.0
14.0	162159.0
15.0	124554.0
16.0	96408.0
17.0	76142.0
18.0	62098.0
19.0	50988.0
20.0	42593.0
21.0	36742.0
22.0	30990.0
23.0	27270.0
24.0	23812.0
25.0	20530.0
26.0	18601.0
27.0	16984.0
28.0	15088.0
29.0	14039.0
30.0	13787.0
31.0	12530.0
32.0	11403.0
33.0	10667.0
34.0	10107.0
35.0	9405.0
36.0	8899.0
37.0	8223.0
38.0	7798.0
39.0	7136.0
40.0	6381.0
41.0	6000.0
42.0	5533.0
43.0	5201.0
44.0	5028.0
45.0	4972.0
46.0	4845.0
47.0	4481.0
48.0	4478.0
49.0	4089.0
50.0	4035.0
51.0	4181.0
52.0	3853.0
53.0	3939.0
54.0	3583.0
55.0	3696.0
56.0	3399.0
57.0	3323.0
58.0	3511.0
59.0	3243.0
60.0	3220.0
61.0	3184.0
62.0	3112.0
63.0	3030.0
64.0	2958.0
65.0	3073.0
66.0	3107.0
67.0	2926.0
68.0	2915.0
69.0	2836.0
70.0	2822.0
71.0	2878.0
72.0	2673.0
73.0	2621.0
74.0	2429.0
75.0	2299.0
76.0	2339.0
77.0	2158.0
78.0	2162.0
79.0	2129.0
80.0	2164.0
81.0	1953.0
82.0	1986.0
83.0	1974.0
84.0	1928.0
85.0	1809.0
86.0	1929.0
87.0	2012.0
88.0	1921.0
89.0	1767.0
90.0	1725.0
91.0	1721.0
92.0	1577.0
93.0	1534.0
94.0	1450.0
95.0	1479.0
96.0	1454.0
97.0	1356.0
98.0	1372.0
99.0	1343.0
100.0	1281.0
101.0	1329.0
102.0	1243.0
103.0	1124.0
104.0	1146.0
105.0	1114.0
106.0	1036.0
107.0	1143.0
108.0	1138.0
109.0	1143.0
110.0	1098.0
111.0	1094.0
112.0	1021.0
113.0	1033.0
114.0	978.0
115.0	1064.0
116.0	975.0
117.0	899.0
118.0	905.0
119.0	909.0
120.0	895.0
121.0	864.0
122.0	894.0
123.0	868.0
124.0	829.0
125.0	823.0
126.0	818.0
127.0	792.0
128.0	788.0
129.0	828.0
130.0	815.0
131.0	869.0
132.0	860.0
133.0	774.0
134.0	833.0
135.0	815.0
136.0	764.0
137.0	770.0
138.0	740.0
139.0	730.0
140.0	693.0
141.0	776.0
142.0	729.0
143.0	766.0
144.0	668.0
145.0	718.0
146.0	689.0
147.0	720.0
148.0	747.0
149.0	700.0
150.0	692.0
151.0	684.0
152.0	618.0
153.0	612.0
154.0	643.0
155.0	584.0
156.0	594.0
157.0	568.0
158.0	530.0
159.0	480.0
160.0	502.0
161.0	521.0
162.0	499.0
163.0	493.0
164.0	477.0
165.0	486.0
166.0	444.0
167.0	414.0
168.0	445.0
169.0	433.0
170.0	404.0
171.0	366.0
172.0	434.0
173.0	370.0
174.0	391.0
175.0	370.0
176.0	397.0
177.0	371.0
178.0	332.0
179.0	342.0
180.0	314.0
181.0	306.0
182.0	356.0
183.0	331.0
184.0	333.0
185.0	335.0
186.0	313.0
187.0	343.0
188.0	269.0
189.0	263.0
190.0	279.0
191.0	273.0
192.0	281.0
193.0	270.0
194.0	273.0
195.0	232.0
196.0	254.0
197.0	273.0
