#Position (bp)	insert size
3519247.5	276931.63643115596
1.05577415E7	204005.70064897416
1.75962355E7	185342.18828835434
2.46347295E7	131597.18155720487
3.16732235E7	130274.28152426545
3.87117175E7	125112.43749333144
4.57502115E7	110546.52603902797
5.27887055E7	88652.47038097717
5.98271995E7	96603.87493145051
6.68656935E7	74362.52188974185
7.39041875E7	63162.70006476242
8.09426815E7	76089.08182828563
8.79811755E7	79185.1170198176
9.50196695E7	55397.4060449176
1.020581635E8	44640.00571744425
1.090966575E8	52782.30399854928
1.161351515E8	20919.56554409454
1.231736455E8	27711.29731881418
1.302121395E8	15228.588646378408
1.372506335E8	23465.056381111284
1.442891275E8	19266.628034551217
1.513276215E8	12140.110419744504
1.583661155E8	11503.768720901304
1.654046095E8	13826.507865911932
1.724431035E8	5541.504218603521
1.794815975E8	5636.857227015317
1.865200915E8	4407.036377723971
1.935585855E8	2078.792030944722
2.005970795E8	684.5732896450988
2.06554927E8	336.5637552408596
2.10074174E8	336431.5065161897
2.146740675E8	245428.2053403888
2.217125615E8	196981.37207002274
2.287510555E8	199013.6632041924
2.357895495E8	131248.6843739939
2.428280435E8	101565.31720739076
2.498665375E8	119237.81631416803
2.569050315E8	98726.14353482609
2.639435255E8	96358.00685042635
2.709820195E8	76146.2413883638
2.780205135E8	64712.18858030686
2.850590075E8	72393.76673193155
2.920975015E8	63004.39810505627
2.991359955E8	49333.650071175674
3.061744895E8	40700.77376496019
3.132129835E8	45182.659704812686
3.202514775E8	38075.555924027736
3.272899715E8	27427.393534044524
3.343284655E8	19640.017969826877
3.413669595E8	19014.556218544076
3.484054535E8	13556.991051376845
3.554439475E8	15188.53975862069
3.624824415E8	9494.14661381373
3.695209355E8	6619.387089961988
3.765594295E8	7001.233961308069
3.835979235E8	4815.7340447173265
3.906364175E8	933.7246650575437
3.976749115E8	1165.2531347813715
4.047134055E8	368.1460306962087
4.08526901E8	252.5999579566954
4.12046148E8	220000.0023181247
4.187903935E8	153921.83786034715
4.258288875E8	173828.52009354538
4.328673815E8	117965.19762193735
4.399058755E8	105838.12537108103
4.469443695E8	88631.7550165734
4.539828635E8	66846.99290630336
4.610213575E8	78016.34492379695
4.680598515E8	60706.1131444033
4.750983455E8	51763.77344557673
4.821368395E8	53567.05953160681
4.891753335E8	46462.30563398011
4.962138275E8	34886.4343374336
5.032523215E8	25162.10005524099
5.102908155E8	34487.89726464751
5.173293095E8	20327.620928972257
