#Mapping quality	mapping quality
0.0	7.5408988E7
1.0	2744200.0
2.0	3011899.0
3.0	3237217.0
4.0	3758982.0
5.0	3205953.0
6.0	3583221.0
7.0	3809288.0
8.0	5436115.0
9.0	4195823.0
10.0	2880153.0
11.0	2464383.0
12.0	1941008.0
13.0	1691051.0
14.0	1489349.0
15.0	1470232.0
16.0	1474810.0
17.0	1523478.0
18.0	1572400.0
19.0	1560699.0
20.0	1816334.0
21.0	2000879.0
22.0	2990855.0
23.0	2819149.0
24.0	2315972.0
25.0	2048901.0
26.0	1770439.0
27.0	1762706.0
28.0	1546947.0
29.0	1462960.0
30.0	2323372.0
31.0	1550922.0
32.0	1664490.0
33.0	1940422.0
34.0	1917600.0
35.0	1696988.0
36.0	1458897.0
37.0	1383885.0
38.0	1350423.0
39.0	1293761.0
40.0	1481602.0
41.0	1300120.0
42.0	1314717.0
43.0	1394232.0
44.0	1352437.0
45.0	1444981.0
46.0	1368589.0
47.0	1270891.0
48.0	1290919.0
49.0	1147183.0
50.0	1133190.0
51.0	1116588.0
52.0	1119289.0
53.0	1050854.0
54.0	1270362.0
55.0	1119025.0
56.0	1116955.0
57.0	1087538.0
58.0	1108163.0
59.0	994300.0
60.0	4.47968896E8
