#Coverage	Number of genomic locations
0.0	2.179371286E9
1.0	4.54774851E8
2.0	1.22059168E8
3.0	3.526097E7
4.0	1.2071008E7
5.0	5094949.0
6.0	2531174.0
7.0	1383007.0
8.0	808701.0
9.0	501672.0
10.0	321035.0
11.0	214807.0
12.0	149992.0
13.0	109031.0
14.0	80800.0
15.0	63691.0
16.0	50274.0
17.0	40112.0
18.0	32628.0
19.0	27071.0
20.0	22631.0
21.0	19584.0
22.0	16889.0
23.0	14607.0
24.0	12871.0
25.0	12044.0
26.0	10953.0
27.0	9742.0
28.0	8993.0
29.0	8500.0
30.0	8111.0
31.0	7736.0
32.0	7091.0
33.0	6937.0
34.0	6904.0
35.0	6532.0
36.0	6572.0
37.0	6267.0
38.0	5769.0
39.0	5598.0
40.0	5414.0
41.0	5309.0
42.0	5268.0
43.0	4982.0
44.0	4758.0
45.0	4725.0
46.0	4395.0
47.0	4051.0
48.0	4147.0
49.0	4043.0
50.0	3926.0
51.0	4118.0
52.0	3755.0
53.0	3579.0
54.0	3461.0
55.0	3297.0
56.0	3303.0
57.0	3306.0
58.0	3332.0
59.0	3013.0
60.0	2946.0
61.0	3050.0
62.0	2953.0
63.0	2848.0
64.0	2745.0
65.0	2477.0
66.0	2548.0
67.0	2349.0
68.0	2065.0
69.0	2033.0
70.0	1869.0
71.0	1771.0
72.0	1896.0
73.0	1788.0
74.0	1707.0
75.0	1786.0
76.0	1585.0
77.0	1557.0
78.0	1530.0
79.0	1483.0
80.0	1379.0
81.0	1383.0
82.0	1303.0
83.0	1246.0
84.0	1297.0
85.0	1159.0
86.0	1110.0
87.0	1168.0
88.0	1149.0
89.0	1206.0
90.0	1055.0
91.0	996.0
92.0	989.0
93.0	938.0
94.0	922.0
95.0	905.0
96.0	934.0
97.0	866.0
98.0	923.0
99.0	894.0
100.0	864.0
101.0	795.0
102.0	838.0
103.0	896.0
104.0	789.0
105.0	815.0
106.0	927.0
107.0	889.0
108.0	957.0
109.0	890.0
110.0	931.0
111.0	904.0
112.0	831.0
113.0	841.0
114.0	849.0
115.0	846.0
116.0	829.0
117.0	807.0
118.0	772.0
119.0	767.0
120.0	737.0
121.0	695.0
122.0	727.0
123.0	718.0
124.0	694.0
125.0	699.0
126.0	660.0
127.0	659.0
128.0	629.0
129.0	623.0
130.0	574.0
131.0	600.0
132.0	638.0
133.0	616.0
134.0	545.0
135.0	553.0
136.0	493.0
137.0	416.0
138.0	487.0
139.0	473.0
140.0	441.0
141.0	419.0
