#Mapping quality	mapping quality
0.0	6.0162825E7
1.0	4897315.0
2.0	4757569.0
3.0	4857929.0
4.0	4335090.0
5.0	4164906.0
6.0	4258729.0
7.0	3804496.0
8.0	3997732.0
9.0	3948303.0
10.0	4029500.0
11.0	3345697.0
12.0	3498513.0
13.0	4570190.0
14.0	3151898.0
15.0	3878313.0
16.0	3635944.0
17.0	3338214.0
18.0	3520648.0
19.0	3398964.0
20.0	6276507.0
21.0	4078600.0
22.0	4149392.0
23.0	3967585.0
24.0	4504251.0
25.0	4549302.0
26.0	4403364.0
27.0	5669497.0
28.0	4389325.0
29.0	4342386.0
30.0	1.0406317E7
31.0	5146779.0
32.0	5301994.0
33.0	6051571.0
34.0	5581784.0
35.0	5651074.0
36.0	6185109.0
37.0	5819550.0
38.0	5620398.0
39.0	6030598.0
40.0	1.6354833E7
41.0	6946342.0
42.0	7504951.0
43.0	7652962.0
44.0	7138779.0
45.0	1.1095215E7
46.0	8479828.0
47.0	8580539.0
48.0	1.1385533E7
49.0	8498977.0
50.0	1.3367087E7
51.0	1.0126925E7
52.0	1.0106972E7
53.0	1.2363837E7
54.0	1.0482052E7
55.0	1.1994389E7
56.0	1.233036E7
57.0	1.1885853E7
58.0	1.1139626E7
59.0	1.0569377E7
60.0	2.015096083E9
