#Mapping quality	mapping quality
0.0	6.8769763E7
1.0	4072565.0
2.0	4078419.0
3.0	4383319.0
4.0	3908713.0
5.0	3726305.0
6.0	3943742.0
7.0	3626700.0
8.0	3772852.0
9.0	3807692.0
10.0	3760227.0
11.0	3072051.0
12.0	3267989.0
13.0	4369176.0
14.0	2816232.0
15.0	3621562.0
16.0	3336930.0
17.0	3008704.0
18.0	3264066.0
19.0	3150410.0
20.0	6143105.0
21.0	3859733.0
22.0	3917955.0
23.0	3710127.0
24.0	4249377.0
25.0	4329972.0
26.0	4027973.0
27.0	5753444.0
28.0	3963398.0
29.0	3873490.0
30.0	1.0665449E7
31.0	4704011.0
32.0	4839744.0
33.0	5621721.0
34.0	5046196.0
35.0	5085848.0
36.0	5452080.0
37.0	5183957.0
38.0	4886189.0
39.0	5386983.0
40.0	1.66627E7
41.0	6196608.0
42.0	6670509.0
43.0	6944681.0
44.0	6269413.0
45.0	9545926.0
46.0	7549217.0
47.0	7632186.0
48.0	9787929.0
49.0	7242030.0
50.0	1.1713703E7
51.0	8293764.0
52.0	8390590.0
53.0	1.0506183E7
54.0	8713676.0
55.0	9812171.0
56.0	9802162.0
57.0	9453550.0
58.0	8655146.0
59.0	8257211.0
60.0	1.761180053E9
