#Coverage (X)	Coverage
1.0	98.52724496570052
2.0	96.12975737958982
3.0	90.98298524739494
4.0	82.40480433683507
5.0	70.86338914498087
6.0	57.787941065800595
7.0	44.916373698775644
8.0	33.65258881113613
9.0	24.71323077237568
10.0	18.164844933706178
11.0	13.667626461588227
12.0	10.713029611421788
13.0	8.812998429037336
14.0	7.585081879109083
15.0	6.759752350516251
16.0	6.167299655133448
17.0	5.709202741188449
18.0	5.330776786134209
19.0	5.0031110920294
20.0	4.710185930321813
21.0	4.442808140140627
22.0	4.196686888310239
23.0	3.9681980681669415
24.0	3.755512985743252
25.0	3.5569835254951556
26.0	3.3719108517654774
27.0	3.198392426656312
28.0	3.0364547117973757
29.0	2.8848660515216693
30.0	2.7431417540183674
31.0	2.6104517765696897
32.0	2.486141398074281
33.0	2.3693916932507477
34.0	2.2596055882796406
35.0	2.156472114613152
36.0	2.0595339655632756
37.0	1.9681633078859875
38.0	1.8823118713064133
39.0	1.801285828341591
40.0	1.724799606504419
41.0	1.6528227660409982
42.0	1.5847205475089083
43.0	1.5202526651027597
44.0	1.459120120166304
45.0	1.4012805740919845
46.0	1.3461548901382372
47.0	1.2937231421651063
48.0	1.2439225326406103
49.0	1.196468519127663
50.0	1.1510129447209607
51.0	1.1075614214171452
