#GC Content (%)	Sample
1.0	5.132038585574242E-7
2.0	5.132038585574242E-7
3.0	6.415048231967803E-7
4.0	8.553397642623736E-7
5.0	1.1547086817542047E-6
6.0	1.8389804931641035E-6
7.0	1.8817474813772218E-6
8.0	3.3785920688363757E-6
9.0	4.5760677388036985E-6
10.0	4.618834727016818E-6
11.0	6.971019078738345E-6
12.0	9.537038371525467E-6
13.0	1.5267814792083367E-5
14.0	2.433441629326453E-5
15.0	4.315189110703675E-5
16.0	7.219067610374433E-5
17.0	1.346304788948976E-4
18.0	2.473214928364653E-4
19.0	4.557250263989926E-4
20.0	8.663308802331451E-4
21.0	0.001524300993891976
22.0	0.00254352385698702
23.0	0.0041001139269799015
24.0	0.006243680910197834
25.0	0.010087620577781155
26.0	0.011346851778728222
27.0	0.016273095617020936
28.0	0.02044398890949355
29.0	0.024912797041858746
30.0	0.029281573188793462
31.0	0.03380375452244863
32.0	0.03814922266080719
33.0	0.04170191913865916
34.0	0.04378338845499166
35.0	0.04408960009059759
36.0	0.0438347088408474
37.0	0.043789333066353284
38.0	0.043401522017236724
39.0	0.0419712656304254
40.0	0.04034449493277478
41.0	0.03898933737726569
42.0	0.03754188866119269
43.0	0.03644863614150074
44.0	0.03520886392019064
45.0	0.032030036453297744
46.0	0.02887272078147604
47.0	0.025817618211483703
48.0	0.023165680039376423
49.0	0.02092396281820938
50.0	0.019048117181205568
51.0	0.018939360730179607
52.0	0.014026203590280107
53.0	0.014233324114196241
54.0	0.012964555874877647
55.0	0.011781150544032441
56.0	0.010684262830342376
57.0	0.009690315257281283
58.0	0.008764238894514411
59.0	0.008035617716327508
60.0	0.007399544300633794
61.0	0.006827535833283331
62.0	0.006182139214159157
63.0	0.005495087548515406
64.0	0.004705052975254464
65.0	0.0038832852967393893
66.0	0.003114249314691089
67.0	0.0025139718681317555
68.0	0.001986911505393281
69.0	0.001566127108364406
70.0	0.0012203560086613413
71.0	9.499831091780052E-4
72.0	7.121558877248523E-4
73.0	5.387357505206559E-4
74.0	4.215969698049239E-4
75.0	3.3328313914483387E-4
76.0	2.536510070920069E-4
77.0	1.9818222337959199E-4
78.0	1.6328436099768712E-4
79.0	1.415159639972097E-4
80.0	1.1606960601040408E-4
81.0	9.348863623387744E-5
82.0	6.829888017635053E-5
83.0	5.247509453749662E-5
84.0	3.896072626215112E-5
85.0	3.220354212447837E-5
86.0	2.3692911470067753E-5
87.0	1.616592154455886E-5
88.0	1.291563044036184E-5
89.0	8.339562701558142E-6
90.0	4.618834727016817E-6
91.0	2.1811163988690526E-6
92.0	8.12572776049255E-7
93.0	5.559708467705429E-7
94.0	1.2830096463935604E-7
95.0	1.2830096463935604E-7
96.0	2.566019292787121E-7
97.0	2.1383494106559342E-7
98.0	3.4213590570494946E-7
99.0	4.276698821311868E-7
100.0	2.3299455178507056E-4
