#Insert size (bp)	insert size
2.0	507.0
3.0	462.0
4.0	491.0
5.0	505.0
6.0	504.0
7.0	442.0
8.0	473.0
9.0	491.0
10.0	443.0
11.0	546.0
12.0	527.0
13.0	480.0
14.0	457.0
15.0	426.0
16.0	496.0
17.0	539.0
18.0	547.0
19.0	44787.0
20.0	57585.0
21.0	40882.0
22.0	23185.0
23.0	12099.0
24.0	7237.0
25.0	5935.0
26.0	4956.0
27.0	4349.0
28.0	3913.0
29.0	3543.0
30.0	3542.0
31.0	3677.0
32.0	3742.0
33.0	3825.0
34.0	3990.0
35.0	4095.0
36.0	4276.0
37.0	4409.0
38.0	4912.0
39.0	4891.0
40.0	5064.0
41.0	5564.0
42.0	5463.0
43.0	5797.0
44.0	5868.0
45.0	6210.0
46.0	6502.0
47.0	6949.0
48.0	7338.0
49.0	7476.0
50.0	7444.0
51.0	7708.0
52.0	7859.0
53.0	8157.0
54.0	7990.0
55.0	8273.0
56.0	8671.0
57.0	9514.0
58.0	8906.0
59.0	9304.0
60.0	9242.0
61.0	9512.0
62.0	9724.0
63.0	9988.0
64.0	10120.0
65.0	10234.0
66.0	10131.0
67.0	10277.0
68.0	10796.0
69.0	11178.0
70.0	11287.0
71.0	11647.0
72.0	12012.0
73.0	12636.0
74.0	13266.0
75.0	14008.0
76.0	15163.0
77.0	15923.0
78.0	16412.0
79.0	17151.0
80.0	17861.0
81.0	18196.0
82.0	18554.0
83.0	18881.0
84.0	18693.0
85.0	18865.0
86.0	19874.0
87.0	19548.0
88.0	19820.0
89.0	20108.0
90.0	20592.0
91.0	20765.0
92.0	20610.0
93.0	21155.0
94.0	21563.0
95.0	21560.0
96.0	21663.0
97.0	21422.0
98.0	22062.0
99.0	22504.0
100.0	22021.0
101.0	22331.0
102.0	22298.0
103.0	22453.0
104.0	22724.0
105.0	22661.0
106.0	22453.0
107.0	22994.0
108.0	23462.0
109.0	23334.0
110.0	23495.0
111.0	23906.0
112.0	23709.0
113.0	23875.0
114.0	23737.0
115.0	24315.0
116.0	24441.0
117.0	24577.0
118.0	24104.0
119.0	23930.0
120.0	23947.0
121.0	24399.0
122.0	24190.0
123.0	25004.0
124.0	24990.0
125.0	25355.0
126.0	25914.0
127.0	27069.0
128.0	27577.0
129.0	28305.0
130.0	28608.0
131.0	29832.0
132.0	30572.0
133.0	31706.0
134.0	32802.0
135.0	34930.0
136.0	36166.0
137.0	37585.0
138.0	39762.0
139.0	42078.0
140.0	46394.0
141.0	50641.0
142.0	56828.0
143.0	75022.0
144.0	569574.0
145.0	591806.0
146.0	599178.0
147.0	605639.0
148.0	611244.0
149.0	614098.0
150.0	622151.0
151.0	627240.0
152.0	631696.0
153.0	633521.0
154.0	636873.0
155.0	638705.0
156.0	639671.0
157.0	638952.0
158.0	640596.0
159.0	645116.0
160.0	643640.0
161.0	647243.0
162.0	648764.0
163.0	649984.0
164.0	651227.0
165.0	651910.0
166.0	651441.0
167.0	653889.0
168.0	652670.0
169.0	651974.0
170.0	652184.0
171.0	651594.0
172.0	652251.0
173.0	651360.0
174.0	651584.0
175.0	650320.0
176.0	651219.0
177.0	648107.0
178.0	645904.0
179.0	645010.0
180.0	644052.0
181.0	640787.0
182.0	639311.0
183.0	639479.0
184.0	636827.0
185.0	634499.0
186.0	632606.0
187.0	629426.0
188.0	628192.0
189.0	623575.0
190.0	621071.0
191.0	617080.0
192.0	613958.0
193.0	611551.0
194.0	608178.0
195.0	606091.0
196.0	603092.0
197.0	597674.0
198.0	594858.0
199.0	588900.0
200.0	586636.0
201.0	581424.0
202.0	578572.0
203.0	574555.0
204.0	569529.0
205.0	565145.0
206.0	562134.0
207.0	556806.0
208.0	551512.0
209.0	546415.0
210.0	542660.0
211.0	537854.0
212.0	532829.0
213.0	528725.0
214.0	523981.0
215.0	520071.0
216.0	515926.0
217.0	509366.0
218.0	506030.0
219.0	499230.0
220.0	494368.0
221.0	490205.0
222.0	482753.0
223.0	480678.0
224.0	474891.0
225.0	470801.0
226.0	466327.0
227.0	459937.0
228.0	455164.0
229.0	450383.0
230.0	445173.0
231.0	439707.0
232.0	435493.0
233.0	429115.0
234.0	426218.0
235.0	421221.0
236.0	413230.0
237.0	410606.0
238.0	405525.0
239.0	401351.0
240.0	395464.0
241.0	389546.0
242.0	384836.0
243.0	381088.0
244.0	375531.0
245.0	372298.0
246.0	366611.0
247.0	362756.0
248.0	357553.0
249.0	353063.0
250.0	347048.0
251.0	344233.0
252.0	337825.0
253.0	334601.0
254.0	329996.0
255.0	325251.0
256.0	321408.0
257.0	317613.0
258.0	313257.0
259.0	309248.0
260.0	305019.0
261.0	299562.0
262.0	295132.0
263.0	292306.0
264.0	288300.0
265.0	283330.0
266.0	279351.0
267.0	277271.0
268.0	271591.0
269.0	268884.0
270.0	265226.0
271.0	261137.0
272.0	256882.0
273.0	253542.0
274.0	250377.0
275.0	245436.0
276.0	242895.0
277.0	238782.0
278.0	235854.0
279.0	232565.0
280.0	228710.0
281.0	226171.0
282.0	222513.0
283.0	218892.0
284.0	215820.0
285.0	213321.0
286.0	209269.0
287.0	205962.0
288.0	202577.0
289.0	199639.0
290.0	195068.0
291.0	192120.0
292.0	190355.0
293.0	187171.0
294.0	184718.0
295.0	181758.0
296.0	179403.0
297.0	176938.0
298.0	174095.0
299.0	172164.0
300.0	167635.0
301.0	165725.0
302.0	163279.0
303.0	161744.0
304.0	158783.0
305.0	155867.0
306.0	153704.0
307.0	151433.0
308.0	149165.0
309.0	146733.0
310.0	144334.0
311.0	142390.0
312.0	139775.0
313.0	137932.0
314.0	136103.0
315.0	133406.0
316.0	131178.0
317.0	129546.0
318.0	127192.0
319.0	125683.0
320.0	123612.0
321.0	121960.0
322.0	120302.0
323.0	118080.0
324.0	115991.0
325.0	115002.0
326.0	112919.0
327.0	110815.0
328.0	108611.0
329.0	106924.0
330.0	105380.0
331.0	103478.0
332.0	101352.0
333.0	100239.0
334.0	98298.0
335.0	97140.0
336.0	95526.0
337.0	93887.0
338.0	92872.0
339.0	90785.0
340.0	89520.0
341.0	87868.0
342.0	87087.0
343.0	84939.0
344.0	84025.0
345.0	82807.0
346.0	81196.0
