#Position (bp)	Coverage
3519247.5	2.2270109202337887
1.05577415E7	2.2026832728705883
1.75962355E7	2.20591279895955
2.46347295E7	2.2070675914478297
3.16732235E7	2.2141975257775313
3.87117175E7	2.16558954230834
4.57502115E7	2.1730659996300346
5.27887055E7	2.1775760553322914
5.98271995E7	2.2047231978886392
6.68656935E7	2.1789232185180523
7.39041875E7	2.2387992374505115
8.09426815E7	2.1655082749235843
8.79811755E7	2.179092004624853
9.50196695E7	2.0985622776690582
1.020581635E8	2.20994377490412
1.090966575E8	2.158767628415965
1.161351515E8	2.19016482787369
1.231736455E8	2.729004954753105
1.302121395E8	2.201873156388284
1.372506335E8	2.213450775123201
1.442891275E8	2.179680056557553
1.513276215E8	2.1979747372094085
1.583661155E8	2.184899070738712
1.654046095E8	2.1668790227000265
1.724431035E8	2.2368866123917988
1.794815975E8	2.118150132684634
1.865200915E8	2.0722008145492485
1.935585855E8	2.0728383088768707
2.005970795E8	2.1145568924261355
2.06554927E8	2.1983750515920915
2.10074174E8	2.1446282387441222
2.146740675E8	2.1982978176865675
2.217125615E8	2.106600929119212
2.287510555E8	2.1205385697565418
2.357895495E8	2.1014191388100922
2.428280435E8	2.216810726840145
2.498665375E8	2.222795103611653
2.569050315E8	2.1915742202806454
2.639435255E8	2.1359609029999884
2.709820195E8	2.201219749565745
2.780205135E8	2.228727054395443
2.850590075E8	2.257748319455838
2.920975015E8	2.152166074163024
2.991359955E8	2.413094335237055
3.061744895E8	2.1700007132207544
3.132129835E8	2.185480160954886
3.202514775E8	2.161006885848024
3.272899715E8	4.987017109057705
3.343284655E8	3.0128236239172757
3.413669595E8	2.2022779304777416
3.484054535E8	2.183660737652117
3.554439475E8	2.1310246197553058
3.624824415E8	2.179111753167652
3.695209355E8	2.182442863487559
3.765594295E8	2.158619017079506
3.835979235E8	2.1385650112083634
3.906364175E8	2.1986601110976296
3.976749115E8	2.156958576650062
4.047134055E8	2.1526653286910524
4.08526901E8	2.5612942801747502
4.12046148E8	2.179677137834328
4.187903935E8	2.1353266764168586
4.258288875E8	2.0773577415850606
4.328673815E8	2.1201008340704703
4.399058755E8	2.101585935855028
4.469443695E8	2.2148408452148995
4.539828635E8	2.190002861407568
4.610213575E8	2.752263197212358
4.680598515E8	2.2211703242199254
4.750983455E8	2.0994842078433256
4.821368395E8	2.153600471919135
4.891753335E8	2.167283938865331
4.962138275E8	2.1892873674396824
5.032523215E8	2.200499993322435
5.102908155E8	2.2261549132527496
5.173293095E8	2.2064396162019886
5.243678035E8	2.2071090775952924
5.314062975E8	2.1477755042484943
