#Coverage (X)	Coverage
1.0	83.34332872557152
2.0	60.8274515452858
3.0	39.60767084895815
4.0	24.23419642247093
5.0	14.723461470660212
6.0	9.401756441570868
7.0	6.5435438576976
8.0	4.9758974192483265
9.0	4.038462574795673
10.0	3.408998051212137
11.0	2.939101381553229
12.0	2.5645923870378624
13.0	2.254156730253669
14.0	1.9915839458007127
15.0	1.7675354936801
16.0	1.5743695393825305
17.0	1.4069093356810072
18.0	1.261092720503413
19.0	1.133479078164683
20.0	1.021486854692796
21.0	0.9224946438358188
22.0	0.8349517940926034
23.0	0.7574460003347667
24.0	0.6883529802445025
25.0	0.626912059644738
26.0	0.5722317835253534
27.0	0.5236088763584235
28.0	0.48017628466351425
29.0	0.44123613179553445
30.0	0.4061981635765477
31.0	0.37471926679444323
32.0	0.3463074327313933
33.0	0.3207524956652321
34.0	0.2976623262106841
35.0	0.27678246649492166
36.0	0.25781572932893937
37.0	0.24068557134087598
38.0	0.22516232689621063
39.0	0.21094511483347844
40.0	0.19797515126384724
41.0	0.18605235785152274
42.0	0.17511990425080626
43.0	0.165105757998532
44.0	0.15591483482256763
45.0	0.14750429884985294
46.0	0.13969772737597452
47.0	0.1324756915265084
48.0	0.12583311208929615
49.0	0.1196892544544994
50.0	0.11403541647543136
51.0	0.1087722160850575
