#Coverage (X)	Coverage
1.0	81.23706224325284
2.0	58.22847914335619
3.0	37.27508195479289
4.0	22.631564548353467
5.0	13.735675437190196
6.0	8.825751584838144
7.0	6.190882579204086
8.0	4.732473903927925
9.0	3.845510089484108
10.0	3.238334107810175
11.0	2.781756304524478
12.0	2.4165970384823083
13.0	2.1136960554868267
14.0	1.857291672274215
15.0	1.6392354473223065
16.0	1.451616525472872
17.0	1.2896104366042778
18.0	1.149009035693922
19.0	1.026658984454187
20.0	0.9195306216372927
21.0	0.8259391761262407
22.0	0.7435750271531418
23.0	0.6712158250201128
24.0	0.6074388575417231
25.0	0.5510551273291924
26.0	0.501080403833086
27.0	0.4567779171404709
28.0	0.41709396160429435
29.0	0.3820054498966101
30.0	0.35074360951607275
31.0	0.3229347809397751
32.0	0.2982095669207041
33.0	0.27587570281040996
34.0	0.2558428283592491
35.0	0.237804592484963
36.0	0.22158297412967443
37.0	0.2067935160047938
38.0	0.19335757911944995
39.0	0.18111593194882403
40.0	0.16990319818694388
41.0	0.1596436869171498
42.0	0.15027772627645675
43.0	0.141746354781219
44.0	0.13389350209456552
45.0	0.12661669599943082
46.0	0.11992218783383635
47.0	0.11374650520544094
48.0	0.10808549239521881
49.0	0.10284491758622494
50.0	0.09798528368818893
51.0	0.09345892424867941
