#Mapping quality	mapping quality
0.0	6.5865524E7
1.0	4144557.0
2.0	4166009.0
3.0	4524033.0
4.0	4015904.0
5.0	3824771.0
6.0	4047454.0
7.0	3612734.0
8.0	3809086.0
9.0	3872327.0
10.0	3824545.0
11.0	3100410.0
12.0	3268764.0
13.0	4626032.0
14.0	2809986.0
15.0	3689742.0
16.0	3344751.0
17.0	3025856.0
18.0	3306161.0
19.0	3167401.0
20.0	6262962.0
21.0	3880503.0
22.0	3964140.0
23.0	3815848.0
24.0	4300820.0
25.0	4383612.0
26.0	4020276.0
27.0	5764084.0
28.0	3967131.0
29.0	3927625.0
30.0	9411214.0
31.0	4707939.0
32.0	4752823.0
33.0	5678367.0
34.0	4985630.0
35.0	5014367.0
36.0	5407151.0
37.0	5195673.0
38.0	4878238.0
39.0	5396365.0
40.0	1.5630069E7
41.0	6159787.0
42.0	6495395.0
43.0	6679827.0
44.0	6195009.0
45.0	8591251.0
46.0	7305790.0
47.0	7449509.0
48.0	8951946.0
49.0	7001894.0
50.0	1.1317389E7
51.0	7778095.0
52.0	7926349.0
53.0	1.0366275E7
54.0	8211454.0
55.0	9563715.0
56.0	9493566.0
57.0	9054910.0
58.0	8368827.0
59.0	8257172.0
60.0	1.880586987E9
