#Coverage	Number of genomic locations
0.0	5.28251237E8
1.0	6.4778302E8
2.0	5.89921372E8
3.0	4.12273189E8
4.0	2.50454619E8
5.0	1.38233862E8
6.0	7.418203E7
7.0	4.1059998E7
8.0	2.4971555E7
9.0	1.7094416E7
10.0	1.2854479E7
11.0	1.0280684E7
12.0	8527866.0
13.0	7218802.0
14.0	6139149.0
15.0	5282218.0
16.0	4561115.0
17.0	3958488.0
18.0	3444640.0
19.0	3016089.0
20.0	2634971.0
21.0	2318878.0
22.0	2037199.0
23.0	1795575.0
24.0	1587426.0
25.0	1406987.0
26.0	1247291.0
27.0	1117261.0
28.0	987881.0
29.0	880145.0
30.0	782929.0
31.0	696113.0
32.0	628787.0
33.0	564005.0
34.0	507848.0
35.0	456703.0
36.0	416382.0
37.0	378275.0
38.0	344651.0
39.0	315683.0
40.0	288846.0
41.0	263689.0
42.0	240192.0
43.0	221089.0
44.0	204871.0
45.0	188477.0
46.0	173870.0
47.0	159380.0
48.0	147543.0
49.0	136818.0
50.0	127435.0
51.0	118184.0
52.0	110193.0
53.0	102589.0
54.0	95866.0
55.0	89870.0
56.0	84269.0
57.0	78880.0
58.0	74705.0
59.0	70320.0
60.0	65267.0
61.0	61472.0
62.0	57637.0
63.0	53734.0
64.0	52017.0
65.0	47842.0
66.0	45199.0
67.0	42275.0
68.0	39965.0
69.0	38457.0
70.0	36482.0
71.0	34262.0
72.0	32225.0
73.0	30699.0
74.0	28771.0
75.0	27701.0
76.0	26421.0
77.0	25702.0
78.0	24147.0
79.0	23370.0
80.0	22259.0
81.0	21335.0
82.0	19972.0
83.0	19360.0
84.0	18537.0
85.0	17685.0
86.0	17031.0
87.0	16170.0
88.0	15981.0
89.0	15206.0
90.0	14539.0
91.0	14208.0
92.0	13676.0
93.0	13650.0
94.0	12921.0
95.0	12407.0
96.0	11888.0
97.0	11373.0
98.0	11070.0
99.0	10875.0
100.0	10721.0
101.0	10484.0
102.0	9769.0
103.0	9310.0
104.0	9299.0
105.0	8885.0
106.0	8586.0
107.0	8410.0
108.0	8027.0
109.0	7680.0
110.0	7488.0
111.0	7350.0
112.0	7212.0
113.0	6904.0
114.0	6696.0
115.0	6514.0
116.0	6334.0
117.0	6085.0
118.0	5846.0
119.0	5676.0
120.0	5356.0
121.0	5093.0
122.0	5068.0
123.0	4639.0
124.0	4707.0
125.0	4399.0
126.0	4424.0
127.0	4236.0
128.0	4165.0
129.0	4062.0
130.0	3725.0
131.0	3623.0
132.0	3559.0
133.0	3462.0
134.0	3318.0
135.0	3167.0
136.0	3087.0
137.0	3123.0
138.0	2933.0
139.0	2929.0
140.0	2951.0
141.0	2729.0
142.0	2705.0
143.0	2624.0
144.0	2674.0
145.0	2551.0
146.0	2435.0
147.0	2464.0
148.0	2335.0
149.0	2319.0
150.0	2424.0
151.0	2284.0
152.0	2306.0
153.0	2271.0
154.0	2071.0
155.0	2041.0
156.0	1924.0
157.0	1946.0
158.0	1896.0
159.0	1784.0
160.0	1829.0
161.0	1914.0
162.0	1753.0
163.0	1783.0
164.0	1813.0
165.0	1675.0
166.0	1669.0
167.0	1666.0
168.0	1683.0
169.0	1755.0
170.0	1670.0
171.0	1684.0
172.0	1684.0
173.0	1565.0
174.0	1589.0
175.0	1589.0
176.0	1525.0
177.0	1568.0
178.0	1521.0
179.0	1490.0
180.0	1517.0
181.0	1442.0
182.0	1454.0
183.0	1488.0
184.0	1457.0
185.0	1456.0
186.0	1362.0
187.0	1339.0
188.0	1414.0
189.0	1339.0
190.0	1436.0
191.0	1455.0
192.0	1397.0
193.0	1367.0
194.0	1349.0
195.0	1274.0
196.0	1239.0
197.0	1367.0
198.0	1360.0
199.0	1219.0
200.0	1330.0
201.0	1290.0
202.0	1331.0
203.0	1306.0
204.0	1389.0
205.0	1359.0
206.0	1256.0
207.0	1279.0
208.0	1294.0
209.0	1272.0
210.0	1244.0
211.0	1281.0
212.0	1303.0
213.0	1257.0
214.0	1168.0
215.0	1221.0
216.0	1131.0
217.0	1161.0
218.0	1088.0
219.0	1151.0
220.0	1063.0
221.0	1161.0
222.0	1192.0
223.0	1229.0
224.0	1172.0
225.0	1135.0
226.0	1130.0
227.0	1207.0
228.0	1204.0
229.0	1157.0
230.0	1193.0
231.0	1158.0
232.0	1111.0
233.0	1144.0
234.0	1125.0
235.0	1135.0
236.0	1201.0
237.0	1158.0
238.0	1169.0
239.0	1134.0
240.0	1155.0
241.0	1101.0
242.0	991.0
243.0	1031.0
244.0	1035.0
245.0	1022.0
246.0	962.0
247.0	978.0
248.0	1059.0
249.0	987.0
250.0	906.0
251.0	942.0
252.0	959.0
253.0	967.0
254.0	945.0
255.0	879.0
256.0	954.0
