#Mapping quality	mapping quality
0.0	5.9069658E7
1.0	4120574.0
2.0	4053935.0
3.0	4358786.0
4.0	3839266.0
5.0	3703774.0
6.0	3884392.0
7.0	3504219.0
8.0	3538519.0
9.0	3711133.0
10.0	3601233.0
11.0	2954521.0
12.0	3152346.0
13.0	4376804.0
14.0	2743141.0
15.0	3547564.0
16.0	3289141.0
17.0	2926915.0
18.0	3191400.0
19.0	3070400.0
20.0	5798435.0
21.0	3714993.0
22.0	3708540.0
23.0	3551228.0
24.0	4059030.0
25.0	4215246.0
26.0	3934199.0
27.0	5642569.0
28.0	3823584.0
29.0	3806097.0
30.0	8403513.0
31.0	4552862.0
32.0	4641434.0
33.0	5473920.0
34.0	4789403.0
35.0	4880074.0
36.0	5376311.0
37.0	5198504.0
38.0	4929107.0
39.0	5408615.0
40.0	1.5685185E7
41.0	6097757.0
42.0	6519096.0
43.0	6742924.0
44.0	6342058.0
45.0	8853182.0
46.0	7651509.0
47.0	7510291.0
48.0	9462822.0
49.0	7373807.0
50.0	1.2222439E7
51.0	8391026.0
52.0	8696433.0
53.0	1.1511306E7
54.0	9091558.0
55.0	1.1081336E7
56.0	1.1467937E7
57.0	1.1073334E7
58.0	1.0459336E7
59.0	1.025082E7
60.0	1.980775693E9
