#Mapping quality	mapping quality
0.0	6.4312138E7
1.0	5672743.0
2.0	5474389.0
3.0	5435347.0
4.0	4938769.0
5.0	4724294.0
6.0	4780183.0
7.0	4225604.0
8.0	4556576.0
9.0	4406504.0
10.0	4621903.0
11.0	3862487.0
12.0	4024404.0
13.0	5098414.0
14.0	3628872.0
15.0	4399751.0
16.0	4169362.0
17.0	3873520.0
18.0	4030222.0
19.0	3882196.0
20.0	7121396.0
21.0	4657300.0
22.0	4771192.0
23.0	4660434.0
24.0	5192958.0
25.0	5186957.0
26.0	5083880.0
27.0	6036308.0
28.0	5122048.0
29.0	5057919.0
30.0	1.1824832E7
31.0	5898505.0
32.0	6061321.0
33.0	6830162.0
34.0	6398053.0
35.0	6486009.0
36.0	7058568.0
37.0	6534754.0
38.0	6342185.0
39.0	6651924.0
40.0	1.6587174E7
41.0	7709747.0
42.0	8260462.0
43.0	8345312.0
44.0	7830131.0
45.0	1.2181934E7
46.0	8947568.0
47.0	9260020.0
48.0	1.2184163E7
49.0	9092323.0
50.0	1.356771E7
51.0	1.0766298E7
52.0	1.0417918E7
53.0	1.2376529E7
54.0	1.0664568E7
55.0	1.1928214E7
56.0	1.2091264E7
57.0	1.1541629E7
58.0	1.0890997E7
59.0	1.0431177E7
60.0	2.055422305E9
