#Insert size (bp)	insert size
2.0	139.0
3.0	121.0
4.0	120.0
5.0	139.0
6.0	129.0
7.0	131.0
8.0	142.0
9.0	131.0
10.0	142.0
11.0	153.0
12.0	190.0
13.0	136.0
14.0	145.0
15.0	141.0
16.0	156.0
17.0	171.0
18.0	181.0
19.0	5844.0
20.0	6286.0
21.0	4751.0
22.0	2707.0
23.0	1541.0
24.0	927.0
25.0	908.0
26.0	748.0
27.0	725.0
28.0	734.0
29.0	832.0
30.0	805.0
31.0	943.0
32.0	1153.0
33.0	1151.0
34.0	1258.0
35.0	1389.0
36.0	1553.0
37.0	1733.0
38.0	1814.0
39.0	2031.0
40.0	2161.0
41.0	2224.0
42.0	2424.0
43.0	2593.0
44.0	2678.0
45.0	2855.0
46.0	2989.0
47.0	3208.0
48.0	3061.0
49.0	3365.0
50.0	3460.0
51.0	3578.0
52.0	3623.0
53.0	3688.0
54.0	3713.0
55.0	3743.0
56.0	3919.0
57.0	4058.0
58.0	4020.0
59.0	4063.0
60.0	3832.0
61.0	3849.0
62.0	3916.0
63.0	4081.0
64.0	4224.0
65.0	4162.0
66.0	4027.0
67.0	4297.0
68.0	4304.0
69.0	4464.0
70.0	4576.0
71.0	4652.0
72.0	4534.0
73.0	4667.0
74.0	4930.0
75.0	4825.0
76.0	5207.0
77.0	5326.0
78.0	5220.0
79.0	5254.0
80.0	5446.0
81.0	5505.0
82.0	5511.0
83.0	5617.0
84.0	5631.0
85.0	5745.0
86.0	5921.0
87.0	5804.0
88.0	5691.0
89.0	6050.0
90.0	5650.0
91.0	5842.0
92.0	5701.0
93.0	5906.0
94.0	6153.0
95.0	5972.0
96.0	5817.0
97.0	5776.0
98.0	5779.0
99.0	5963.0
100.0	5919.0
101.0	6135.0
102.0	6007.0
103.0	6048.0
104.0	6171.0
105.0	5822.0
106.0	6081.0
107.0	6164.0
108.0	5989.0
109.0	6214.0
110.0	6209.0
111.0	6150.0
112.0	6483.0
113.0	6567.0
114.0	6759.0
115.0	6601.0
116.0	6709.0
117.0	6720.0
118.0	6609.0
119.0	6583.0
120.0	6437.0
121.0	6648.0
122.0	6623.0
123.0	6704.0
124.0	6770.0
125.0	6856.0
126.0	6865.0
127.0	7151.0
128.0	7298.0
129.0	7529.0
130.0	7805.0
131.0	7913.0
132.0	8190.0
133.0	8226.0
134.0	8902.0
135.0	8955.0
136.0	9554.0
137.0	9892.0
138.0	10414.0
139.0	11062.0
140.0	12070.0
141.0	13324.0
142.0	15459.0
143.0	20322.0
144.0	177993.0
145.0	184135.0
146.0	186427.0
147.0	186767.0
148.0	189342.0
149.0	190279.0
150.0	191209.0
151.0	192794.0
152.0	193144.0
153.0	193812.0
154.0	194494.0
155.0	196070.0
156.0	196946.0
157.0	196608.0
158.0	197711.0
159.0	197800.0
160.0	199015.0
161.0	197960.0
162.0	198491.0
163.0	199220.0
164.0	200281.0
165.0	200709.0
166.0	201021.0
167.0	201432.0
168.0	200593.0
169.0	201108.0
170.0	201336.0
171.0	200904.0
172.0	201345.0
173.0	201490.0
174.0	202025.0
175.0	202073.0
176.0	202036.0
177.0	202882.0
178.0	201854.0
179.0	202121.0
180.0	201669.0
181.0	200385.0
182.0	201229.0
183.0	200969.0
184.0	201953.0
185.0	201701.0
186.0	200366.0
187.0	200630.0
188.0	201776.0
189.0	200156.0
190.0	200423.0
191.0	199605.0
192.0	198941.0
193.0	198614.0
194.0	198085.0
195.0	198223.0
196.0	197922.0
197.0	197403.0
198.0	196383.0
199.0	196865.0
200.0	195229.0
201.0	195149.0
202.0	194864.0
203.0	194747.0
204.0	193502.0
205.0	192233.0
206.0	192620.0
207.0	191498.0
208.0	191368.0
209.0	189988.0
210.0	189877.0
211.0	188544.0
212.0	187560.0
213.0	186944.0
214.0	187035.0
215.0	186905.0
216.0	183977.0
217.0	184992.0
218.0	183211.0
219.0	183277.0
220.0	182092.0
221.0	181342.0
222.0	180321.0
223.0	179358.0
224.0	177733.0
225.0	177950.0
226.0	176231.0
227.0	175962.0
228.0	174325.0
229.0	174026.0
230.0	173064.0
231.0	171745.0
232.0	171502.0
233.0	169741.0
234.0	169094.0
235.0	168476.0
236.0	166653.0
237.0	166196.0
238.0	164798.0
239.0	164019.0
240.0	163672.0
241.0	161506.0
242.0	161378.0
243.0	159841.0
244.0	158598.0
245.0	157434.0
246.0	156567.0
247.0	156009.0
248.0	154367.0
249.0	153780.0
250.0	152243.0
251.0	151449.0
252.0	150179.0
253.0	149573.0
254.0	147534.0
255.0	146550.0
256.0	145608.0
257.0	145005.0
258.0	143568.0
259.0	142857.0
260.0	141410.0
261.0	140253.0
262.0	139091.0
263.0	138986.0
264.0	137250.0
265.0	136327.0
266.0	134346.0
267.0	134082.0
268.0	132597.0
269.0	130951.0
270.0	130666.0
271.0	129112.0
272.0	127232.0
273.0	126822.0
274.0	126263.0
275.0	124636.0
276.0	124084.0
277.0	122302.0
278.0	121035.0
279.0	120087.0
280.0	119330.0
281.0	117977.0
282.0	116724.0
283.0	115690.0
284.0	114594.0
285.0	113653.0
286.0	112909.0
287.0	111833.0
288.0	110271.0
289.0	108801.0
290.0	108239.0
291.0	107425.0
292.0	105942.0
293.0	105122.0
294.0	103810.0
295.0	102523.0
296.0	102243.0
297.0	101159.0
298.0	99928.0
299.0	98678.0
300.0	97909.0
301.0	97368.0
302.0	96161.0
303.0	95084.0
304.0	93356.0
305.0	92870.0
306.0	92463.0
307.0	91167.0
308.0	90480.0
309.0	89531.0
310.0	88093.0
311.0	87047.0
312.0	86468.0
313.0	85543.0
314.0	83841.0
315.0	83607.0
316.0	82163.0
317.0	81599.0
318.0	80809.0
319.0	79679.0
320.0	79044.0
321.0	78253.0
322.0	77404.0
323.0	76443.0
324.0	75380.0
325.0	74778.0
326.0	73663.0
327.0	72999.0
328.0	72764.0
329.0	71460.0
330.0	70794.0
331.0	69702.0
332.0	69009.0
333.0	67041.0
334.0	66864.0
335.0	65800.0
336.0	65108.0
337.0	64471.0
338.0	63784.0
339.0	63013.0
340.0	62071.0
341.0	61622.0
342.0	60644.0
343.0	59647.0
344.0	59196.0
345.0	58636.0
346.0	57783.0
347.0	57520.0
348.0	56484.0
349.0	55241.0
350.0	54407.0
351.0	54408.0
352.0	53863.0
353.0	53006.0
354.0	52266.0
355.0	51360.0
356.0	50990.0
357.0	50584.0
358.0	49711.0
359.0	48931.0
360.0	48833.0
361.0	48052.0
362.0	47409.0
363.0	46936.0
364.0	46660.0
365.0	45634.0
366.0	44752.0
367.0	44555.0
368.0	43935.0
369.0	43698.0
370.0	43030.0
371.0	42461.0
372.0	41634.0
373.0	41133.0
374.0	40658.0
375.0	40196.0
376.0	39796.0
377.0	38981.0
378.0	38651.0
379.0	38177.0
380.0	37803.0
381.0	37780.0
382.0	36770.0
383.0	36350.0
384.0	36183.0
385.0	35588.0
386.0	34933.0
387.0	34619.0
388.0	33521.0
389.0	33230.0
390.0	32693.0
391.0	32373.0
392.0	31971.0
393.0	31536.0
394.0	31107.0
395.0	30671.0
396.0	29920.0
397.0	29956.0
398.0	29283.0
399.0	29001.0
400.0	28874.0
401.0	28415.0
402.0	27947.0
403.0	27226.0
404.0	27218.0
405.0	27029.0
406.0	26561.0
407.0	26048.0
408.0	25837.0
409.0	25506.0
410.0	25238.0
411.0	24855.0
412.0	24523.0
413.0	24437.0
414.0	24047.0
415.0	23733.0
416.0	23289.0
417.0	22968.0
418.0	22624.0
419.0	22139.0
420.0	22095.0
421.0	21497.0
422.0	21440.0
423.0	21273.0
424.0	20936.0
425.0	20318.0
426.0	19964.0
427.0	19900.0
428.0	19949.0
429.0	19412.0
430.0	19203.0
431.0	18776.0
432.0	18581.0
433.0	18193.0
434.0	17813.0
435.0	17599.0
436.0	17457.0
437.0	17094.0
438.0	16786.0
439.0	16807.0
440.0	16708.0
441.0	16552.0
442.0	16105.0
443.0	15685.0
444.0	15520.0
445.0	15441.0
446.0	15379.0
447.0	15066.0
448.0	14980.0
449.0	14868.0
450.0	14603.0
451.0	14312.0
452.0	14259.0
453.0	13870.0
454.0	13600.0
455.0	13739.0
456.0	13492.0
457.0	13344.0
458.0	12887.0
459.0	12949.0
460.0	12700.0
461.0	12727.0
