#Duplication rate	Coverage
1.0	7.6651555E7
2.0	4187694.0
3.0	483701.0
4.0	127676.0
5.0	52551.0
6.0	29400.0
7.0	18958.0
8.0	13838.0
9.0	10406.0
10.0	8402.0
11.0	6755.0
12.0	5614.0
13.0	4882.0
14.0	4483.0
15.0	3984.0
16.0	3537.0
17.0	3225.0
18.0	3035.0
19.0	2790.0
20.0	2647.0
21.0	2368.0
22.0	2304.0
23.0	2102.0
24.0	2100.0
25.0	1990.0
26.0	1859.0
27.0	1749.0
28.0	1710.0
29.0	1609.0
30.0	1425.0
31.0	1393.0
32.0	1306.0
33.0	1246.0
34.0	1183.0
35.0	1102.0
36.0	1026.0
37.0	926.0
38.0	871.0
39.0	788.0
40.0	761.0
41.0	665.0
42.0	625.0
43.0	584.0
44.0	572.0
45.0	481.0
46.0	446.0
47.0	416.0
48.0	394.0
49.0	369.0
50.0	4467.0
