#Duplication rate	Coverage
1.0	1.30662736E8
2.0	1.5106648E7
3.0	2832945.0
4.0	954842.0
5.0	406482.0
6.0	218509.0
7.0	127740.0
8.0	83988.0
9.0	57838.0
10.0	42147.0
11.0	31659.0
12.0	24224.0
13.0	19063.0
14.0	15519.0
15.0	12901.0
16.0	10747.0
17.0	9067.0
18.0	7879.0
19.0	6747.0
20.0	5983.0
21.0	5225.0
22.0	4725.0
23.0	4097.0
24.0	3688.0
25.0	3314.0
26.0	3067.0
27.0	2766.0
28.0	2627.0
29.0	2334.0
30.0	2150.0
31.0	1906.0
32.0	1808.0
33.0	1737.0
34.0	1664.0
35.0	1604.0
36.0	1436.0
37.0	1260.0
38.0	1232.0
39.0	1107.0
40.0	1025.0
41.0	982.0
42.0	926.0
43.0	891.0
44.0	842.0
45.0	845.0
46.0	748.0
47.0	711.0
48.0	635.0
49.0	694.0
50.0	20032.0
