#Mapping quality	mapping quality
0.0	3.3138635E7
1.0	6159954.0
2.0	5381222.0
3.0	5118676.0
4.0	4688494.0
5.0	4493680.0
6.0	4442904.0
7.0	4120391.0
8.0	4166115.0
9.0	4135592.0
10.0	4169645.0
11.0	3878327.0
12.0	3965790.0
13.0	4319420.0
14.0	3808057.0
15.0	4145449.0
16.0	4073518.0
17.0	4005049.0
18.0	4100729.0
19.0	4032884.0
20.0	5100224.0
21.0	4385338.0
22.0	4442819.0
23.0	4466336.0
24.0	4793401.0
25.0	4892393.0
26.0	4983806.0
27.0	5251305.0
28.0	5092491.0
29.0	5144212.0
30.0	6897519.0
31.0	5654144.0
32.0	5866830.0
33.0	6269816.0
34.0	6239602.0
35.0	6383967.0
36.0	7065858.0
37.0	6884057.0
38.0	6925618.0
39.0	6953565.0
40.0	1.0663324E7
41.0	7647163.0
42.0	8391286.0
43.0	8159261.0
44.0	8312969.0
45.0	1.0598152E7
46.0	9417931.0
47.0	8993576.0
48.0	1.1600336E7
49.0	9606898.0
50.0	1.3064692E7
51.0	1.2202239E7
52.0	1.2612983E7
53.0	1.3605064E7
54.0	1.3605888E7
55.0	1.5024448E7
56.0	1.6534455E7
57.0	1.8240685E7
58.0	1.9989037E7
59.0	1.9932922E7
60.0	2.169846994E9
61.0	1.3208053E7
62.0	6337625.0
63.0	1923421.0
64.0	425531.0
65.0	903982.0
66.0	166497.0
67.0	31845.0
68.0	11895.0
69.0	358.0
70.0	133675.0
