#Position (bp)	insert size
3519247.5	27002.800414094123
1.05577415E7	21565.363677692712
1.75962355E7	6613.230650966773
2.46347295E7	10157.542307149908
3.16732235E7	10277.371164892127
3.87117175E7	17633.445434339017
4.57502115E7	22053.23851062689
5.27887055E7	14756.1997827674
5.98271995E7	10711.51815455187
6.68656935E7	4456.4074027034385
7.39041875E7	4849.361163930708
8.09426815E7	10507.309857878327
8.79811755E7	4735.685727754007
9.50196695E7	4728.4557294620245
1.020581635E8	1698.6682490874107
1.090966575E8	5520.4725995749
1.161351515E8	3107.265527340262
1.231736455E8	4945.762466757708
1.302121395E8	3505.9229460335655
1.372506335E8	4775.43441772085
1.442891275E8	269.35017080634833
1.513276215E8	1202.7633802816902
1.583661155E8	1772.0868399413678
1.654046095E8	2149.824338820048
1.724431035E8	1179.1761406201465
1.794815975E8	264.8718152715425
1.865200915E8	711.1280961511851
1.935585855E8	330.2681618819777
2.005970795E8	263.670385296809
2.06554927E8	262.41473191915816
2.10074174E8	261.49766936977204
2.146740675E8	8210.337329300706
2.217125615E8	16669.83566976662
2.287510555E8	18051.125713529655
2.357895495E8	21445.836055644562
2.428280435E8	7541.08449880351
2.498665375E8	5374.902846347158
2.569050315E8	7930.714450064827
2.639435255E8	3983.8394148403604
2.709820195E8	3526.2679465925094
2.780205135E8	6281.879005260641
2.850590075E8	6290.39743139253
2.920975015E8	7233.851508250578
2.991359955E8	7659.162999501192
3.061744895E8	6171.532479976858
3.132129835E8	990.9546982898876
3.202514775E8	267.7499312242091
3.272899715E8	1078.6300360117039
3.343284655E8	1500.3434460791352
3.413669595E8	4326.468702885826
3.484054535E8	748.9480029048657
3.554439475E8	2490.0249045993173
3.624824415E8	1408.663967611336
3.695209355E8	1360.5394938304962
3.765594295E8	476.633580722178
3.835979235E8	267.4997209717623
3.906364175E8	268.5552656335978
3.976749115E8	265.4822609741431
4.047134055E8	262.84685808606196
4.08526901E8	284.48702351987026
4.12046148E8	9723.408044295862
4.187903935E8	17708.998701154116
4.258288875E8	17137.2987473823
4.328673815E8	13557.316678476358
4.399058755E8	5035.092631815711
