#Mapping quality	mapping quality
0.0	7.949687E7
1.0	2858666.0
2.0	3207273.0
3.0	3480763.0
4.0	3954294.0
5.0	3325217.0
6.0	3609974.0
7.0	3856363.0
8.0	5359804.0
9.0	4422264.0
10.0	3190713.0
11.0	2751695.0
12.0	2180290.0
13.0	1863503.0
14.0	1634360.0
15.0	1576849.0
16.0	1584552.0
17.0	1626756.0
18.0	1646067.0
19.0	1638584.0
20.0	1866148.0
21.0	2049654.0
22.0	2930967.0
23.0	2804002.0
24.0	2397670.0
25.0	2169845.0
26.0	1885626.0
27.0	1956463.0
28.0	1641332.0
29.0	1572125.0
30.0	2603600.0
31.0	1628338.0
32.0	1717503.0
33.0	2011332.0
34.0	1903296.0
35.0	1769984.0
36.0	1519072.0
37.0	1449384.0
38.0	1392204.0
39.0	1361389.0
40.0	1509113.0
41.0	1343861.0
42.0	1355742.0
43.0	1427000.0
44.0	1379800.0
45.0	1447957.0
46.0	1388656.0
47.0	1301248.0
48.0	1370151.0
49.0	1211971.0
50.0	1155963.0
51.0	1152349.0
52.0	1149544.0
53.0	1082262.0
54.0	1350202.0
55.0	1159185.0
56.0	1153939.0
57.0	1127304.0
58.0	1105679.0
59.0	1050290.0
60.0	4.64199257E8
