#Coverage	Number of genomic locations
0.0	2.154081004E9
1.0	5.0355659E8
2.0	1.10009541E8
3.0	2.79067E7
4.0	9673913.0
5.0	4313791.0
6.0	2179234.0
7.0	1195240.0
8.0	690376.0
9.0	422962.0
10.0	274363.0
11.0	183642.0
12.0	128020.0
13.0	92789.0
14.0	69680.0
15.0	54332.0
16.0	42454.0
17.0	33997.0
18.0	28706.0
19.0	25054.0
20.0	21481.0
21.0	18778.0
22.0	15768.0
23.0	14375.0
24.0	12590.0
25.0	11326.0
26.0	10353.0
27.0	9230.0
28.0	8559.0
29.0	7847.0
30.0	7252.0
31.0	6798.0
32.0	6623.0
33.0	6034.0
34.0	5734.0
35.0	5652.0
36.0	5304.0
37.0	5032.0
38.0	4731.0
39.0	4721.0
40.0	4404.0
41.0	4289.0
42.0	4038.0
43.0	4131.0
44.0	4209.0
45.0	4011.0
46.0	3882.0
47.0	3963.0
48.0	3869.0
49.0	3895.0
50.0	3629.0
51.0	3721.0
52.0	3543.0
53.0	3522.0
54.0	3425.0
55.0	3182.0
56.0	3135.0
57.0	3118.0
58.0	2872.0
59.0	2838.0
60.0	2843.0
61.0	2638.0
62.0	2602.0
63.0	2398.0
64.0	2465.0
65.0	2361.0
66.0	2245.0
67.0	2332.0
68.0	2230.0
69.0	2079.0
70.0	2073.0
71.0	1946.0
72.0	1921.0
73.0	1906.0
74.0	1821.0
75.0	1925.0
76.0	1856.0
77.0	1854.0
78.0	1694.0
79.0	1929.0
80.0	1723.0
81.0	1742.0
82.0	1740.0
83.0	1691.0
84.0	1651.0
85.0	1531.0
86.0	1487.0
87.0	1557.0
88.0	1488.0
89.0	1442.0
90.0	1406.0
91.0	1376.0
92.0	1529.0
93.0	1434.0
94.0	1367.0
95.0	1410.0
96.0	1398.0
97.0	1460.0
98.0	1371.0
99.0	1399.0
100.0	1497.0
101.0	1475.0
102.0	1433.0
103.0	1363.0
104.0	1453.0
105.0	1504.0
106.0	1533.0
107.0	1618.0
108.0	1623.0
109.0	1750.0
110.0	1758.0
111.0	1719.0
112.0	1775.0
113.0	1780.0
114.0	1859.0
115.0	1809.0
116.0	1853.0
117.0	1888.0
118.0	1864.0
119.0	1863.0
120.0	1898.0
121.0	1936.0
122.0	1883.0
123.0	1989.0
124.0	1860.0
125.0	1865.0
126.0	1945.0
127.0	1803.0
128.0	1741.0
129.0	1502.0
130.0	1435.0
131.0	1460.0
132.0	1475.0
133.0	1377.0
134.0	1262.0
135.0	1117.0
136.0	1044.0
137.0	913.0
138.0	884.0
139.0	867.0
140.0	862.0
141.0	796.0
142.0	867.0
143.0	780.0
144.0	662.0
145.0	658.0
146.0	618.0
147.0	507.0
148.0	505.0
149.0	488.0
150.0	418.0
151.0	436.0
152.0	444.0
153.0	417.0
154.0	430.0
155.0	382.0
156.0	423.0
157.0	391.0
158.0	372.0
159.0	376.0
160.0	363.0
161.0	339.0
