#Coverage	Number of genomic locations
0.0	2.44063384E9
1.0	3.0807637E8
2.0	5.0587837E7
3.0	1.0471901E7
4.0	3019238.0
5.0	1125776.0
6.0	501052.0
7.0	251159.0
8.0	140208.0
9.0	86014.0
10.0	55287.0
11.0	42233.0
12.0	33332.0
13.0	26600.0
14.0	22293.0
15.0	18728.0
16.0	16774.0
17.0	14330.0
18.0	13016.0
19.0	12375.0
20.0	11022.0
21.0	10240.0
22.0	9497.0
23.0	9415.0
24.0	8378.0
25.0	7808.0
26.0	7462.0
27.0	7247.0
28.0	6480.0
29.0	6100.0
30.0	5747.0
31.0	5410.0
32.0	4980.0
33.0	4584.0
34.0	4260.0
35.0	4149.0
36.0	4319.0
37.0	3908.0
38.0	3867.0
39.0	3431.0
40.0	3438.0
41.0	3165.0
42.0	2969.0
43.0	2811.0
44.0	2656.0
45.0	2531.0
46.0	2354.0
47.0	2389.0
48.0	2363.0
49.0	2289.0
50.0	2120.0
51.0	1867.0
52.0	1960.0
53.0	1718.0
54.0	1673.0
55.0	1651.0
56.0	1420.0
57.0	1348.0
58.0	1162.0
59.0	1155.0
60.0	1214.0
61.0	1118.0
62.0	1084.0
63.0	1091.0
64.0	1057.0
65.0	987.0
66.0	945.0
67.0	882.0
68.0	999.0
69.0	926.0
70.0	808.0
71.0	825.0
72.0	813.0
73.0	727.0
74.0	664.0
75.0	618.0
76.0	702.0
77.0	712.0
78.0	628.0
79.0	653.0
80.0	676.0
81.0	593.0
82.0	539.0
83.0	523.0
84.0	467.0
85.0	517.0
86.0	434.0
87.0	379.0
88.0	367.0
89.0	360.0
90.0	330.0
91.0	341.0
92.0	379.0
93.0	332.0
94.0	326.0
95.0	329.0
96.0	343.0
97.0	342.0
98.0	328.0
99.0	365.0
100.0	398.0
101.0	370.0
102.0	369.0
103.0	374.0
104.0	344.0
105.0	360.0
106.0	347.0
107.0	344.0
108.0	360.0
109.0	277.0
110.0	284.0
111.0	258.0
112.0	255.0
113.0	277.0
114.0	342.0
115.0	311.0
116.0	292.0
117.0	376.0
118.0	340.0
119.0	389.0
120.0	395.0
121.0	401.0
122.0	482.0
123.0	533.0
124.0	549.0
