#Mapping quality	mapping quality
0.0	8.2394375E7
1.0	3244709.0
2.0	3597898.0
3.0	3855961.0
4.0	4390945.0
5.0	3669682.0
6.0	3994560.0
7.0	4201560.0
8.0	5961659.0
9.0	4636486.0
10.0	3241216.0
11.0	2876537.0
12.0	2276671.0
13.0	2015999.0
14.0	1802447.0
15.0	1800526.0
16.0	1776802.0
17.0	1838508.0
18.0	1863752.0
19.0	1819195.0
20.0	2115038.0
21.0	2274991.0
22.0	3324137.0
23.0	3163326.0
24.0	2590765.0
25.0	2317599.0
26.0	2006836.0
27.0	2053226.0
28.0	1755315.0
29.0	1699779.0
30.0	2834304.0
31.0	1793941.0
32.0	1878773.0
33.0	2255698.0
34.0	2178509.0
35.0	1939159.0
36.0	1638160.0
37.0	1560815.0
38.0	1539405.0
39.0	1474879.0
40.0	1729420.0
41.0	1482123.0
42.0	1489381.0
43.0	1583561.0
44.0	1514991.0
45.0	1658833.0
46.0	1537886.0
47.0	1438454.0
48.0	1478117.0
49.0	1314557.0
50.0	1280846.0
51.0	1275075.0
52.0	1274119.0
53.0	1190575.0
54.0	1439749.0
55.0	1279361.0
56.0	1286148.0
57.0	1240655.0
58.0	1245496.0
59.0	1153220.0
60.0	4.97884138E8
