#GC Content (%)	Sample
1.0	2.670603848900973E-7
2.0	0.0
3.0	0.0
4.0	2.670603848900973E-7
5.0	5.341207697801946E-7
6.0	1.4688321168955352E-6
7.0	1.4688321168955352E-6
8.0	1.3353019244504866E-6
9.0	1.869422694230681E-6
10.0	2.6706038489009727E-6
11.0	2.8041340413460215E-6
12.0	4.4064963506866055E-6
13.0	6.810039814697481E-6
14.0	8.812992701373211E-6
15.0	1.8961287327196907E-5
16.0	2.483661579477905E-5
17.0	5.514796947980509E-5
18.0	9.947999337156124E-5
19.0	1.8186812211015626E-4
20.0	3.689439217256694E-4
21.0	6.656480093385675E-4
22.0	0.001209650013359696
23.0	0.0020793321567542976
24.0	0.0034441442537351393
25.0	0.006074822575095043
26.0	0.007466607770949786
27.0	0.011573595899982147
28.0	0.01576737865410379
29.0	0.020665933763950404
30.0	0.02604506403640674
31.0	0.03167750108393134
32.0	0.037461227839496174
33.0	0.04271337089893728
34.0	0.046442335053157695
35.0	0.04839988767440212
36.0	0.04927571220664918
37.0	0.049375592790598076
38.0	0.0484125730426844
39.0	0.04622294494697049
40.0	0.043908466121320454
41.0	0.04141986392472209
42.0	0.039403825079186744
43.0	0.03775098835710193
44.0	0.035830423599164794
45.0	0.03239696176082525
46.0	0.02891996907974864
47.0	0.025663701806783682
48.0	0.02300484861481787
49.0	0.020792653916580747
50.0	0.019088942191174376
51.0	0.01888036803057521
52.0	0.01406673812312365
53.0	0.014419925482140803
54.0	0.013057116338046636
55.0	0.012003028998885423
56.0	0.010898600777172425
57.0	0.009816605627790197
58.0	0.008871211865279253
59.0	0.008121172774315413
60.0	0.007387290836637426
61.0	0.006799090338916987
62.0	0.006128902303035288
63.0	0.00529821097583464
64.0	0.0044560360520837184
65.0	0.003646709555674279
66.0	0.0027796980161285782
67.0	0.0021961710751437153
68.0	0.0016780739284569263
69.0	0.001296044047871642
70.0	9.69162136766163E-4
71.0	7.330807565233171E-4
72.0	5.414649303646723E-4
73.0	3.9885468483336024E-4
74.0	3.063182614689416E-4
75.0	2.4716438621578507E-4
76.0	1.8186812211015623E-4
77.0	1.3099311878859274E-4
78.0	1.128330126160661E-4
79.0	9.360466490397909E-5
80.0	7.597867950123268E-5
81.0	6.008858660027189E-5
82.0	4.1794950235300215E-5
83.0	3.0044293300135947E-5
84.0	2.2566602523213218E-5
85.0	1.6424213670740983E-5
86.0	1.2151247512499426E-5
87.0	9.74770404848855E-6
88.0	9.881234240933598E-6
89.0	6.008858660027189E-6
90.0	3.6053151960163144E-6
91.0	1.2017717320054378E-6
92.0	1.6023623093405838E-6
93.0	9.347113471153404E-7
94.0	6.676509622252432E-7
95.0	0.0
96.0	1.3353019244504865E-7
97.0	2.670603848900973E-7
98.0	1.3353019244504865E-7
99.0	9.347113471153404E-7
100.0	2.535738354531474E-4
