#Read position (bp)	Clipping profile
0.0	22.092806527163724
1.0	2.025826597241984
2.0	1.8153506166822713
3.0	1.581858636467585
4.0	1.3631342317730757
5.0	1.1321893084651662
6.0	0.9946701404320373
7.0	0.8734348560441892
8.0	0.8089917607272593
9.0	0.7478185850990575
10.0	0.6892533134131497
11.0	0.6523787929486367
12.0	0.6161857592819232
13.0	0.582649307185918
14.0	0.5517621350163591
15.0	0.5214384063956952
16.0	0.498530714463944
17.0	0.476863085116046
18.0	0.45475735711241977
19.0	0.4399131143274908
20.0	0.424932574183002
21.0	0.4122788246767148
22.0	0.39980639933627077
23.0	0.38767593433543696
24.0	0.37726622349904726
25.0	0.3668346077298711
26.0	0.3575968107975547
27.0	0.3480413923398352
28.0	0.33849570940779866
29.0	0.3293102409260276
30.0	0.9046688563161996
31.0	0.9147183527023239
32.0	0.8620321215881485
33.0	0.844550768283877
34.0	0.7776044259257439
35.0	0.8757239215203698
36.0	0.8175845790830867
37.0	0.8123651203763677
38.0	0.7885739294888975
39.0	0.7678031854445324
40.0	0.7682717076180197
41.0	0.743267226842324
42.0	0.731207344402691
43.0	0.7187337021215365
44.0	0.7026433120492026
45.0	0.698169837997932
46.0	0.6938667356461113
47.0	0.6709931180542501
48.0	0.6615642614304077
49.0	0.6359257545446164
50.0	0.6387247181784363
51.0	0.6308255560275122
52.0	0.6168514258504882
53.0	0.6043437092294438
54.0	0.5784289568024017
55.0	1.1824319226329456
56.0	0.5595456877997994
57.0	0.5520542007868446
58.0	1.0304250754430224
59.0	0.5266006688890276
60.0	0.5183218212364721
61.0	0.4943943329894421
62.0	0.49487259068861217
63.0	0.47356274190955905
64.0	0.4690551935183985
65.0	0.4646243123919904
66.0	0.44904625435871653
67.0	0.43608340191199885
68.0	0.4181712515962611
69.0	0.4030337261001363
70.0	0.3934831754052583
71.0	0.3702529941852626
72.0	0.3675270469940639
73.0	0.3404075232637688
74.0	0.32349326433052344
75.0	0.30608371052816297
76.0	0.2569801528652772
77.0	0.23261943372536023
78.0	0.21639639711559738
79.0	0.19695333538623117
80.0	0.1936103992548818
81.0	0.18980502565359694
82.0	0.18626372818645948
83.0	0.18089215189094576
84.0	0.17881605103907752
85.0	0.18206771661715015
86.0	0.18016077052402146
87.0	0.1827662405848948
88.0	0.1837130204575522
89.0	0.18322015946985779
90.0	0.18601303840012604
91.0	0.19010439306834465
92.0	0.1909404313363596
93.0	0.1946715715543127
94.0	0.19799625357500672
95.0	0.2017188752079873
96.0	0.20302586953091026
97.0	0.20710383785131495
98.0	0.21153350203701274
99.0	0.21685640070411216
100.0	0.21930488541334947
101.0	0.22316745522802112
102.0	0.2264093852804109
103.0	0.22981560232869883
104.0	0.23490484837940978
105.0	0.23905705008314626
106.0	0.24380555273495744
107.0	0.2484895575291197
108.0	0.25247382141482694
109.0	0.2570738572999746
110.0	0.2613039432091739
111.0	0.26607313385306114
112.0	0.27066100033110524
113.0	0.2754484450856478
114.0	0.2806496496817116
115.0	0.28578635642012645
116.0	0.2909084598700171
117.0	0.29616442679804694
118.0	0.3016272736468374
119.0	0.307118110131966
120.0	0.31289249380260775
121.0	0.3191134947139503
122.0	0.32597338949823
123.0	0.3327407967885227
124.0	0.33930497498018575
125.0	0.3462025949264866
126.0	0.3545349879702977
127.0	0.3626751043818725
128.0	0.3710196668327872
129.0	0.37973783008178136
130.0	0.38859107374962504
131.0	0.39997920491714145
132.0	0.4127546484944643
133.0	0.4249204047758985
134.0	0.43814855029747385
135.0	0.45130124549500716
136.0	0.4703646217227421
137.0	0.48848608584066117
138.0	0.5074581915151194
139.0	0.5272639015761719
140.0	0.5471779193604461
141.0	0.581089189195241
142.0	0.6160969226100672
143.0	0.6514587857716071
144.0	0.7457339656622167
145.0	0.8564865227710537
146.0	1.0209609275385798
147.0	1.1746276818574293
148.0	1.3255125097124036
149.0	1.4524941881345554
150.0	1.4254610671946955
