#Coverage (X)	Coverage
1.0	80.07082853360217
2.0	55.96555686506406
3.0	35.05587105656025
4.0	20.95185577199331
5.0	12.66294146308023
6.0	8.180373392335056
7.0	5.798400597155094
8.0	4.471083474817107
9.0	3.6504879850583194
10.0	3.081321417265798
11.0	2.6490738215776446
12.0	2.302264576893819
13.0	2.015354090341475
14.0	1.773931713568743
15.0	1.568547661175046
16.0	1.3924339362540081
17.0	1.2408330574539832
18.0	1.1092068020007844
19.0	0.99439994910162
20.0	0.8939004198820726
21.0	0.8057153161946076
22.0	0.7276840903718806
23.0	0.6589762024305799
24.0	0.5982712348075125
25.0	0.544484118608608
26.0	0.49638294953409456
27.0	0.45375042254963205
28.0	0.4158730681840268
29.0	0.38222151176715613
30.0	0.3520936498969718
31.0	0.32517585010317873
32.0	0.3009486830261636
33.0	0.27911169373204814
34.0	0.2593674108801025
35.0	0.24146261976129324
36.0	0.22519226938457848
37.0	0.21040139050104756
38.0	0.1968729622280989
39.0	0.18453683460775494
40.0	0.17319626808703958
41.0	0.16273010747272565
42.0	0.1531312134526246
43.0	0.14431522848236966
44.0	0.13622532221624795
45.0	0.12879013705146747
46.0	0.12194897107502811
47.0	0.11565437094827757
48.0	0.10980407756794364
49.0	0.10441680942912512
50.0	0.09938444679914937
51.0	0.09471466177468812
