#Mapping quality	mapping quality
0.0	6.2416833E7
1.0	4247009.0
2.0	4217376.0
3.0	4580276.0
4.0	4070983.0
5.0	3871446.0
6.0	4088333.0
7.0	3653421.0
8.0	3784075.0
9.0	3925286.0
10.0	3837589.0
11.0	3101486.0
12.0	3318108.0
13.0	4755578.0
14.0	2868753.0
15.0	3733646.0
16.0	3426226.0
17.0	3074596.0
18.0	3338709.0
19.0	3175086.0
20.0	6396192.0
21.0	3962530.0
22.0	3984788.0
23.0	3835047.0
24.0	4308709.0
25.0	4433593.0
26.0	4089248.0
27.0	5898879.0
28.0	4037020.0
29.0	3968328.0
30.0	9322412.0
31.0	4730732.0
32.0	4781561.0
33.0	5749236.0
34.0	4993351.0
35.0	5055386.0
36.0	5434200.0
37.0	5278151.0
38.0	4933007.0
39.0	5443888.0
40.0	1.606985E7
41.0	6212021.0
42.0	6492039.0
43.0	6700975.0
44.0	6240976.0
45.0	8620019.0
46.0	7402719.0
47.0	7374239.0
48.0	8908638.0
49.0	7062305.0
50.0	1.1714435E7
51.0	7812725.0
52.0	8005671.0
53.0	1.0754058E7
54.0	8356974.0
55.0	9941339.0
56.0	9899940.0
57.0	9423502.0
58.0	8678150.0
59.0	8579997.0
60.0	1.923319237E9
