#Coverage (X)	Coverage
1.0	98.98791295552255
2.0	97.08801269604699
3.0	93.3286991098977
4.0	87.17662238635091
5.0	78.59549041801515
6.0	68.11718618887286
7.0	56.716835458689516
8.0	45.50690478257578
9.0	35.425154465270296
10.0	27.045023828587446
11.0	20.54447511099879
12.0	15.777958693394595
13.0	12.437669418097911
14.0	10.169739747008947
15.0	8.651004274541336
16.0	7.623598184155085
17.0	6.906434527377684
18.0	6.377728501795218
19.0	5.963602966741249
20.0	5.619052444146931
21.0	5.319358362039864
22.0	5.050277579512084
23.0	4.804098502804962
24.0	4.577058323692313
25.0	4.36547457784917
26.0	4.167990334215247
27.0	3.9831191595800135
28.0	3.8091870450731875
29.0	3.6457790581332716
30.0	3.4917265537390705
31.0	3.3466107987997162
32.0	3.2092714952510306
33.0	3.079250803620525
34.0	2.9561968019925047
35.0	2.839415236656407
36.0	2.7288913672413315
37.0	2.6238150416504595
38.0	2.5239203649039013
39.0	2.4292243150674295
40.0	2.3389852206107946
41.0	2.2532200595997836
42.0	2.171184176910984
43.0	2.0929047445534508
44.0	2.018110930410984
45.0	1.9467969804110794
46.0	1.8786295135383426
47.0	1.81320826656426
48.0	1.7507252195003673
49.0	1.6910185124183386
50.0	1.6337299365455067
51.0	1.5788726338992944
