#Mapping quality	mapping quality
0.0	3.9023239E7
1.0	6511917.0
2.0	5784415.0
3.0	5593307.0
4.0	5096406.0
5.0	4906412.0
6.0	4888575.0
7.0	4455580.0
8.0	4509067.0
9.0	4498292.0
10.0	4533124.0
11.0	4123253.0
12.0	4233445.0
13.0	4870482.0
14.0	4019264.0
15.0	4459187.0
16.0	4399406.0
17.0	4254046.0
18.0	4401083.0
19.0	4289308.0
20.0	5761650.0
21.0	4763995.0
22.0	4835796.0
23.0	4839982.0
24.0	5244150.0
25.0	5364007.0
26.0	5493771.0
27.0	5875495.0
28.0	5597946.0
29.0	5646241.0
30.0	7691204.0
31.0	6233218.0
32.0	6475846.0
33.0	6962601.0
34.0	6803204.0
35.0	7074747.0
36.0	7688058.0
37.0	7545450.0
38.0	7548118.0
39.0	7727486.0
40.0	1.2253151E7
41.0	8571242.0
42.0	9229919.0
43.0	9169355.0
44.0	9436703.0
45.0	1.1925219E7
46.0	1.0655399E7
47.0	1.0359644E7
48.0	1.320773E7
49.0	1.1105402E7
50.0	1.5071808E7
51.0	1.4198907E7
52.0	1.4768119E7
53.0	1.6180401E7
54.0	1.6247229E7
55.0	1.800946E7
56.0	1.9907707E7
57.0	2.2024382E7
58.0	2.3350267E7
59.0	2.2807687E7
60.0	2.244400493E9
