#Position (bp)	insert size
3519247.5	20606.980431262466
1.05577415E7	20957.390481108006
1.75962355E7	19786.12707077338
2.46347295E7	12815.97636876826
3.16732235E7	17283.339923895575
3.87117175E7	19273.01224248809
4.57502115E7	9689.695263116084
5.27887055E7	13014.643432465924
5.98271995E7	10242.0646420993
6.68656935E7	9737.647556711097
7.39041875E7	8856.16106962743
8.09426815E7	8416.560874235278
8.79811755E7	7247.001307741234
9.50196695E7	8967.612131570304
1.020581635E8	4933.447714256201
1.090966575E8	6551.511200456095
1.161351515E8	5294.660830238546
1.231736455E8	3855.959182739607
1.302121395E8	4033.4283132288933
1.372506335E8	2829.0423135228443
1.442891275E8	2204.262078413538
1.513276215E8	2260.6482265526424
1.583661155E8	1754.981345218893
1.654046095E8	1403.1631931544446
1.724431035E8	600.2871911656785
1.794815975E8	903.5348728686074
1.865200915E8	816.5997802141959
1.935585855E8	353.4571176346411
2.005970795E8	317.40847894951975
2.06554927E8	315.2262378812958
2.10074174E8	23450.458191144826
2.146740675E8	25598.263865135596
2.217125615E8	21557.877102971772
2.287510555E8	23417.660247542328
2.357895495E8	21838.586696961596
2.428280435E8	17615.12291263123
2.498665375E8	12779.375127091229
2.569050315E8	14557.932870770865
2.639435255E8	16479.064588849924
2.709820195E8	17250.20753083748
2.780205135E8	8083.428272348202
2.850590075E8	10953.136888015944
2.920975015E8	5904.437596600862
2.991359955E8	11558.708422829088
3.061744895E8	6257.000686860758
3.132129835E8	5036.073734166372
3.202514775E8	2961.1953238275814
3.272899715E8	3952.6659134410193
3.343284655E8	4678.2387427262465
3.413669595E8	3004.92689078419
3.484054535E8	1557.2798484144867
3.554439475E8	1565.1558688957582
3.624824415E8	2123.0394050476316
3.695209355E8	930.9981198051017
3.765594295E8	1053.7535601030916
3.835979235E8	914.6987152946541
3.906364175E8	460.57485178143526
3.976749115E8	318.415579672654
4.047134055E8	323.5782132858234
4.08526901E8	317.81486869862516
4.12046148E8	24724.988324488248
4.187903935E8	21149.44572795708
4.258288875E8	26390.643945813837
4.328673815E8	18568.081737688124
4.399058755E8	14623.881517471122
4.469443695E8	10627.381066860742
4.539828635E8	12016.942648911496
4.610213575E8	10950.59394024448
4.680598515E8	11288.20536447019
4.750983455E8	11192.415030471322
4.821368395E8	4377.0880044743
4.891753335E8	4577.190488366146
