#Position (bp)	Coverage
3519247.5	2.1640535603212845
1.05577415E7	2.117007132491695
1.75962355E7	2.134070299697634
2.46347295E7	2.121235735940103
3.16732235E7	2.101673738728768
3.87117175E7	2.1721925173197563
4.57502115E7	2.100438531310817
5.27887055E7	2.1072473742252247
5.98271995E7	2.1363018850339293
6.68656935E7	2.128664029549503
7.39041875E7	2.194367573517858
8.09426815E7	2.1197888355094143
8.79811755E7	2.2043033637593497
9.50196695E7	2.161717123009553
1.020581635E8	2.201130383857683
1.090966575E8	2.1458715458164774
1.161351515E8	2.15077856143658
1.231736455E8	2.566707593982463
1.302121395E8	2.1963606135062417
1.372506335E8	2.1554011412100373
1.442891275E8	2.121335899412573
1.513276215E8	2.1105271951641926
1.583661155E8	2.1635304370508806
1.654046095E8	2.12472270346469
1.724431035E8	2.219076694531529
1.794815975E8	2.0866404091557085
1.865200915E8	2.0627476559616302
1.935585855E8	2.0715279433356057
2.005970795E8	2.0882748497050647
2.06554927E8	2.0912455730243638
2.10074174E8	2.106998449539234
2.146740675E8	2.114283254343898
2.217125615E8	2.0547627091818224
2.287510555E8	2.0872848651998566
2.357895495E8	2.124079810254864
2.428280435E8	2.147340894231067
2.498665375E8	2.1554674906308082
2.569050315E8	2.1475319862459212
2.639435255E8	2.1035514131290016
2.709820195E8	2.140473658143347
2.780205135E8	2.190730005594947
2.850590075E8	2.257499544646909
2.920975015E8	2.1288910667537686
2.991359955E8	2.73104914204658
3.061744895E8	2.13867156809397
3.132129835E8	2.116896739558207
3.202514775E8	2.1483622774985673
3.272899715E8	4.8332917524686385
3.343284655E8	2.978408307231632
3.413669595E8	2.140895765486196
3.484054535E8	2.121731012344402
3.554439475E8	2.104138044303227
3.624824415E8	2.1527946177122548
3.695209355E8	2.1456705084923
3.765594295E8	2.1295751619593624
3.835979235E8	2.124719435720198
3.906364175E8	2.097705844460477
3.976749115E8	2.1116366654571275
4.047134055E8	2.091682680982608
4.08526901E8	2.422386180388345
4.12046148E8	2.139854793730912
4.187903935E8	2.067824025991924
4.258288875E8	2.1075171762595803
4.328673815E8	2.0907000844214685
4.399058755E8	2.079502660654396
4.469443695E8	2.2135269277774476
4.539828635E8	2.159342041067308
4.610213575E8	2.739002974215791
4.680598515E8	2.2024825196981057
4.750983455E8	2.100746693823991
4.821368395E8	2.1143592649222973
4.891753335E8	2.114197298456175
4.962138275E8	2.1574601043916495
5.032523215E8	2.0647016250919585
5.102908155E8	2.1626617853194166
5.173293095E8	2.12279473421445
5.243678035E8	2.12244920575339
5.314062975E8	2.120863781371413
5.384447915E8	2.1589703706503123
5.454832855E8	2.136158956731369
5.525217795E8	2.1198665509979833
5.595602735E8	2.1342156432896013
5.665987675E8	2.118607758989352
5.736372615E8	2.137709714606562
5.806757555E8	2.1252446901283144
5.877142495E8	2.142729822601255
5.918006215E8	2.140233634560282
5.953198685E8	2.1061331476138183
6.017912375E8	3.215151280941633
6.088297315E8	2.1075781267981473
6.158682255E8	2.075563039479752
6.229067195E8	2.040583965831327
6.299452135E8	2.1029971752480003
6.369837075E8	2.1432283667500465
6.440222015E8	2.1214387623261453
6.510606955E8	2.1157062860322107
