#Duplication rate	Coverage
1.0	6.0474479E7
2.0	3097588.0
3.0	326407.0
4.0	86925.0
5.0	37210.0
6.0	21640.0
7.0	14678.0
8.0	10961.0
9.0	8442.0
10.0	7128.0
11.0	5950.0
12.0	5161.0
13.0	4571.0
14.0	3992.0
15.0	3558.0
16.0	3264.0
17.0	2835.0
18.0	2584.0
19.0	2348.0
20.0	2141.0
21.0	1920.0
22.0	1722.0
23.0	1610.0
24.0	1497.0
25.0	1430.0
26.0	1233.0
27.0	1123.0
28.0	1054.0
29.0	975.0
30.0	901.0
31.0	789.0
32.0	704.0
33.0	677.0
34.0	569.0
35.0	504.0
36.0	490.0
37.0	443.0
38.0	404.0
39.0	353.0
40.0	307.0
41.0	252.0
42.0	253.0
43.0	199.0
44.0	183.0
45.0	178.0
46.0	151.0
47.0	147.0
48.0	107.0
49.0	127.0
50.0	2072.0
