#Coverage	Number of genomic locations
0.0	4.76058354E8
1.0	5.8425121E8
2.0	5.69936221E8
3.0	4.24829857E8
4.0	2.78774483E8
5.0	1.64932435E8
6.0	9.3330731E7
7.0	5.2929024E7
8.0	3.1820753E7
9.0	2.1000147E7
10.0	1.5352064E7
11.0	1.2090524E7
12.0	1.0006372E7
13.0	8495028.0
14.0	7313280.0
15.0	6369349.0
16.0	5578898.0
17.0	4926255.0
18.0	4378366.0
19.0	3898529.0
20.0	3474046.0
21.0	3110794.0
22.0	2795000.0
23.0	2515935.0
24.0	2268831.0
25.0	2045610.0
26.0	1842675.0
27.0	1665902.0
28.0	1509744.0
29.0	1362836.0
30.0	1233044.0
31.0	1119253.0
32.0	1010167.0
33.0	916452.0
34.0	838489.0
35.0	760704.0
36.0	694088.0
37.0	638386.0
38.0	586550.0
39.0	539122.0
40.0	494963.0
41.0	454104.0
42.0	422335.0
43.0	391458.0
44.0	362621.0
45.0	335935.0
46.0	309110.0
47.0	287443.0
48.0	268101.0
49.0	248597.0
50.0	230838.0
51.0	216599.0
52.0	201959.0
53.0	187067.0
54.0	174006.0
55.0	162313.0
56.0	150772.0
57.0	140706.0
58.0	131764.0
59.0	123251.0
60.0	115658.0
61.0	108517.0
62.0	102957.0
63.0	96716.0
64.0	91145.0
65.0	86095.0
66.0	80977.0
67.0	75979.0
68.0	70888.0
69.0	67725.0
70.0	64876.0
71.0	61393.0
72.0	58561.0
73.0	54509.0
74.0	51820.0
75.0	48664.0
76.0	46700.0
77.0	44185.0
78.0	41940.0
79.0	39638.0
80.0	37423.0
81.0	35944.0
82.0	34374.0
83.0	32765.0
84.0	31482.0
85.0	30397.0
86.0	29430.0
87.0	28172.0
88.0	26903.0
89.0	26387.0
90.0	25097.0
91.0	24220.0
92.0	23503.0
93.0	22850.0
94.0	21958.0
95.0	21196.0
96.0	20372.0
97.0	20039.0
98.0	19269.0
99.0	18550.0
100.0	18236.0
101.0	17692.0
102.0	16938.0
103.0	16735.0
104.0	15871.0
105.0	15288.0
106.0	14912.0
107.0	14591.0
108.0	13817.0
109.0	13292.0
110.0	13085.0
111.0	12833.0
112.0	12430.0
113.0	12171.0
114.0	11618.0
115.0	11268.0
116.0	11043.0
117.0	10796.0
118.0	10465.0
119.0	10081.0
120.0	9846.0
121.0	9625.0
122.0	9339.0
123.0	8987.0
124.0	8408.0
125.0	8337.0
126.0	7991.0
127.0	7613.0
128.0	7624.0
129.0	7308.0
130.0	6984.0
131.0	6650.0
132.0	6841.0
133.0	6671.0
134.0	6365.0
135.0	6260.0
136.0	6028.0
137.0	6005.0
138.0	5848.0
139.0	5707.0
140.0	5538.0
141.0	5494.0
142.0	5137.0
143.0	5052.0
144.0	4924.0
145.0	4734.0
146.0	4645.0
147.0	4569.0
148.0	4341.0
