#Insert size (bp)	insert size
1.0	59.0
2.0	923.0
3.0	956.0
4.0	978.0
5.0	1075.0
6.0	979.0
7.0	931.0
8.0	986.0
9.0	930.0
10.0	856.0
11.0	1135.0
12.0	1089.0
13.0	939.0
14.0	836.0
15.0	864.0
16.0	981.0
17.0	930.0
18.0	1005.0
19.0	36699.0
20.0	39756.0
21.0	25789.0
22.0	14189.0
23.0	7651.0
24.0	4923.0
25.0	3993.0
26.0	3448.0
27.0	3052.0
28.0	3006.0
29.0	2649.0
30.0	2668.0
31.0	2593.0
32.0	2595.0
33.0	2749.0
34.0	2553.0
35.0	2765.0
36.0	2642.0
37.0	2708.0
38.0	3004.0
39.0	2815.0
40.0	2848.0
41.0	3121.0
42.0	3130.0
43.0	3332.0
44.0	3051.0
45.0	3222.0
46.0	3323.0
47.0	3284.0
48.0	3832.0
49.0	3373.0
50.0	3742.0
51.0	3526.0
52.0	3669.0
53.0	3776.0
54.0	3682.0
55.0	3946.0
56.0	3862.0
57.0	4951.0
58.0	4140.0
59.0	4362.0
60.0	4270.0
61.0	4672.0
62.0	4564.0
63.0	4868.0
64.0	4653.0
65.0	4865.0
66.0	4902.0
67.0	4968.0
68.0	5214.0
69.0	5080.0
70.0	5080.0
71.0	5346.0
72.0	5013.0
73.0	5062.0
74.0	5094.0
75.0	5110.0
76.0	5263.0
77.0	5420.0
78.0	5332.0
79.0	5498.0
80.0	5593.0
81.0	5933.0
82.0	5901.0
83.0	5929.0
84.0	5725.0
85.0	5927.0
86.0	6595.0
87.0	6157.0
88.0	5919.0
89.0	5972.0
90.0	5966.0
91.0	5700.0
92.0	5754.0
93.0	5822.0
94.0	6179.0
95.0	5942.0
96.0	5750.0
97.0	5863.0
98.0	6130.0
99.0	6504.0
100.0	5870.0
101.0	5982.0
102.0	6084.0
103.0	6315.0
104.0	6461.0
105.0	6132.0
106.0	6257.0
107.0	6522.0
108.0	6474.0
109.0	6478.0
110.0	6746.0
111.0	6804.0
112.0	6612.0
113.0	6750.0
114.0	6680.0
115.0	6768.0
116.0	6971.0
117.0	7026.0
118.0	6658.0
119.0	6724.0
120.0	6713.0
121.0	7255.0
122.0	6755.0
123.0	7284.0
124.0	7485.0
125.0	7758.0
126.0	7923.0
127.0	8188.0
128.0	8776.0
129.0	8891.0
130.0	9108.0
131.0	9445.0
132.0	9928.0
133.0	10536.0
134.0	11121.0
135.0	11522.0
136.0	12388.0
137.0	13123.0
138.0	14210.0
139.0	15235.0
140.0	17172.0
141.0	19242.0
142.0	22110.0
143.0	29148.0
144.0	228545.0
145.0	240823.0
146.0	247248.0
147.0	251277.0
148.0	256790.0
149.0	261382.0
150.0	265576.0
151.0	269283.0
152.0	273323.0
153.0	277418.0
154.0	283932.0
155.0	288038.0
156.0	292761.0
157.0	295293.0
158.0	299412.0
159.0	301429.0
160.0	304730.0
161.0	310573.0
162.0	314027.0
163.0	318355.0
164.0	322149.0
165.0	326739.0
166.0	330041.0
167.0	332435.0
168.0	338185.0
169.0	340662.0
170.0	346312.0
171.0	349043.0
172.0	353447.0
173.0	357425.0
174.0	361747.0
175.0	364898.0
176.0	368186.0
177.0	370077.0
178.0	373503.0
179.0	375198.0
180.0	377903.0
181.0	381006.0
182.0	384911.0
183.0	386896.0
184.0	390893.0
185.0	395038.0
186.0	398269.0
187.0	397060.0
188.0	401315.0
189.0	403991.0
190.0	405630.0
191.0	407660.0
192.0	408475.0
193.0	412579.0
194.0	413564.0
195.0	417521.0
196.0	416824.0
197.0	419334.0
198.0	421109.0
199.0	422654.0
200.0	422638.0
201.0	424148.0
202.0	425771.0
203.0	427051.0
204.0	428190.0
205.0	429048.0
206.0	430330.0
207.0	431618.0
208.0	430421.0
209.0	431268.0
210.0	431772.0
211.0	432787.0
212.0	432959.0
213.0	432830.0
214.0	434446.0
215.0	433471.0
216.0	433339.0
217.0	434972.0
218.0	432882.0
219.0	433286.0
220.0	433612.0
221.0	433545.0
222.0	431380.0
223.0	429710.0
224.0	430467.0
225.0	430043.0
226.0	429620.0
227.0	429386.0
228.0	430440.0
229.0	426905.0
230.0	426697.0
231.0	426719.0
232.0	424103.0
233.0	422471.0
234.0	421644.0
235.0	421545.0
236.0	418558.0
237.0	417777.0
238.0	417185.0
239.0	415792.0
240.0	412722.0
241.0	411107.0
242.0	410371.0
243.0	407517.0
244.0	406640.0
245.0	405490.0
246.0	404765.0
247.0	401183.0
248.0	398843.0
249.0	396653.0
