#Coverage (X)	Coverage
1.0	98.64830655400196
2.0	95.67561458531198
3.0	90.18094044934337
4.0	82.05721689932935
5.0	71.84485300324117
6.0	60.560086040921526
7.0	49.30783791061694
8.0	39.020395448241125
9.0	30.266716128746467
10.0	23.25294838429342
11.0	17.909168772482715
12.0	13.997103178959918
13.0	11.215487457554005
14.0	9.270938942287543
15.0	7.9195014595580915
16.0	6.970761627097289
17.0	6.288316530358898
18.0	5.778052719361497
19.0	5.37938179569494
20.0	5.0533338692641365
21.0	4.776050124705762
22.0	4.532772712162583
23.0	4.314089806058405
24.0	4.114582999662758
25.0	3.93012331414927
26.0	3.7588356078606324
27.0	3.5991942672597474
28.0	3.4496956005625776
29.0	3.3092925390777452
30.0	3.1775999919085507
31.0	3.053767705563203
32.0	2.937036884251569
33.0	2.8270465399150595
34.0	2.7232009405962714
35.0	2.6249495656430355
36.0	2.53195549286734
37.0	2.4438556640281774
38.0	2.360300846745673
39.0	2.280786323153592
40.0	2.205052026586074
41.0	2.1329779234305875
42.0	2.064552960391751
43.0	1.9992130497290646
44.0	1.9366765357314932
45.0	1.8769504422322143
46.0	1.8195244322984365
47.0	1.7642487134454257
48.0	1.7114410956414048
49.0	1.6608227696761588
50.0	1.6119932291874903
51.0	1.564985375288785
