#Mapping quality	mapping quality
0.0	3.3908242E7
1.0	5395159.0
2.0	4898569.0
3.0	4781241.0
4.0	4407031.0
5.0	4252372.0
6.0	4236183.0
7.0	3897767.0
8.0	3990300.0
9.0	3992847.0
10.0	4131139.0
11.0	3692305.0
12.0	3818820.0
13.0	4434906.0
14.0	3627221.0
15.0	4079231.0
16.0	3984420.0
17.0	3844834.0
18.0	3945741.0
19.0	3811913.0
20.0	5542701.0
21.0	4304256.0
22.0	4338478.0
23.0	4284384.0
24.0	4709763.0
25.0	4747316.0
26.0	4872463.0
27.0	5209091.0
28.0	4850787.0
29.0	4856071.0
30.0	7725890.0
31.0	5480512.0
32.0	5650772.0
33.0	6186230.0
34.0	5939504.0
35.0	6072192.0
36.0	6821738.0
37.0	6450145.0
38.0	6328304.0
39.0	6455502.0
40.0	1.2239392E7
41.0	7156657.0
42.0	7776591.0
43.0	7583473.0
44.0	7637198.0
45.0	1.0574518E7
46.0	8674907.0
47.0	8137880.0
48.0	1.1024966E7
49.0	8527197.0
50.0	1.2652959E7
51.0	1.0537566E7
52.0	1.0584097E7
53.0	1.2314609E7
54.0	1.0684688E7
55.0	1.2840761E7
56.0	1.4492559E7
57.0	1.4659784E7
58.0	1.4447878E7
59.0	1.4408559E7
60.0	2.208394623E9
