#Insert size (bp)	insert size
2.0	1275.0
3.0	1326.0
4.0	1341.0
5.0	1657.0
6.0	1319.0
7.0	1286.0
8.0	1356.0
9.0	1303.0
10.0	1180.0
11.0	1752.0
12.0	1727.0
13.0	1272.0
14.0	1166.0
15.0	1127.0
16.0	1388.0
17.0	1421.0
18.0	1429.0
19.0	20607.0
20.0	21261.0
21.0	14196.0
22.0	8612.0
23.0	4900.0
24.0	3481.0
25.0	2895.0
26.0	2736.0
27.0	2508.0
28.0	2395.0
29.0	2301.0
30.0	2171.0
31.0	2266.0
32.0	2264.0
33.0	2210.0
34.0	2326.0
35.0	2318.0
36.0	2303.0
37.0	2234.0
38.0	2221.0
39.0	2308.0
40.0	2335.0
41.0	2364.0
42.0	2335.0
43.0	2506.0
44.0	2429.0
45.0	2504.0
46.0	2549.0
47.0	2460.0
48.0	2643.0
49.0	2459.0
50.0	2558.0
51.0	2509.0
52.0	2564.0
53.0	2619.0
54.0	2528.0
55.0	2597.0
56.0	2621.0
57.0	3323.0
58.0	2769.0
59.0	2788.0
60.0	2700.0
61.0	2725.0
62.0	2747.0
63.0	2715.0
64.0	2715.0
65.0	2765.0
66.0	2793.0
67.0	2814.0
68.0	3020.0
69.0	2998.0
70.0	2942.0
71.0	2986.0
72.0	2792.0
73.0	2876.0
74.0	2703.0
75.0	2826.0
76.0	2908.0
77.0	2744.0
78.0	2863.0
79.0	2949.0
80.0	3009.0
81.0	3013.0
82.0	3114.0
83.0	3023.0
84.0	2927.0
85.0	3053.0
86.0	3055.0
87.0	2963.0
88.0	2782.0
89.0	2850.0
90.0	2619.0
91.0	2521.0
92.0	2592.0
93.0	2682.0
94.0	2835.0
95.0	2581.0
96.0	2567.0
97.0	2567.0
98.0	2664.0
99.0	2883.0
100.0	2688.0
101.0	2619.0
102.0	2727.0
103.0	2691.0
104.0	2685.0
105.0	2647.0
106.0	2579.0
107.0	2606.0
108.0	2634.0
109.0	2558.0
110.0	2728.0
111.0	2817.0
112.0	2785.0
113.0	2752.0
114.0	2853.0
115.0	2848.0
116.0	2982.0
117.0	3073.0
118.0	2950.0
119.0	2934.0
120.0	3004.0
121.0	3234.0
122.0	3131.0
123.0	3116.0
124.0	3257.0
125.0	3368.0
126.0	3440.0
127.0	3723.0
128.0	3978.0
129.0	4041.0
130.0	4130.0
131.0	4185.0
132.0	4495.0
133.0	4603.0
134.0	4663.0
135.0	5217.0
136.0	5356.0
137.0	5602.0
138.0	6063.0
139.0	6383.0
140.0	7173.0
141.0	7686.0
142.0	9001.0
143.0	11502.0
144.0	87526.0
145.0	92545.0
146.0	94678.0
147.0	95107.0
148.0	97428.0
149.0	98621.0
150.0	99622.0
151.0	101578.0
152.0	102762.0
153.0	104946.0
154.0	105456.0
155.0	105929.0
156.0	108335.0
157.0	108971.0
158.0	110710.0
159.0	112352.0
160.0	112519.0
161.0	113997.0
162.0	115752.0
163.0	117661.0
164.0	118339.0
165.0	119896.0
166.0	121916.0
167.0	122999.0
168.0	124162.0
169.0	126040.0
170.0	127526.0
171.0	127601.0
172.0	129491.0
173.0	130813.0
174.0	132115.0
175.0	133871.0
176.0	135610.0
177.0	136364.0
178.0	137736.0
179.0	139054.0
180.0	139898.0
181.0	141636.0
182.0	142702.0
183.0	144295.0
184.0	146071.0
185.0	147501.0
186.0	148989.0
187.0	149800.0
188.0	152170.0
189.0	152687.0
190.0	154115.0
191.0	155641.0
192.0	157176.0
193.0	159376.0
194.0	160258.0
195.0	161168.0
196.0	162406.0
197.0	164878.0
198.0	165506.0
199.0	167066.0
200.0	168852.0
201.0	169737.0
202.0	172007.0
203.0	174568.0
204.0	174996.0
205.0	177107.0
206.0	178244.0
207.0	179239.0
208.0	180487.0
209.0	182311.0
210.0	182927.0
211.0	184680.0
212.0	185662.0
213.0	186355.0
214.0	188537.0
215.0	190138.0
216.0	191528.0
217.0	192938.0
218.0	193865.0
219.0	194890.0
220.0	197063.0
221.0	198024.0
222.0	198725.0
223.0	200977.0
224.0	201521.0
225.0	203248.0
226.0	203661.0
227.0	205110.0
228.0	206861.0
229.0	207000.0
230.0	209133.0
231.0	209859.0
232.0	210938.0
233.0	211361.0
234.0	213048.0
235.0	214646.0
236.0	215609.0
237.0	216205.0
238.0	218569.0
239.0	220265.0
240.0	219530.0
241.0	220721.0
242.0	221433.0
243.0	222901.0
244.0	223814.0
245.0	225234.0
246.0	226506.0
247.0	227083.0
248.0	226616.0
249.0	227003.0
250.0	229324.0
251.0	229772.0
252.0	231436.0
253.0	231248.0
254.0	232590.0
255.0	232945.0
256.0	235130.0
257.0	235602.0
258.0	236169.0
259.0	237384.0
260.0	236537.0
261.0	237453.0
262.0	239252.0
263.0	238918.0
264.0	239650.0
265.0	240101.0
266.0	239490.0
267.0	241385.0
268.0	242378.0
269.0	242518.0
270.0	243171.0
271.0	243083.0
272.0	244065.0
273.0	244706.0
274.0	244784.0
275.0	245355.0
276.0	245393.0
277.0	244518.0
278.0	246054.0
279.0	246019.0
280.0	245940.0
281.0	246514.0
282.0	246623.0
283.0	246139.0
284.0	245942.0
285.0	245244.0
286.0	246670.0
287.0	246825.0
288.0	246931.0
289.0	246562.0
290.0	246413.0
291.0	246008.0
292.0	246532.0
293.0	245622.0
294.0	245435.0
295.0	245310.0
296.0	245676.0
297.0	245585.0
298.0	245469.0
299.0	245264.0
300.0	244261.0
301.0	243226.0
302.0	244358.0
303.0	243106.0
304.0	244331.0
305.0	242363.0
306.0	242057.0
307.0	242210.0
308.0	241540.0
309.0	241402.0
310.0	241318.0
311.0	239023.0
312.0	239133.0
313.0	239516.0
314.0	238035.0
315.0	237570.0
316.0	236338.0
317.0	236476.0
318.0	236009.0
319.0	236345.0
320.0	234649.0
321.0	234484.0
322.0	233244.0
323.0	232045.0
324.0	231224.0
325.0	230387.0
326.0	229779.0
327.0	229498.0
328.0	227593.0
329.0	228033.0
330.0	226620.0
331.0	225661.0
332.0	225874.0
333.0	223296.0
334.0	222737.0
335.0	222073.0
336.0	221068.0
337.0	221107.0
338.0	218962.0
339.0	218306.0
340.0	216868.0
341.0	215664.0
342.0	214699.0
343.0	213398.0
344.0	213259.0
345.0	211795.0
346.0	210318.0
347.0	209841.0
348.0	209021.0
349.0	207424.0
350.0	207001.0
351.0	204793.0
352.0	204068.0
353.0	202395.0
354.0	201218.0
355.0	200237.0
356.0	200776.0
357.0	197763.0
358.0	196766.0
359.0	196278.0
360.0	195056.0
361.0	194139.0
362.0	192964.0
363.0	190969.0
364.0	190066.0
365.0	187727.0
366.0	186994.0
367.0	186635.0
368.0	185171.0
369.0	183872.0
370.0	181159.0
371.0	180646.0
372.0	179132.0
373.0	178311.0
374.0	177183.0
375.0	175873.0
376.0	174286.0
377.0	173320.0
378.0	172182.0
379.0	170985.0
380.0	169957.0
381.0	168725.0
382.0	167585.0
383.0	165025.0
384.0	163374.0
385.0	162957.0
386.0	161873.0
387.0	160896.0
388.0	159823.0
389.0	158262.0
390.0	157872.0
391.0	156851.0
392.0	155285.0
393.0	153385.0
394.0	152699.0
