#Coverage	Number of genomic locations
0.0	2.161060127E9
1.0	4.9132222E8
2.0	1.1252582E8
3.0	2.9387985E7
4.0	1.0050181E7
5.0	4475761.0
6.0	2304529.0
7.0	1307784.0
8.0	788431.0
9.0	502576.0
10.0	331449.0
11.0	232883.0
12.0	167774.0
13.0	123706.0
14.0	91785.0
15.0	72105.0
16.0	57103.0
17.0	46153.0
18.0	36400.0
19.0	30434.0
20.0	24964.0
21.0	22034.0
22.0	19475.0
23.0	16782.0
24.0	15104.0
25.0	13623.0
26.0	12311.0
27.0	11452.0
28.0	11169.0
29.0	10028.0
30.0	9114.0
31.0	8784.0
32.0	8394.0
33.0	7626.0
34.0	7120.0
35.0	6174.0
36.0	5934.0
37.0	5646.0
38.0	5171.0
39.0	4807.0
40.0	4673.0
41.0	4405.0
42.0	4218.0
43.0	4322.0
44.0	4416.0
45.0	4150.0
46.0	3802.0
47.0	3795.0
48.0	3581.0
49.0	3378.0
50.0	3418.0
51.0	3269.0
52.0	3304.0
53.0	3280.0
54.0	3349.0
55.0	3463.0
56.0	3405.0
57.0	3391.0
58.0	3061.0
59.0	3059.0
60.0	2987.0
61.0	3073.0
62.0	3237.0
63.0	2910.0
64.0	2922.0
65.0	2766.0
66.0	2771.0
67.0	2598.0
68.0	2706.0
69.0	2584.0
70.0	2607.0
71.0	2628.0
72.0	2754.0
73.0	2615.0
74.0	2499.0
75.0	2569.0
76.0	2405.0
77.0	2355.0
78.0	2198.0
79.0	2128.0
80.0	2053.0
81.0	1971.0
82.0	1819.0
83.0	1765.0
84.0	1759.0
85.0	1655.0
86.0	1483.0
87.0	1565.0
88.0	1480.0
89.0	1416.0
90.0	1388.0
91.0	1483.0
92.0	1371.0
93.0	1353.0
94.0	1345.0
95.0	1283.0
96.0	1243.0
97.0	1307.0
98.0	1174.0
99.0	1197.0
100.0	1085.0
101.0	1157.0
102.0	1146.0
103.0	1136.0
104.0	1105.0
105.0	1082.0
106.0	1074.0
107.0	979.0
108.0	1010.0
109.0	989.0
110.0	928.0
111.0	905.0
112.0	911.0
113.0	851.0
114.0	767.0
115.0	756.0
116.0	738.0
117.0	713.0
118.0	679.0
119.0	727.0
120.0	684.0
121.0	670.0
122.0	698.0
123.0	607.0
124.0	624.0
125.0	537.0
126.0	505.0
127.0	517.0
128.0	521.0
129.0	529.0
130.0	469.0
131.0	475.0
132.0	458.0
133.0	489.0
134.0	452.0
135.0	450.0
136.0	486.0
137.0	479.0
138.0	473.0
139.0	469.0
140.0	424.0
141.0	478.0
142.0	463.0
143.0	437.0
144.0	450.0
145.0	406.0
146.0	414.0
147.0	416.0
148.0	425.0
149.0	385.0
150.0	367.0
151.0	349.0
152.0	344.0
153.0	399.0
154.0	323.0
155.0	317.0
156.0	287.0
157.0	305.0
158.0	261.0
159.0	295.0
160.0	301.0
161.0	313.0
162.0	300.0
163.0	302.0
164.0	284.0
165.0	308.0
166.0	285.0
167.0	249.0
168.0	282.0
169.0	268.0
170.0	214.0
171.0	253.0
172.0	250.0
173.0	233.0
174.0	199.0
175.0	236.0
176.0	236.0
177.0	236.0
178.0	197.0
179.0	189.0
180.0	200.0
181.0	210.0
182.0	215.0
183.0	225.0
184.0	234.0
185.0	212.0
186.0	224.0
187.0	201.0
188.0	237.0
189.0	196.0
190.0	169.0
191.0	194.0
192.0	199.0
193.0	169.0
194.0	159.0
195.0	186.0
196.0	158.0
197.0	176.0
198.0	168.0
199.0	160.0
200.0	134.0
201.0	138.0
202.0	143.0
203.0	132.0
204.0	129.0
205.0	156.0
206.0	141.0
207.0	125.0
208.0	138.0
209.0	147.0
210.0	160.0
211.0	143.0
212.0	143.0
213.0	175.0
214.0	146.0
215.0	142.0
216.0	135.0
217.0	154.0
218.0	132.0
219.0	119.0
220.0	94.0
221.0	142.0
222.0	121.0
223.0	114.0
224.0	106.0
225.0	101.0
226.0	161.0
227.0	107.0
228.0	104.0
229.0	117.0
230.0	109.0
231.0	100.0
232.0	130.0
233.0	105.0
234.0	92.0
235.0	121.0
236.0	107.0
237.0	88.0
238.0	86.0
239.0	87.0
240.0	126.0
241.0	108.0
242.0	111.0
243.0	102.0
244.0	104.0
245.0	111.0
246.0	116.0
247.0	112.0
248.0	128.0
249.0	151.0
250.0	156.0
251.0	135.0
252.0	143.0
253.0	168.0
254.0	155.0
255.0	170.0
256.0	156.0
257.0	171.0
258.0	233.0
259.0	236.0
260.0	231.0
261.0	246.0
262.0	279.0
263.0	289.0
264.0	267.0
265.0	286.0
266.0	299.0
267.0	311.0
268.0	297.0
269.0	328.0
270.0	370.0
271.0	411.0
272.0	436.0
273.0	424.0
274.0	439.0
275.0	529.0
276.0	563.0
277.0	555.0
278.0	597.0
279.0	635.0
280.0	635.0
281.0	693.0
282.0	668.0
283.0	727.0
284.0	721.0
285.0	679.0
286.0	717.0
287.0	683.0
288.0	745.0
289.0	823.0
290.0	810.0
291.0	840.0
292.0	855.0
293.0	822.0
294.0	804.0
295.0	864.0
296.0	862.0
297.0	844.0
298.0	859.0
299.0	794.0
300.0	818.0
301.0	851.0
302.0	697.0
303.0	710.0
304.0	724.0
305.0	716.0
306.0	683.0
307.0	626.0
308.0	709.0
309.0	616.0
310.0	585.0
311.0	575.0
312.0	556.0
313.0	541.0
314.0	565.0
315.0	528.0
316.0	468.0
317.0	470.0
318.0	433.0
319.0	421.0
320.0	397.0
321.0	361.0
322.0	366.0
323.0	352.0
324.0	334.0
325.0	281.0
326.0	255.0
327.0	223.0
328.0	233.0
329.0	221.0
330.0	219.0
331.0	210.0
332.0	161.0
333.0	161.0
334.0	167.0
335.0	131.0
336.0	128.0
337.0	121.0
338.0	129.0
339.0	112.0
340.0	97.0
341.0	80.0
342.0	84.0
343.0	78.0
344.0	75.0
345.0	63.0
346.0	60.0
347.0	56.0
348.0	65.0
349.0	40.0
350.0	56.0
351.0	32.0
352.0	29.0
353.0	30.0
354.0	35.0
355.0	25.0
356.0	35.0
357.0	18.0
358.0	25.0
359.0	26.0
360.0	16.0
361.0	29.0
362.0	14.0
363.0	18.0
364.0	24.0
365.0	18.0
366.0	29.0
367.0	22.0
368.0	20.0
369.0	27.0
370.0	32.0
371.0	28.0
372.0	26.0
373.0	34.0
374.0	24.0
375.0	25.0
376.0	30.0
377.0	22.0
378.0	25.0
379.0	23.0
380.0	17.0
381.0	20.0
382.0	19.0
383.0	17.0
384.0	18.0
385.0	11.0
386.0	12.0
387.0	8.0
388.0	15.0
389.0	8.0
390.0	13.0
391.0	10.0
392.0	12.0
393.0	10.0
394.0	10.0
395.0	7.0
396.0	11.0
397.0	10.0
398.0	14.0
399.0	14.0
400.0	14.0
401.0	11.0
402.0	5.0
403.0	7.0
404.0	11.0
405.0	15.0
406.0	13.0
407.0	8.0
408.0	11.0
409.0	12.0
410.0	8.0
