#Position (bp)	Coverage
3519247.5	2.344807852361599
1.05577415E7	2.293300527072979
1.75962355E7	2.3244250829793986
2.46347295E7	2.3022142236677334
3.16732235E7	2.3023439389164784
3.87117175E7	2.310569988409452
4.57502115E7	2.2844840103578976
5.27887055E7	2.294475778483295
5.98271995E7	2.297251088087878
6.68656935E7	2.2951902779202484
7.39041875E7	2.3654737789078175
8.09426815E7	2.2750400867003653
8.79811755E7	2.4027237929022887
9.50196695E7	2.339555592432131
1.020581635E8	2.3704779744075934
1.090966575E8	2.305419028559234
1.161351515E8	2.3153067971642796
1.231736455E8	2.960955994279458
1.302121395E8	2.3599997385804405
1.372506335E8	2.3026380359207526
1.442891275E8	2.2870928070692393
1.513276215E8	2.281342997521913
1.583661155E8	2.3278235372510085
1.654046095E8	2.283421851322172
1.724431035E8	2.382895119325242
1.794815975E8	2.2696842534780877
1.865200915E8	2.2293719366671336
1.935585855E8	2.2625702316433034
2.005970795E8	2.3082209063472954
2.06554927E8	2.332296126405289
2.10074174E8	2.306932007830498
2.146740675E8	2.3041866626582332
2.217125615E8	2.2560964035772426
2.287510555E8	2.2679627204342294
2.357895495E8	2.253483770818019
2.428280435E8	2.307273260444635
2.498665375E8	2.308837799677033
2.569050315E8	2.3161630882970137
2.639435255E8	2.263147343735748
2.709820195E8	2.291950096142726
2.780205135E8	2.354216683284805
2.850590075E8	2.3972263100600784
2.920975015E8	2.2981296851286652
2.991359955E8	2.6996694179180944
3.061744895E8	2.277014656828577
3.132129835E8	2.296153268014436
3.202514775E8	2.308901449656702
3.272899715E8	5.220615518035534
3.343284655E8	3.2144289673330686
3.413669595E8	2.2942853968476777
3.484054535E8	2.3029169308093462
3.554439475E8	2.260340351217178
3.624824415E8	2.319831060451284
3.695209355E8	2.290740320301474
3.765594295E8	2.2966898884903504
3.835979235E8	2.2733074717404036
3.906364175E8	2.280025101960732
3.976749115E8	2.2914077926329126
4.047134055E8	2.3240538387899456
4.08526901E8	2.834213258521284
4.12046148E8	2.3943922764615237
