#Position (bp)	mapping quality
3519247.5	56.54431271071039
1.05577415E7	58.020037270684526
1.75962355E7	57.12747787104929
2.46347295E7	55.16768226002716
3.16732235E7	55.39917260324383
3.87117175E7	55.52196100129768
4.57502115E7	55.66656930060591
5.27887055E7	55.56613650547351
5.98271995E7	54.663155821798156
6.68656935E7	55.524567008297126
7.39041875E7	53.49710864764401
8.09426815E7	54.7901402591224
8.79811755E7	52.75136021977404
9.50196695E7	55.57575416219544
1.020581635E8	54.40757127100768
1.090966575E8	56.61970040955142
1.161351515E8	53.7834779864126
1.231736455E8	48.35696983216778
1.302121395E8	54.11232124554419
1.372506335E8	55.802038903403734
1.442891275E8	55.05997314074408
1.513276215E8	55.67797665823275
1.583661155E8	55.60160958265214
1.654046095E8	57.626843312934945
1.724431035E8	53.77745259388116
1.794815975E8	58.18106610604466
1.865200915E8	58.48245239988312
1.935585855E8	58.536570565422075
2.005970795E8	57.71483279153148
2.06554927E8	58.50373350118174
2.10074174E8	58.53936858375151
2.146740675E8	57.363885275553805
2.217125615E8	58.89873580079634
2.287510555E8	58.242189771480916
2.357895495E8	55.70937040428243
2.428280435E8	55.419518643857955
2.498665375E8	53.61408675975535
2.569050315E8	55.45764257921344
2.639435255E8	56.922843743508835
2.709820195E8	55.705842256834735
2.780205135E8	54.68569174593961
2.850590075E8	54.378906281126426
2.920975015E8	57.181754480568316
2.991359955E8	48.826703088168635
3.061744895E8	55.21737501558074
3.132129835E8	55.92741637862015
3.202514775E8	55.67838634363939
3.272899715E8	49.15553528111827
3.343284655E8	50.929727352786074
3.413669595E8	55.47758324852875
3.484054535E8	54.736468814862285
3.554439475E8	54.630423163266705
3.624824415E8	55.483243360770985
3.695209355E8	55.81629656726462
3.765594295E8	56.30394150989111
3.835979235E8	57.603700405159806
3.906364175E8	55.841112728496654
3.976749115E8	58.201198656398816
4.047134055E8	58.22385653043173
4.08526901E8	49.28387654329132
4.12046148E8	57.682753725757664
4.187903935E8	58.866751023827284
4.258288875E8	57.0738468711493
4.328673815E8	57.79787582908113
4.399058755E8	56.88194007095923
4.469443695E8	54.90227920167074
4.539828635E8	54.656667855648195
4.610213575E8	52.940233309129546
4.680598515E8	51.88115748545744
4.750983455E8	57.26173238405665
4.821368395E8	55.15992862013466
4.891753335E8	56.48336537867886
4.962138275E8	54.81019620669911
5.032523215E8	56.23937773330712
5.102908155E8	55.56483020131818
5.173293095E8	55.81959878059608
5.243678035E8	55.7908354358544
5.314062975E8	57.290836143245
5.384447915E8	54.56927477096401
5.454832855E8	54.9300402303783
5.525217795E8	55.32395927384273
5.595602735E8	55.780529582582375
5.665987675E8	55.433817632051124
5.736372615E8	57.47968583684255
5.806757555E8	57.43500408794626
5.877142495E8	56.02464943884522
5.918006215E8	55.733630547102265
5.953198685E8	55.2990447926126
6.017912375E8	50.43351110094565
6.088297315E8	57.548984450742445
6.158682255E8	56.234364686655454
6.229067195E8	56.49785524295729
6.299452135E8	56.28381085819496
6.369837075E8	54.663126156310526
6.440222015E8	56.29154486000016
6.510606955E8	55.79658196859121
6.580991895E8	53.712510040362496
6.651376835E8	53.431940733447675
6.721761775E8	54.51058092175271
6.792146715E8	56.08709931965105
6.862531655E8	53.79364687506666
6.932916595E8	54.782584241179684
7.003301535E8	55.177345270042856
7.073686475E8	55.20084148641231
7.144071415E8	55.61391477499725
7.214456355E8	55.68744862998141
7.284841295E8	55.22411625410459
7.355226235E8	55.7644634193389
7.425611175E8	57.320544686581165
7.495996115E8	57.15051796244983
7.566381055E8	58.698263847065576
7.636765995E8	58.38173906843237
7.683379745E8	57.466290467408385
7.718572215E8	56.1441520920925
7.777535875E8	57.67633514092965
7.847920815E8	57.869791335469365
7.918305755E8	56.16356100418849
7.988690695E8	56.9374573314355
8.059075635E8	55.86003340961512
8.129460575E8	53.74329358153747
8.199845515E8	56.14707044779974
8.270230455E8	55.16775539404508
8.340615395E8	55.50444377755316
8.411000335E8	54.95245092605056
8.481385275E8	46.783180877803765
8.551770215E8	49.87952905747247
8.622155155E8	52.560433135851916
8.692540095E8	47.2279497092509
8.762925035E8	47.352120421194805
8.833309975E8	53.76865847193644
8.903694915E8	57.49151954144397
8.974079855E8	55.77486125657905
9.044464795E8	54.268811028564386
9.114849735E8	54.43172339520251
9.185234675E8	57.252152283366506
9.255619615E8	57.032939531398334
9.326004555E8	58.20041163800871
9.396389495E8	58.53817457973284
9.442718855E8	58.91841707318652
9.477911325E8	56.32651966629023
9.537159375E8	58.01999477936916
9.607544315E8	56.86093677224831
9.677929255E8	56.52341675347692
9.748314195E8	55.55411920250802
9.818699135E8	54.26482813134541
9.889084075E8	56.26008838404844
9.959469015E8	55.82932770757716
1.0029853955E9	55.77383793176175
1.0100238895E9	55.89189445915239
1.0170623835E9	54.9729493900248
1.0241008775E9	55.700855277858906
1.0311393715E9	51.75963212832972
1.0381778655E9	55.01398093169689
1.0452163595E9	56.84157065042934
1.0522548535E9	56.47544908654151
1.0592933475E9	55.61709378495721
1.0663318415E9	54.90682128447422
1.0733703355E9	56.060154917763654
1.0804088295E9	54.26742864476602
1.0874473235E9	54.99366443505028
1.0944858175E9	56.75243595584306
1.1015243115E9	58.999920419178416
1.106347486E9	53.83306746487546
1.109866733E9	55.55531990453213
1.1156012995E9	57.97758520503152
1.1226397935E9	57.37409733384156
1.1296782875E9	56.2450451404058
1.1367167815E9	56.81251701778635
1.1437552755E9	56.25911813667779
1.1507937695E9	56.30939320693612
1.1578322635E9	56.10699834912561
1.1648707575E9	56.40898518967329
1.1719092515E9	54.46732194673564
1.1789477455E9	55.731797435147996
1.1859862395E9	54.93683550702919
1.1930247335E9	54.59450768062391
1.2000632275E9	55.225556124469946
1.2071017215E9	55.141941812079274
1.2141402155E9	55.85873868177337
1.2211787095E9	58.171553188992895
1.2282172035E9	56.47817809251166
1.2352556975E9	47.550509657345344
1.2422941915E9	55.60338852277032
1.2493326855E9	58.05230184376181
1.2563711795E9	58.27310632452357
1.2612678865E9	55.396043713061566
1.2647871335E9	56.437606841178464
1.2704481675E9	56.794923756770594
1.2774866615E9	55.91468470263035
1.2845251555E9	57.88883168121102
1.2915636495E9	56.45958783217186
1.2986021435E9	56.54002400352102
1.3056406375E9	55.01329320852956
1.3126791315E9	56.69789747646893
1.3197176255E9	56.69426124050952
1.3267561195E9	56.79292665864401
1.3337946135E9	54.02653141749276
1.3408331075E9	56.18245481345972
1.3478716015E9	57.299278612137876
1.3549100955E9	55.884557814625104
1.3619485895E9	56.98444465460583
1.3689870835E9	54.79192998416593
1.3760255775E9	53.900722473366294
1.3830640715E9	50.90876194720333
1.3901025655E9	50.43156663929159
1.3971410595E9	58.76349821567366
1.4041795535E9	54.77270997333277
1.409287071E9	58.741853298754634
1.412806318E9	57.30740554621139
1.4182565415E9	57.536788849519716
1.4252950355E9	57.310303766305104
1.4323335295E9	56.74173194937745
1.4393720235E9	53.50664730914177
1.4464105175E9	54.963157603754574
1.4534490115E9	57.375076413558936
1.4604875055E9	54.91299185579445
1.4675259995E9	57.084110558310925
1.4745644935E9	56.209530278248174
1.4816029875E9	56.19460972915005
1.4886414815E9	56.85493060615572
1.4956799755E9	49.51357896632734
1.5027184695E9	53.79095458160618
1.5097569635E9	54.5317107617943
1.5167954575E9	55.98260475341766
1.5238339515E9	56.94721691004258
1.5308724455E9	54.80710410551269
1.5379109395E9	57.133485412462726
1.5449494335E9	58.18275117492833
1.5503840105E9	57.58196069342131
1.5539032575E9	56.47156873103424
1.5590264215E9	57.09141392946939
1.5660649155E9	57.25242064522718
1.5731034095E9	57.666650359389
1.5801419035E9	56.83003594889644
1.5871803975E9	54.15351784884072
1.5942188915E9	55.524812653783286
1.6012573855E9	55.42159913712587
1.6082958795E9	54.680346879518076
1.6153343735E9	56.019779724199374
1.6223728675E9	53.78353323389564
1.6294113615E9	55.49224289765972
1.6364498555E9	53.72809731679064
1.6434883495E9	56.115468969723175
1.6505268435E9	57.27631938950844
1.6575653375E9	56.75468886864944
1.6646038315E9	55.74713451292154
1.6716423255E9	57.552246011215374
1.6786808195E9	56.91211634510703
1.6857193135E9	57.707742186524236
1.691256513E9	56.786090176211935
1.69477576E9	52.10710737870348
1.6997963015E9	56.4502751399373
1.7068347955E9	55.11387721700255
1.7138732895E9	42.80189098263648
1.7209117835E9	44.674093131758355
1.7279502775E9	52.22600621158325
1.7349887715E9	56.692236808584774
1.7420272655E9	55.98629532825508
1.7490657595E9	55.72382419407174
1.7561042535E9	57.44868851947897
1.7631427475E9	51.0628810699615
1.7701812415E9	56.32011713959053
1.7772197355E9	55.52293247901523
1.7842582295E9	55.35238783876784
1.7912967235E9	55.481287137855844
1.7983352175E9	54.487026198923765
1.8053737115E9	55.814757872198705
1.8124122055E9	58.425268726243196
1.8194506995E9	55.54970993152896
1.8257353815E9	56.8910152400959
1.8292546285E9	55.39140470456644
1.8335276875E9	56.517154008417954
1.8405661815E9	55.59281702082104
1.8476046755E9	53.5527676794354
1.8546431695E9	55.13346974629274
1.8616816635E9	56.56236632548188
1.8687201575E9	54.311221376800525
1.8757586515E9	52.79252139730201
1.8827971455E9	54.441346938808046
1.8898356395E9	53.63557563984502
1.8968741335E9	53.959698744883994
1.9039126275E9	55.12751745010763
1.9109511215E9	53.66919880690286
1.9179896155E9	56.156129857395214
1.9250281095E9	54.916882651748985
1.9320666035E9	55.53628936811573
1.9391050975E9	55.16213283719694
1.9461435915E9	55.876380846880814
1.9531820855E9	54.60783596313202
1.9584611345E9	51.7838607436866
1.9619803815E9	55.15813802218931
1.9672590735E9	58.33090762090955
1.9742975675E9	56.254744431930305
1.9813360615E9	56.732145249789546
1.9883745555E9	51.907173564046396
1.9954130495E9	44.6792275828845
2.0024515435E9	52.195752231004576
2.0094900375E9	51.01195977091079
2.0165285315E9	48.112164431786105
2.0235670255E9	51.85987970196714
2.0306055195E9	51.70872545227729
2.0376440135E9	57.431239984028785
2.0446825075E9	58.31114002033825
2.0517210015E9	54.612338202146404
2.0587594955E9	57.02853171030442
2.0657979895E9	57.498483820454204
2.0728364835E9	57.434475453191865
2.077610907E9	52.13819327569563
2.081130154E9	46.70902594973491
2.0869134715E9	57.98669258235505
2.0939519655E9	54.909598403923404
2.1009904595E9	57.01650036390369
2.1080289535E9	55.59732517411924
2.1150674475E9	53.98842756246956
2.1221059415E9	57.08619067040612
2.1291444355E9	54.31894602997558
2.1361829295E9	57.11313409684172
2.1432214235E9	56.549820509316454
2.1502599175E9	57.51586311715187
2.1572984115E9	57.33845243281073
2.1643369055E9	57.910989441529736
2.170703204E9	56.48025837345219
2.174222451E9	57.49099343001302
2.1784138935E9	58.95477460244768
2.1854523875E9	57.77272753091955
2.1924908815E9	57.6942987441336
2.1995293755E9	56.786298447916415
2.2065678695E9	57.043419810179266
2.2136063635E9	56.350058788018494
2.2206448575E9	56.213625643263654
2.2276833515E9	56.705352320671494
2.2347218455E9	56.113655602861456
2.2417603395E9	56.94859561133048
2.2487988335E9	54.66922622561024
2.2558373275E9	55.78199458745302
2.2607804905E9	50.423411449034894
2.2642997375E9	51.32055446261495
2.2699143155E9	52.434966858515615
2.2769528095E9	38.65516340490686
2.2839913035E9	47.04383834565161
2.2910297975E9	55.932401766087615
2.2980682915E9	56.67735997454144
2.3051067855E9	56.41183953808504
2.3121452795E9	56.42068172691334
2.3191837735E9	57.238748757788485
