#GC Content (%)	Sample
1.0	5.47471337431417E-7
2.0	2.3463057318489304E-7
3.0	5.083662419006015E-7
4.0	1.016732483801203E-6
5.0	1.5250987257018044E-6
6.0	2.5418312095030075E-6
7.0	2.502726113972192E-6
8.0	3.441248406711764E-6
9.0	4.966347132413568E-6
10.0	5.7093439474990625E-6
11.0	7.234442673200868E-6
12.0	1.1262267512874865E-5
13.0	1.8379394899483286E-5
14.0	2.8390299355372052E-5
15.0	5.028915285262873E-5
16.0	7.856213692140833E-5
17.0	1.5380034072269734E-4
18.0	2.7866291075259123E-4
19.0	5.222094457185102E-4
20.0	9.558067449641925E-4
21.0	0.0016496484549674518
22.0	0.0027636353113537925
23.0	0.004402608075241333
24.0	0.006632185096930777
25.0	0.01064393774234161
26.0	0.011770633754775465
27.0	0.016802677447680804
28.0	0.021076825284103404
29.0	0.025451003954893837
30.0	0.02981180868301273
31.0	0.03423764518499937
32.0	0.03858312071567018
33.0	0.04198702375615001
34.0	0.04394247405816843
35.0	0.044150434956201315
36.0	0.04384083991488385
37.0	0.04363542084806048
38.0	0.043205225692125974
39.0	0.0417495776160869
40.0	0.040124408950921744
41.0	0.038981718954415774
42.0	0.03761120267134729
43.0	0.03690676348045518
44.0	0.035930543875623895
45.0	0.0323924321472823
46.0	0.02885627567371725
47.0	0.02571805265227377
48.0	0.022990042082948553
49.0	0.02076492304214962
50.0	0.018845371217828484
51.0	0.018613673526808403
52.0	0.013737502744688894
53.0	0.01389838110770267
54.0	0.012661408725871912
55.0	0.01153737185993415
56.0	0.010440395720103714
57.0	0.009384088879625326
58.0	0.008440170083702502
59.0	0.007676056517030367
60.0	0.007048654364333963
61.0	0.006463642135192964
62.0	0.005869987679939653
63.0	0.005154208011343606
64.0	0.00438090474722173
65.0	0.0036110818366020957
66.0	0.0028698447508154878
67.0	0.002285653728680635
68.0	0.0018047001587471352
69.0	0.001421157381780897
70.0	0.0011035457958796136
71.0	8.474074201527721E-4
72.0	6.294356176640062E-4
73.0	4.825959839457941E-4
74.0	3.7118556677850066E-4
75.0	2.883218693487027E-4
76.0	2.3302726426812956E-4
77.0	1.7436962097190634E-4
78.0	1.3780635665059383E-4
79.0	1.185666496494326E-4
80.0	1.0261177067285989E-4
81.0	7.660688214486757E-5
82.0	6.041737259510995E-5
83.0	4.36803917079209E-5
84.0	3.4256063684994377E-5
85.0	2.721714648944759E-5
86.0	1.9239707001161225E-5
87.0	1.2748261143045855E-5
88.0	1.0714796175443448E-5
89.0	6.530550953646188E-6
90.0	3.832299362019919E-6
91.0	1.6815191078250665E-6
92.0	7.429968150854945E-7
93.0	7.038917195546791E-7
94.0	3.128407642465241E-7
95.0	2.737356687157085E-7
96.0	1.56420382123262E-7
97.0	2.3463057318489304E-7
98.0	3.9105095530815505E-7
99.0	8.212070061471256E-7
100.0	3.2562813048510065E-4
