#Mapping quality	mapping quality
0.0	3.8290145E7
1.0	6336429.0
2.0	5635380.0
3.0	5536445.0
4.0	4994058.0
5.0	4787515.0
6.0	4784787.0
7.0	4404781.0
8.0	4373033.0
9.0	4454922.0
10.0	4422020.0
11.0	4031956.0
12.0	4159786.0
13.0	4772754.0
14.0	3925735.0
15.0	4361033.0
16.0	4306664.0
17.0	4149569.0
18.0	4288405.0
19.0	4203927.0
20.0	5557068.0
21.0	4665485.0
22.0	4685555.0
23.0	4671231.0
24.0	5060522.0
25.0	5176059.0
26.0	5298455.0
27.0	5743831.0
28.0	5335143.0
29.0	5403747.0
30.0	7155708.0
31.0	5939575.0
32.0	6142632.0
33.0	6651460.0
34.0	6455095.0
35.0	6700537.0
36.0	7250851.0
37.0	7171096.0
38.0	7139364.0
39.0	7357728.0
40.0	1.1905408E7
41.0	8076973.0
42.0	8708371.0
43.0	8665645.0
44.0	8898805.0
45.0	1.1117382E7
46.0	1.0116492E7
47.0	9790580.0
48.0	1.2295794E7
49.0	1.0463769E7
50.0	1.4316637E7
51.0	1.3013505E7
52.0	1.3581367E7
53.0	1.5241275E7
54.0	1.4577224E7
55.0	1.6930773E7
56.0	1.9641129E7
57.0	2.1943676E7
58.0	2.3061879E7
59.0	2.2753695E7
60.0	2.253802915E9
