#Mapping quality	mapping quality
0.0	7.0675171E7
1.0	4637740.0
2.0	4644330.0
3.0	4850800.0
4.0	4415853.0
5.0	4152408.0
6.0	4332223.0
7.0	3831131.0
8.0	4150297.0
9.0	4132523.0
10.0	4144414.0
11.0	3389367.0
12.0	3615359.0
13.0	4789687.0
14.0	3125660.0
15.0	3981177.0
16.0	3679642.0
17.0	3321462.0
18.0	3575509.0
19.0	3408611.0
20.0	6686121.0
21.0	4206269.0
22.0	4287131.0
23.0	4189044.0
24.0	4663121.0
25.0	4711377.0
26.0	4412314.0
27.0	5867193.0
28.0	4434167.0
29.0	4372311.0
30.0	1.0680483E7
31.0	5171526.0
32.0	5281804.0
33.0	6113220.0
34.0	5561396.0
35.0	5584111.0
36.0	5978199.0
37.0	5661825.0
38.0	5382505.0
39.0	5825186.0
40.0	1.5761949E7
41.0	6685789.0
42.0	7093292.0
43.0	7242926.0
44.0	6757306.0
45.0	9447019.0
46.0	7745653.0
47.0	7920191.0
48.0	9663738.0
49.0	7547134.0
50.0	1.1590202E7
51.0	8416422.0
52.0	8400612.0
53.0	1.0588883E7
54.0	8665421.0
55.0	9821342.0
56.0	9712589.0
57.0	9293603.0
58.0	8657811.0
59.0	8491445.0
60.0	1.876827239E9
