#Coverage (X)	Coverage
1.0	82.12884409888544
2.0	60.181373948822056
3.0	39.64443052801882
4.0	24.838999346503584
5.0	15.49265725152361
6.0	10.141617392519237
7.0	7.188621985975431
8.0	5.526907437490621
9.0	4.51740134316276
10.0	3.8346248050703053
11.0	3.3243594807665175
12.0	2.915185183024036
13.0	2.5752134813821073
14.0	2.2860513765334645
15.0	2.0374533161619723
16.0	1.8218976974584251
17.0	1.6337449965870832
18.0	1.4688542704091105
19.0	1.3238424439644518
20.0	1.1959797071167628
21.0	1.082930048506384
22.0	0.9825352291987741
23.0	0.8933369470045136
24.0	0.8141105790118814
25.0	0.7432122364338198
26.0	0.6802238965588003
27.0	0.6238511417067798
28.0	0.573386611668738
29.0	0.5280512334431791
30.0	0.48709392297384113
31.0	0.4501256410255081
32.0	0.41673806156437365
33.0	0.3866110166304111
34.0	0.359306628410053
35.0	0.3344050272055483
36.0	0.3117811862563684
37.0	0.29125133043213225
38.0	0.2725574499634007
39.0	0.2554108822130132
40.0	0.23979731303766982
41.0	0.22544221634869643
42.0	0.21225974280514492
43.0	0.2000911226287343
44.0	0.18892449248480148
45.0	0.1786383419904638
46.0	0.1691263628803057
47.0	0.16027077426289793
48.0	0.15208802141950173
49.0	0.14448582607631977
50.0	0.1374148879084629
51.0	0.13085265237246801
